50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e2133d86-eea5-420f-8af3-38ef79bc1bf0,1,,,3754345,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 15}, {'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 7780, 'name': 'Lucas Pezzini Leiva'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3532, 'name': 'Jordan Brian Henderson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 3535, 'name': 'Roberto Firmino Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 15}]}",Liverpool,24,00:00:00.000,Starting XI,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fed46870-4fbe-4fdb-b6ec-6bb6fc1e7cb1,2,,,3754345,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,,0,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3333, 'name': 'David de Gea Quintana'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 15}, {'player': {'id': 3612, 'name': 'Ashley Young'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 15}, {'player': {'id': 10958, 'name': 'Chris Smalling'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 3311, 'name': 'Daley Blind'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 4587, 'name': 'Matteo Darmian'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 15}, {'player': {'id': 3600, 'name': 'Morgan Schneiderlin'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3296, 'name': 'Marouane Fellaini-Bakkioui'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3293, 'name': 'Jesse Lingard'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 15}, {'player': {'id': 3606, 'name': 'Ander Herrera Agüera'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 15}, {'player': {'id': 20039, 'name': 'Anthony Martial'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 15}, {'player': {'id': 3538, 'name': 'Wayne Mark Rooney'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 15}]}",Manchester United,39,00:00:00.000,Starting XI,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,04a0518a-63f7-46bf-a8aa-532c5b245ffb,3,,,3754345,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,['6975aed6-932b-441d-9a08-a31dc40756d2'],0,,,,,,,,,,,,,,,,,Manchester United,39,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6975aed6-932b-441d-9a08-a31dc40756d2,4,,,3754345,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,['04a0518a-63f7-46bf-a8aa-532c5b245ffb'],0,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8827e949-4991-4dfb-90fd-abfadeba563b,1804,,,3754345,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,90,Liverpool,24,['af45966a-3b06-4d95-ba0a-86c52e3400cd'],0,,,,,,,,,,,,,,,,,Manchester United,39,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af45966a-3b06-4d95-ba0a-86c52e3400cd,1805,,,3754345,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,90,Liverpool,24,['8827e949-4991-4dfb-90fd-abfadeba563b'],0,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,0.335482,,,,,,,,,,,,,29d12e39-f07e-4ce5-9a0f-f53eea2c997a,5,,"[61.0, 40.1]",3754345,0,,,,,2.4980915,,Right Foot,,,"[60.6, 40.4]",Ground Pass,,0.5,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,Kick Off,1,From Kick Off,Adam David Lallana,4090.0,Left Wing,2,Liverpool,24,['446869c2-7644-4100-b479-8d35c03079f9'],0,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.582,Pass,
,,,,,,,,,,,,,1.989938,,,,,,,,,,,,,d4c19a0c-430c-4275-93a8-8ec0c33581a9,7,,"[60.4, 40.2]",3754345,0,,,,,-2.8617756,,Right Foot,,,"[34.3, 32.7]",Ground Pass,,27.156216,,,Mamadou Sakho,3483.0,,,,,,,1,From Kick Off,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,2,Liverpool,24,['1d3381bd-f5f3-4356-b49f-50242a5c0d04'],0,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.917,Pass,
,,,,,,,,,,,,,2.703334,,,,,,,,,,,,,a431c178-cde0-4360-aaa0-f504a6060c69,10,,"[35.3, 35.9]",3754345,0,,,,,2.9200346,,Left Foot,,,"[6.0, 42.5]",Ground Pass,,30.034147,,,Simon Mignolet,3539.0,,,,,,,1,From Kick Off,Mamadou Sakho,3483.0,Left Center Back,2,Liverpool,24,['426290a6-2fd2-46fa-a689-5c0a604c65ca'],3,,,,,,,,,,,,,,,,,Liverpool,24,00:00:03.587,Pass,
,,,,,,,,,,,,,3.113367,,,,,,,,,,,,,90dc3395-c848-4956-a9e3-bcf14b67bfe0,13,,"[14.2, 48.1]",3754345,0,,,,,0.29951435,,Right Foot,,,"[90.3, 71.6]",High Pass,,79.64584,,,James Philip Milner,3473.0,,,,,,,1,From Kick Off,Simon Mignolet,3539.0,Goalkeeper,2,Liverpool,24,['e9ae5be4-da63-4e4a-89e3-16c13ba02683'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:00:14.881,Pass,
,,,,,,,,,,,,,1.423914,,,,,,,,,,,,,6c5af1b2-27e9-475e-96d4-b68bd83fe496,15,,"[91.5, 69.6]",3754345,0,,,,,-0.061148163,,Head,,,"[101.3, 69.0]",High Pass,,9.81835,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,From Kick Off,James Philip Milner,3473.0,Right Wing,2,Liverpool,24,"['3c421a72-bbf4-4780-a046-be193b2f1ac6', 'fc1f8232-e971-4a50-8e50-18e9fb072786']",17,,,,,,,,,,,,,,,,,Liverpool,24,00:00:17.995,Pass,
,,,,,,,,,,,,,1.341349,,,,,,,,,,,,,5e835ff3-4fec-4ef1-8b9b-226e712e9cba,27,,"[6.0, 36.0]",3754345,0,,True,,,-1.4720198,,Right Foot,,,"[8.2, 13.8]",Ground Pass,,22.308743,,,Daley Blind,3311.0,,,,,,Goal Kick,1,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,3,Manchester United,39,['63831bd1-9983-48bf-ad93-8ac872980408'],45,,,,,,,,,,,,,,,,,Manchester United,39,00:00:45.806,Pass,
,,,,,,,,,,,,,2.081762,,,,,,,,,,,,,0613d0b7-5885-4b79-acf1-0a4d3a22baae,30,,"[47.7, 19.1]",3754345,0,,,,,2.0904975,,Left Foot,,,"[36.6, 38.5]",Ground Pass,,22.351063,,,Morgan Schneiderlin,3600.0,,,,,,,1,From Goal Kick,Daley Blind,3311.0,Left Center Back,3,Manchester United,39,"['8483d585-7a0d-423c-ac5e-7f55f097d543', 'dadf459d-2ddb-4b70-9a85-ddf5952ff46e']",55,,,,,,,,,,,,,,,,,Manchester United,39,00:00:55.767,Pass,True
,,,,,,,,,,,,,1.331854,,,,,,,,,,,,,0dc0de60-26b8-4038-9848-9fdb16767eb1,34,,"[36.6, 40.2]",3754345,0,,,,,-1.7016237,,Right Foot,,,"[33.6, 17.4]",Ground Pass,,22.996521,,,Daley Blind,3311.0,,,,,,,1,From Goal Kick,Morgan Schneiderlin,3600.0,Right Defensive Midfield,3,Manchester United,39,"['83b80ae9-1f61-430b-9fb7-55f087a73af3', 'd651171d-8b9d-4829-8d09-fa4b3cd9234d']",58,,,,,,,,,,,,,,,,,Manchester United,39,00:00:58.004,Pass,True
,,,,,,,,,,,,,2.458519,,,,,,,,,,,,,ed8adce5-d866-4f3b-bca0-92387b319619,37,,"[27.8, 20.6]",3754345,1,,,,,2.4194584,,Left Foot,,,"[4.3, 41.3]",Ground Pass,,31.316769,,,David de Gea Quintana,3333.0,,,,,,,1,From Goal Kick,Daley Blind,3311.0,Left Center Back,3,Manchester United,39,['a7faf7b5-f332-46b6-8d7c-2e1c23e16a9b'],0,,,,,,,,,,,,,,,,,Manchester United,39,00:01:00.900,Pass,
,,,,,,,,,,,,,3.672021,,,,,,,,,,,,,fc50b5f4-c53e-40c5-b267-8d4aeb77f930,40,,"[7.2, 44.9]",3754345,1,,,,,-0.4378767,,Right Foot,,,"[68.5, 16.2]",High Pass,,67.68589,Incomplete,,Marouane Fellaini-Bakkioui,3296.0,,,,,,,1,From Goal Kick,David de Gea Quintana,3333.0,Goalkeeper,3,Manchester United,39,"['97ab3128-5cc1-48e8-86f5-e234cd5f596b', 'f8f9f924-7cdf-4640-a95f-17cb5a40f492']",5,,,,,,,,,,,,,,,,,Manchester United,39,00:01:05.504,Pass,
,,,,,,,,,,,,,2.439514,,,,,,,,,,,,,f8f9f924-7cdf-4640-a95f-17cb5a40f492,43,,"[51.6, 63.9]",3754345,1,,,,True,-0.5498532,,,,,"[54.7, 62.0]",High Pass,,3.6359317,Incomplete,,Emre Can,3493.0,,,,,,Recovery,1,From Goal Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,3,Manchester United,39,"['a0f9dfcc-4e04-42a0-843f-ad47b076519b', 'b92f9c34-0950-4cb1-9d3a-d8a01abfa155', 'ef0e606b-794c-427d-a45d-e6b4743760b6', 'fc50b5f4-c53e-40c5-b267-8d4aeb77f930']",9,,,,,,,,,,,,,,,,,Liverpool,24,00:01:09.176,Pass,True
,,,,,,,,,,,,,1.597781,,,,,,,,,,,,,ef0e606b-794c-427d-a45d-e6b4743760b6,45,,"[65.4, 18.1]",3754345,1,,,,,0.8960554,,Head,,,"[77.8, 33.6]",Low Pass,,19.849686,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Marouane Fellaini-Bakkioui,3296.0,Left Defensive Midfield,3,Manchester United,39,"['472f09fa-ee9a-470a-a2c8-05d342b09a02', 'f8f9f924-7cdf-4640-a95f-17cb5a40f492']",11,,,,,,,,,,,,,,,,,Manchester United,39,00:01:11.615,Pass,
,,,,,,,,,,,,,1.197998,,,,,,,,,,,,,9cd05dfd-a3fc-48b3-abd2-bd05da62312f,48,,"[47.0, 48.1]",3754345,1,,,,,-0.08163634,,Left Foot,,,"[58.0, 47.2]",High Pass,,11.0367565,,,Adam David Lallana,4090.0,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,4,Liverpool,24,['c1169987-51b9-476e-81c4-596c3c01e6c0'],13,,,,,,,,,,,,,,,,,Liverpool,24,00:01:13.995,Pass,
,,,,,,,,,,,,,1.591716,,,,,,,,,,,,,7d8697f3-ed8b-48b9-92a6-5149dbbf239b,50,,"[58.5, 46.8]",3754345,1,,,,,1.314171,,Left Foot,,,"[62.2, 60.9]",Low Pass,,14.57738,,,James Philip Milner,3473.0,,,,,,,1,Regular Play,Adam David Lallana,4090.0,Left Wing,4,Liverpool,24,['2fb37011-6986-4227-becb-bc931300e2eb'],15,,,,,,,,,,,,,,,,,Liverpool,24,00:01:15.193,Pass,
,,,,,,,,,,,,,0.573617,,,,,,,,,,,,,319140e0-570f-457a-9bc9-4b9afd33d62b,55,,"[63.6, 58.8]",3754345,1,,,,,-0.6781193,,Right Foot,,,"[70.8, 53.0]",Ground Pass,,9.24554,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Wing,4,Liverpool,24,"['8d8c9ae7-c298-4e4a-956c-2fd8febe85ac', 'e56b4cd1-9308-4f71-b890-d4caee1a0450']",16,,,,,,,,,,,,,,,,,Liverpool,24,00:01:16.916,Pass,True
,,,,,,,,,,,,,0.950496,,,,,,,,,,,,,b9a1e8ff-d1a9-464d-b80c-14dae253b93c,58,,"[70.8, 51.7]",3754345,1,,,,,2.8250234,,Left Foot,,,"[65.0, 53.6]",Low Pass,,6.1032777,,,Adam David Lallana,4090.0,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,4,Liverpool,24,['f7ce2136-3467-4875-ab5c-5f08b9682a9a'],17,,,,,,,,,,,,,,,,,Liverpool,24,00:01:17.570,Pass,
,,,,,,,,,,,,,4.515413,,,,,,,,,,,,,65f7452b-a065-4048-b82d-1a01c3aae606,61,,"[65.4, 55.1]",3754345,1,,,,,0.14189705,,Right Foot,,,"[108.8, 61.3]",High Pass,,43.840622,Incomplete,,Jordan Brian Henderson,3532.0,,,,Through Ball,True,,1,Regular Play,Adam David Lallana,4090.0,Left Wing,4,Liverpool,24,"['4ae87be9-2a1e-4ab7-ba50-fe8d1a12ac54', 'ace94e87-7945-48ed-bd5c-46a47dc87f06']",18,,,,,,,,,,,,,,,,,Liverpool,24,00:01:18.989,Pass,
,,,,,,,,,,,,,1.513534,,,,,,,,,,,,,d8d4c977-b3b9-4f8e-b11e-a18d419b4a9a,64,,"[9.4, 22.0]",3754345,1,,True,,,-0.27666834,,Right Foot,,,"[25.6, 17.4]",Ground Pass,,16.840427,,,Daley Blind,3311.0,,,,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,5,Manchester United,39,['c2b255be-6351-4e4f-b376-763ac8e53b4b'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:01:31.623,Pass,
,,,,,,,,,,,,,1.202225,,,,,,,,,,,,,b7c2a59c-29ef-45c2-8824-7931b539d3a6,66,,"[29.7, 17.8]",3754345,1,,,,,1.4475306,,Left Foot,,,"[32.5, 40.4]",Ground Pass,,22.77279,,,Morgan Schneiderlin,3600.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,5,Manchester United,39,['4376b6b2-82e6-4f48-a05d-2e7a47ab7a7c'],34,,,,,,,,,,,,,,,,,Manchester United,39,00:01:34.460,Pass,
,,,,,,,,,,,,,1.331329,,,,,,,,,,,,,edc80ebf-18b4-48d6-9f89-2b3d2b49a13f,69,,"[34.8, 41.6]",3754345,1,,,,,-1.6020361,,Right Foot,,,"[34.1, 19.2]",Ground Pass,,22.410934,,,Daley Blind,3311.0,,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,5,Manchester United,39,['fba05acd-847a-42e0-bb0e-ffe4837ecfaf'],37,,,,,,,,,,,,,,,,,Manchester United,39,00:01:37.907,Pass,
,,,,,,,,,,,,,1.321857,,,,,,,,,,,,,348ebd36-d08e-471a-ba7a-f89d02253588,72,,"[42.2, 15.5]",3754345,1,,,,,1.952156,,Left Foot,,,"[34.1, 35.7]",Ground Pass,,21.763502,,,Morgan Schneiderlin,3600.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,5,Manchester United,39,['3cdfcc8d-d863-4db7-adf1-ce2f793fff2c'],41,,,,,,,,,,,,,,,,,Manchester United,39,00:01:41.718,Pass,
,,,,,,,,,,,,,1.070337,,,,,,,,,,,,,d3a8d41a-e29a-47db-95c7-37e5c963c5ec,75,,"[35.9, 38.5]",3754345,1,,,,,1.4764824,,Right Foot,,,"[38.7, 68.1]",Ground Pass,,29.732138,,,Chris Smalling,10958.0,,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,5,Manchester United,39,['5f0a3c4a-9fbf-401d-8ae5-a26954aee279'],44,,,,,,,,,,,,,,,,,Manchester United,39,00:01:44.316,Pass,
,,,,,,,,,,,,,2.997778,,,,,,,,,,,,,c1ef1295-8253-4368-b248-ca62e4c41e2a,78,,"[41.0, 67.3]",3754345,1,,,,,-1.0455272,,Right Foot,,,"[79.6, 0.7]",High Pass,,76.9774,,,Anthony Martial,20039.0,,,True,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,5,Manchester United,39,['4d3572e4-1009-4e0b-9e3f-5159f3cdb74e'],47,,,,,,,,,,,,,,,,,Manchester United,39,00:01:47.228,Pass,
,,,,,,,,,,,,,2.012429,,,,,,,,,,,,,471327a2-9d24-45c0-b7da-5f1cabd0c952,81,,"[79.6, 1.0]",3754345,1,,,,,-0.06355067,,Right Foot,,,"[90.6, 0.3]",High Pass,,11.02225,Incomplete,,Marouane Fellaini-Bakkioui,3296.0,,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Wing,5,Manchester United,39,"['b82e8352-e039-4398-b0d1-ad17c619884d', 'e6c94c63-34c2-4a63-beb4-8d10caa8de8f']",51,,,,,,,,,,,,,,,,,Manchester United,39,00:01:51.562,Pass,
,,,,,,,,,,,,,3.138604,,,,,,,,,,,,,e6c94c63-34c2-4a63-beb4-8d10caa8de8f,84,,"[29.5, 79.8]",3754345,1,,,,,-0.9901388,,Right Foot,,,"[44.0, 57.7]",High Pass,,26.432177,,,Lucas Pezzini Leiva,7780.0,,,,,,Interception,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,5,Manchester United,39,"['471327a2-9d24-45c0-b7da-5f1cabd0c952', '4e6bd3f2-c9f6-4308-a78d-78c9911ccff0', 'd395c26c-ad6d-486a-92d0-b3a372b23a70']",53,,,,,,,,,,,,,,,,,Liverpool,24,00:01:53.574,Pass,True
,,,,,,,,,,,,,4.465261,,,,,,,,,,,,,2e2f9e4b-256d-464a-b4f4-1dd32dd72909,87,,"[44.7, 57.7]",3754345,1,,,,True,0.23968421,,,,,"[80.3, 66.4]",Low Pass,,36.647648,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,5,Manchester United,39,"['2c38be21-8dfa-436d-b1f9-dd0c7cb1d965', '4758ed17-2835-47d6-ba00-e7d66ecce915', '7b5a9e7e-73b2-4ecc-9eee-a2c36a9b2b7b']",56,,,,,,,,,,,,,,,,,Liverpool,24,00:01:56.713,Pass,True
,,,,,,,,,,,,,3.10867,,,,,,,,,,,,,4758ed17-2835-47d6-ba00-e7d66ecce915,90,,"[39.8, 13.7]",3754345,2,,,,,2.5829933,,Right Foot,,,"[4.6, 35.7]",Ground Pass,,41.509518,,,David de Gea Quintana,3333.0,,,,,,Recovery,1,Regular Play,Daley Blind,3311.0,Left Center Back,5,Manchester United,39,"['2e2f9e4b-256d-464a-b4f4-1dd32dd72909', 'b53f51e1-54af-4196-ae9d-42d7599f6aca', 'c809ee7b-5fd6-4d3a-848b-84bf959604a2']",1,,,,,,,,,,,,,,,,,Manchester United,39,00:02:01.178,Pass,True
,,,,,,,,,,,,,2.55132,,,,,,,,,,,,,a7b6e0b6-cb3e-4b61-8baf-1a619f497cc5,92,,"[7.8, 42.8]",3754345,2,,True,,,-0.5466845,,Right Foot,,,"[68.6, 5.8]",High Pass,,71.17331,,,Marouane Fellaini-Bakkioui,3296.0,,,,,,,1,Regular Play,David de Gea Quintana,3333.0,Goalkeeper,5,Manchester United,39,['ff05eef6-1970-43c2-87c8-d4c4d34f8c5e'],10,,,,,,,,,,,,,,,,,Manchester United,39,00:02:10.240,Pass,
,,,,,,,,,,,,,1.111362,,,,,,,,,,,,,bfd9a5fa-b8e2-4cb2-b95e-b52f2806916a,95,,"[75.5, 0.6]",3754345,2,,,,,2.2678177,,Right Foot,,,"[71.9, 4.9]",Ground Pass,,5.60803,Incomplete,,Anthony Martial,20039.0,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Left Defensive Midfield,5,Manchester United,39,"['85cbecb0-217b-4b75-851f-6154d47a6b48', '9f23bad9-33c8-4260-9d81-f774e639747f', 'ef6a254b-d778-4616-b2a7-af5575edd71f']",15,,,,,,,,,,,,,,,,,Manchester United,39,00:02:15.117,Pass,True
,,,,,,,,,,,,,0.673191,,,,,,,,,,,,,f0f14160-e681-4303-bf0c-0f41dad301ba,100,,"[55.6, 70.8]",3754345,2,,,,,-0.35049662,,Right Foot,,,"[64.9, 67.4]",Ground Pass,,9.90202,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,5,Manchester United,39,['bcadf03f-9cad-4fb3-8af8-f84c289b9ffc'],17,,,,,,,,,,,,,,,,,Liverpool,24,00:02:17.882,Pass,
,,,,,,,,,,,,,1.060278,,,,,,,,,,,,,d1dc3dd4-0e1a-4cf3-9557-cfda4e9689ca,105,,"[52.4, 7.6]",3754345,2,,,,,2.5912068,,Left Foot,,,"[43.6, 13.0]",Ground Pass,,10.324728,,,Daley Blind,3311.0,,,,,,Recovery,1,Regular Play,Matteo Darmian,4587.0,Left Back,5,Manchester United,39,['1d1e32b1-eb0e-43d1-8cf3-53e6c78e2389'],19,,,,,,,,,,,,,,,,,Manchester United,39,00:02:19.373,Pass,
,,,,,,,,,,,,,1.220634,,,,,,,,,,,,,93466849-19b3-496f-a2c7-ee33ee80a66c,108,,"[44.2, 14.5]",3754345,2,,,,,-0.24497867,,Left Foot,,,"[63.4, 9.7]",Ground Pass,,19.790907,,,Ander Herrera Agüera,3606.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,5,Manchester United,39,['d3db0372-69a3-4899-9d62-50a1bc6a4e43'],23,,,,,,,,,,,,,,,,,Manchester United,39,00:02:23.997,Pass,
,,,,,,,,,,,,,1.141009,,,,,,,,,,,,,09aebe3a-4f55-40bd-bc1d-3f601caa5f98,111,,"[66.2, 8.9]",3754345,2,,,,,-0.43069252,,Right Foot,,,"[81.0, 2.1]",Ground Pass,,16.287418,,,Anthony Martial,20039.0,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,5,Manchester United,39,['d79f61a7-1ead-4be4-a919-2f8eb26ccbf3'],26,,,,,,,,,,,,,,,,,Manchester United,39,00:02:26.277,Pass,
,,,,,,,,,,,,,1.404937,,,,,,,,,,,,,9883e1bf-b76e-41c2-b7a5-14a5151922d0,115,,"[98.7, 15.8]",3754345,2,,,,,-0.3042085,,Right Foot,,,"[107.3, 13.1]",Ground Pass,,9.013878,Incomplete,,Wayne Mark Rooney,3538.0,,,,,,,1,Regular Play,Anthony Martial,20039.0,Left Wing,5,Manchester United,39,"['332ea8d9-4b15-4ab9-a7b3-8828fffaa8fd', '44f97f59-be79-4ee7-a0f8-3c9ca38599f5', 'f728fa2e-09da-4c1b-8580-ccd3af199dfc']",29,,,,,,,,,,,,,,,,,Manchester United,39,00:02:29.515,Pass,True
,,,,,,,,,,,,,1.252943,,,,,,,,,,,,,f728fa2e-09da-4c1b-8580-ccd3af199dfc,118,,"[12.8, 67.0]",3754345,2,,,,,0.3657473,,Right Foot,,,"[17.5, 68.8]",Ground Pass,,5.0328918,,,James Philip Milner,3473.0,,,,,,Interception,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,5,Manchester United,39,"['689ebfe7-fa94-494e-a898-dc70def7a114', '9883e1bf-b76e-41c2-b7a5-14a5151922d0', 'e0417425-e362-40c4-97c7-b5b824cb84a6']",30,,,,,,,,,,,,,,,,,Liverpool,24,00:02:30.920,Pass,True
,,,,,,,,,,,,,1.670804,,,,,,,,,,,,,5371237b-c9e4-4373-a495-c8bf54ae6365,127,,"[87.1, 21.6]",3754345,2,,,,,2.360116,,Right Foot,,,"[74.3, 34.3]",Ground Pass,,18.03136,,,Morgan Schneiderlin,3600.0,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Center Forward,5,Manchester United,39,"['06ef69ba-33a2-4a14-a71b-0b383594fc2f', 'bab5db89-393e-4df1-873d-070b878d9e01']",37,,,,,,,,,,,,,,,,,Manchester United,39,00:02:37.774,Pass,True
,,,,,,,,,,,,,2.702585,,,,,,,,,,,,,123eac75-dc02-4a7c-9021-31fb5ad5867d,130,,"[75.7, 37.5]",3754345,2,,,,,2.081444,,Left Foot,,,"[65.0, 56.6]",Ground Pass,,21.892921,,,Chris Smalling,10958.0,,,,,,,1,Regular Play,Morgan Schneiderlin,3600.0,Right Defensive Midfield,5,Manchester United,39,['8d229c62-e6b4-4756-b53d-13895916dbe5'],40,,,,,,,,,,,,,,,,,Manchester United,39,00:02:40.278,Pass,
,,,,,,,,,,,,,1.49105,,,,,,,,,,,,,dbcc3b9b-cdba-4465-8bbc-6b4f7ef5c2ef,133,,"[61.6, 60.5]",3754345,2,,,,,1.0529033,,Right Foot,,,"[71.4, 77.7]",Ground Pass,,19.79596,,,Ashley Young,3612.0,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,5,Manchester United,39,['c0e42ab3-6275-459e-84bb-a43fb1b6a1ab'],43,,,,,,,,,,,,,,,,,Manchester United,39,00:02:43.224,Pass,
