ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,25f46025-f04e-43f0-8796-464ac5f69ea6,1,,,3754055,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,,0,,,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 4}, {'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 20}, {'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 3535, 'name': 'Roberto Firmino Barbosa de Oliveira'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 11}, {'player': {'id': 3529, 'name': 'Daniel Andre Sturridge'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 15}]}",Liverpool,24,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7f2a5c6b-c6f5-4797-baf7-1db6614bfa35,2,,,3754055,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,,0,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3339, 'name': 'Asmir Begović'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3957, 'name': 'César Azpilicueta Tanco'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 28}, {'player': {'id': 3645, 'name': 'Gary Cahill'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 5475, 'name': 'John Michael Nchekwube Obinna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 12325, 'name': 'Abdul Rahman Baba'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 6}, {'player': {'id': 3478, 'name': 'Francesc Fàbregas i Soler'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 3381, 'name': 'Nemanja Matić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 21}, {'player': {'id': 3472, 'name': 'Willian Borges da Silva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 22}, {'player': {'id': 3621, 'name': 'Eden Hazard'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 10}, {'player': {'id': 3958, 'name': 'Pedro Eliezer Rodríguez Ledesma'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 2956, 'name': 'Bertrand Isidore Traoré'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 14}]}",Chelsea,33,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dad93570-9748-45c8-8400-1632e76a0f41,3,,,3754055,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,['bcf189ab-f66a-45ad-8015-d102c9a8cb74'],0,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bcf189ab-f66a-45ad-8015-d102c9a8cb74,4,,,3754055,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,['dad93570-9748-45c8-8400-1632e76a0f41'],0,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f94204fc-4d2d-4ad0-88e9-f10d8ed812d1,1940,,,3754055,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,105,Liverpool,24,['06be4387-b2bb-4af7-8623-77ef08e6a009'],0,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,06be4387-b2bb-4af7-8623-77ef08e6a009,1941,,,3754055,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,105,Liverpool,24,['f94204fc-4d2d-4ad0-88e9-f10d8ed812d1'],0,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.524106,,,,,,,,,,,,,9544648b-3fef-469b-a2a0-f383c2486866,5,,"[60.0, 40.0]",3754055,0,,,,,-1.8622531,,Left Foot,,,,"[59.4, 38.0]",,Ground Pass,,2.0880613,,,Eden Hazard,3621.0,,,,,Kick Off,1,From Kick Off,Bertrand Isidore Traoré,2956.0,Center Forward,2,Chelsea,33,['c7f303cf-771b-4ae2-91ef-18420323f1e0'],0,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:00.764,Pass,
,,,,,,,,,,,,,,,,,,0.741456,,,,,,,,,,,,,226b3f26-7ac4-446c-bebd-bc8f648c4628,8,,"[59.7, 38.0]",3754055,0,,,,,2.9068701,,Left Foot,,,,"[55.1, 39.1]",,Ground Pass,,4.7296934,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Kick Off,Eden Hazard,3621.0,Center Attacking Midfield,2,Chelsea,33,['a9d2a4b5-42d6-4af7-bebb-2ef7524bc95d'],1,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:01.316,Pass,
,,,,,,,,,,,,,,,,,,1.90852,,,,,,,,,,,,,19be6e0b-a7fc-4389-af3e-1df47b4e5553,11,,"[55.2, 38.0]",3754055,0,,,,,-2.1112158,,Right Foot,,,,"[41.4, 15.0]",,Ground Pass,,26.822378,,,Abdul Rahman Baba,12325.0,,,,,,1,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,2,Chelsea,33,['575552e4-9e41-4136-93dc-965ad01798e6'],2,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:02.323,Pass,
,,,,,,,,,,,,,,,,,,1.019058,,,,,,,,,,,,,d6686d95-87e1-48f3-94d2-972c4fbb0b34,14,,"[46.3, 15.1]",3754055,0,,,,,0.853413,,Left Foot,,,,"[63.4, 34.7]",,High Pass,,26.01096,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Kick Off,Abdul Rahman Baba,12325.0,Left Back,2,Chelsea,33,['7cdb3e7f-e344-40a1-b100-9ddbe62f6e78'],7,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:07.067,Pass,
,,,,,,,,,,,,,,,,,,4.08405,,,,,,,,,,,,,e8b0795c-df4c-4d33-a480-ae48381287e2,16,,"[63.4, 34.4]",3754055,0,,,,,-1.0966228,,Right Foot,,,,"[73.1, 15.5]",,High Pass,,21.243822,Incomplete,,Eden Hazard,3621.0,,,,,,1,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,2,Chelsea,33,"['bba658dd-c665-40d4-bf95-3c4dde7ced93', 'cd41d44b-8443-4247-9db6-c16c8049c353']",8,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:08.086,Pass,
,,,,,,,,,,,,,,,,,,2.350018,,,,,,,,,,,,,cd41d44b-8443-4247-9db6-c16c8049c353,18,,"[47.0, 64.6]",3754055,0,,,,,0.174082,,Right Foot,,,,"[76.0, 69.7]",,High Pass,,29.445034,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,Recovery,1,From Kick Off,Nathaniel Edwin Clyne,4590.0,Right Back,2,Chelsea,33,"['13f98a87-f127-4974-9aad-0b7012695324', '95b001f2-aadd-4ca3-922b-8ca8335c9213', 'e8b0795c-df4c-4d33-a480-ae48381287e2']",12,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:12.170,Pass,
,,,,,,,,,,,,,,,,,,1.654747,,,,,,,,,,,,,13f98a87-f127-4974-9aad-0b7012695324,20,,"[44.1, 10.4]",3754055,0,,,,,0.7684506,,Head,,,,"[56.1, 22.0]",,Low Pass,,16.690117,,,Francesc Fàbregas i Soler,3478.0,,,,,Interception,1,From Kick Off,Abdul Rahman Baba,12325.0,Left Back,2,Chelsea,33,"['3e160e28-8ffd-48f5-ab7d-aa46b390ce3c', 'cd41d44b-8443-4247-9db6-c16c8049c353']",14,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:14.520,Pass,
,,,,,,,,,,,,,,,,,,1.716686,,,,,,,,,,,,,e2d3a797-9c13-4694-be8a-13038169bbaa,22,,"[56.1, 22.0]",3754055,0,,,,,-1.5258827,,Right Foot,,,,"[56.9, 4.2]",,High Pass,,17.817968,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Kick Off,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,2,Chelsea,33,['757dad21-742c-4a95-93e2-e8bc3dc52054'],16,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:16.175,Pass,
,,,,,,,,,,,,,,,,,,0.608171,,,,,,,,,,,,,2e11943d-6506-4ba6-951c-ec43127f393b,27,,"[57.2, 4.2]",3754055,0,,,,,2.0209312,,Right Foot,,,,"[50.0, 19.1]",,Low Pass,,16.548414,Incomplete,,,,,,,,,1,From Kick Off,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,2,Chelsea,33,"['45a44ea3-a08d-43bf-b4ca-69f8a126552e', '4bfdc5ff-8c57-460f-bc41-5d4c7cd90934', 'b4c247d4-1288-461f-a465-41a3b1c34d85']",19,,,,,,,,,,,,,,,,,,,Chelsea,33,00:00:19.252,Pass,True
,,,,,,,,,,,,,,,,,,1.077059,,,,,,,,,,,,,cfda420b-8e87-420f-bb9b-b0baaeb5f52c,30,,"[77.4, 58.7]",3754055,0,,,,,0.5441578,,Right Foot,,,,"[93.1, 68.2]",,Ground Pass,,18.350477,,,Daniel Andre Sturridge,3529.0,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,3,Liverpool,24,['1c8fb2ea-6a49-4f65-8058-350ee8b39a4c'],21,,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:21.211,Pass,
,,,,,,,,,,,,,,,,,,3.258616,,,,,,,,,,,,,b3abf533-19f9-49e0-af7a-0cfee2383504,38,,"[6.0, 36.0]",3754055,1,,,,,0.61130935,,Right Foot,,,,"[63.5, 76.3]",,High Pass,,70.21638,,,César Azpilicueta Tanco,3957.0,,True,,,Goal Kick,1,From Goal Kick,Asmir Begović,3339.0,Goalkeeper,5,Chelsea,33,['a7214ec8-3316-44cd-974d-fcc5879f0931'],46,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:46.131,Pass,
,,,,,,,,,,,,,,,,,,1.903625,,,,,,,,,,,,,72edd8c2-bc9c-432d-bacf-7d288a81143a,41,,"[63.5, 76.3]",3754055,1,,,,True,-0.30506405,,,,,,"[87.0, 68.9]",,Low Pass,,24.637573,Incomplete,,Bertrand Isidore Traoré,2956.0,,,,,,1,From Goal Kick,César Azpilicueta Tanco,3957.0,Right Back,5,Chelsea,33,"['af010525-c722-470a-8e80-e25fab115c8e', 'e6eed97b-7d86-4046-82c0-99aef18eeaf2', 'f6d951f6-a998-43f2-b276-b8795767aaed']",49,,,,,,,,,,,,,,,,,,,Chelsea,33,00:01:49.429,Pass,True
,,,,,,,,,,,,,,,,,,0.736909,,,,,,,,,,,,,90a7b5b0-8c85-4b9a-bba9-de94e8af5abd,50,,"[34.4, 15.8]",3754055,1,,,,,2.878598,,Left Foot,,,,"[26.6, 17.9]",,Ground Pass,,8.077747,,,Kolo Habib Touré,38412.0,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,6,Liverpool,24,"['151fa47e-2a5e-4fc4-b7dc-4720ac937f16', '44ff2802-4112-4b84-9b84-96948e92fd97']",59,,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:59.368,Pass,True
,,,,,,,,,,,,,,,,,,1.599998,,,,,,,,,,,,,70a56a46-ab4b-4ea1-b3b2-56f3048c3459,53,,"[26.6, 17.9]",3754055,2,,,,,1.8633581,,Right Foot,,,,"[21.6, 34.5]",,Ground Pass,,17.336666,,,Dejan Lovren,3471.0,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,6,Liverpool,24,['e8e74ecb-4ca7-4523-94df-de52ff0bbdd8'],0,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:00.957,Pass,
,,,,,,,,,,,,,,,,,,1.972585,,,,,,,,,,,,,b3564e04-61b7-4ac3-ad42-67a92a3a2ff7,56,,"[23.8, 43.8]",3754055,2,,,,,0.47188917,,Right Foot,,,,"[67.3, 66.0]",,High Pass,,48.837383,,,Daniel Andre Sturridge,3529.0,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,6,Liverpool,24,['86b1c259-1a2b-4732-a799-e8537be5bef9'],4,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:04.936,Pass,
,,,,,,,,,,,,,,,,,,0.132389,,,,,,,,,,,,,ecf26be7-2dcd-40a3-a2b7-ede10a2cf4fb,60,,"[64.9, 76.6]",3754055,2,,,,,-2.226492,,Left Foot,,,,"[63.9, 75.3]",,Ground Pass,,1.6401219,Incomplete,,Adam David Lallana,4090.0,,,,,,1,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,6,Liverpool,24,"['671a1bb8-d33d-45e7-9066-9314ac06e9f6', 'c87c763f-4382-495f-b8e2-7a8eb261af55']",8,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:08.905,Pass,
,,,,,,,,,,,,,,,,,,0.905744,,,,,,,,,,,,,9325073b-f581-48c6-872e-758a0047e622,63,,"[57.0, 80.0]",3754055,2,,,,,-2.3978372,,,,,,"[52.0, 75.4]",,Low Pass,,6.794115,,,James Philip Milner,3473.0,,,,,Throw-in,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,7,Liverpool,24,['235baa0a-5c3f-4034-bd95-11c408e435b9'],16,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:16.820,Pass,
,,,,,,,,,,,,,,,,,,1.359114,,,,,,,,,,,,,d440e6b0-f121-4e23-94e1-8aed97905a62,67,,"[45.8, 77.3]",3754055,2,,,,,3.0746536,,Right Foot,,,,"[27.9, 78.5]",,Ground Pass,,17.940178,,,Dejan Lovren,3471.0,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Center Midfield,7,Liverpool,24,"['f2df06de-49ea-4f24-b142-eb136b9024fb', 'f6d76fd6-210f-422f-ac29-9f0b9259ac00']",19,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:19.339,Pass,True
,,,,,,,,,,,,,,,,,,2.68,,,,,,,,,,,,,db913727-1718-4704-bd91-dacf5e10d9e1,70,,"[27.9, 78.5]",3754055,2,,,,,-2.219331,,Right Foot,,,,"[6.3, 50.0]",,Ground Pass,,35.760452,,,Simon Mignolet,3539.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,7,Liverpool,24,['cffcb657-9d52-4aa6-82be-53466758f766'],20,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:20.818,Pass,
,,,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,,09597ac4-fb1f-44a0-bf4e-e43c0ec78fa9,72,,"[8.9, 51.3]",3754055,2,,,,,-1.140629,,Right Foot,,,,"[20.6, 25.8]",,Ground Pass,,28.056015,,,Kolo Habib Touré,38412.0,,,,,,1,From Throw In,Simon Mignolet,3539.0,Goalkeeper,7,Liverpool,24,['fe470a14-4467-42b0-a304-c3cb4e328acb'],23,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:23.498,Pass,
,,,,,,,,,,,,,,,,,,1.0382,,,,,,,,,,,,,d0dc6ce9-bef2-4d49-b685-eb6e9d5d819b,75,,"[47.0, 11.0]",3754055,2,,,,,-0.57575834,,Right Foot,,,,"[58.4, 3.6]",,Ground Pass,,13.591173,,,Alberto Moreno Pérez,3515.0,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Left Center Back,7,Liverpool,24,['915e26a3-cb6d-4dcd-842d-71a59eda6f77'],30,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:30.754,Pass,
,,,,,,,,,,,,,,,,,,1.433956,,,,,,,,,,,,,8476d0ff-4080-4028-ac0e-c6163644b99a,79,,"[48.4, 11.5]",3754055,2,,,,,1.3334771,,Left Foot,,,,"[55.1, 39.2]",,Ground Pass,,28.498772,,,Adam David Lallana,4090.0,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,7,Liverpool,24,['598c5f5c-8b53-4bdc-a3a8-b91ece41b433'],35,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:35.112,Pass,
,,,,,,,,,,,,,,,,,,1.536986,,,,,,,,,,,,,d9e91fed-ef9d-49e0-8f64-aa06b805203f,82,,"[54.6, 41.4]",3754055,2,,,,,1.6722432,,Right Foot,,,,"[52.9, 58.1]",,Ground Pass,,16.786304,,,James Philip Milner,3473.0,,,,,,1,From Throw In,Adam David Lallana,4090.0,Right Midfield,7,Liverpool,24,['8dd00f4f-9703-49bb-a75f-9fdf15f2a4ad'],37,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:37.906,Pass,
,,,,,,,,,,,,,,,,,,1.639999,,,,,,,,,,,,,9b778391-7a94-4eac-8522-2d686bba5b8c,84,,"[52.9, 58.5]",3754055,2,,,,,0.6707203,,Right Foot,,,,"[74.2, 75.4]",,Ground Pass,,27.190071,,,Nathaniel Edwin Clyne,4590.0,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Center Midfield,7,Liverpool,24,['fd5db2f8-9c6d-4337-b1ef-a522ba1356e5'],39,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:39.443,Pass,
,,,,,,,,,,,,,,,,,,0.033114,,,,,,,,,,,,,66a776b7-d7f2-4531-8ed6-d2ffd24dcef2,88,,"[115.3, 70.1]",3754055,2,,,,,-1.5707964,,Right Foot,,,,"[115.3, 67.4]",,Low Pass,,2.7,Incomplete,,Adam David Lallana,4090.0,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,7,Liverpool,24,"['1b6c651c-4c35-4486-9b1e-48ae780d69c6', 'ff3b2d15-35b8-4c71-adf5-ab54d6ef0201']",47,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:47.691,Pass,
,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,4fbb55da-35e4-4208-af01-dfacb9a997ba,91,,"[120.0, 80.0]",3754055,3,,,,,-1.7681919,75570611-e899-4af4-8d57-50ac8c5bab40,Right Foot,,,,"[112.4, 42.0]",,High Pass,,38.75255,,True,Roberto Firmino Barbosa de Oliveira,3535.0,True,,Outswinging,,Corner,1,From Corner,James Philip Milner,3473.0,Right Center Midfield,8,Liverpool,24,['494e3be2-0747-449a-8e1a-5c79f49c8e71'],9,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:09.544,Pass,
,,,,,,,,,,,,,,,,,,0.805283,,,,,,,,,,,,,6b3bfb6a-1a83-463a-825e-4ca86962b06d,97,,"[18.3, 42.6]",3754055,3,,,,,-2.2589412,,Right Foot,,,,"[14.6, 38.1]",,Ground Pass,,5.8258047,,,Nemanja Matić,3381.0,,,,,Recovery,1,Regular Play,Eden Hazard,3621.0,Center Attacking Midfield,9,Chelsea,33,['f737b01c-c246-4078-83ea-d9059da8fa55'],12,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:12.233,Pass,
,,,,,,,,,,,,,,,,,,1.326509,,,,,,,,,,,,,c419938e-14d7-4113-821c-56ee662a4a67,100,,"[19.8, 32.6]",3754055,3,,,,,0.5075316,,Left Foot,,,,"[39.4, 43.5]",,Ground Pass,,22.426992,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Nemanja Matić,3381.0,Left Defensive Midfield,9,Chelsea,33,['28951de1-886e-4bf4-95a6-1493505d4db8'],14,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:14.208,Pass,
,,,,,,,,,,,,,,,,,,3.540958,,,,,,,,,,,,,eec4e4ab-a20d-4187-9bd1-451bae3e546c,103,,"[44.5, 39.5]",3754055,3,,,,,-0.8304381,,Left Foot,,,,"[78.4, 2.4]",,Low Pass,,50.255547,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,9,Chelsea,33,['28a15646-3162-4033-8a4e-65fff52d83e6'],16,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:16.609,Pass,
,,,,,,,,,,,,,,,,,,3.034936,,,,,,,,,,,,,ad6360e3-3d74-4481-9872-0e49cdcd8af9,107,,"[81.9, 1.7]",3754055,3,,,,,0.03930559,,Right Foot,,,,"[99.7, 2.4]",,Ground Pass,,17.813759,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Defensive Midfield,9,Chelsea,33,"['16ccf531-294c-477e-90b3-af0d1111e623', '1efc0ca4-a607-41f4-bdb0-d004301607f2']",21,,,,,,,,,,,,,,,,,,,Chelsea,33,00:03:21.995,Pass,True
,,,,,,,,,,,,,,,,,,0.577929,,,,,,,,,,,,,3eda1f36-e0e6-4f3e-a92f-dffc0e448a34,115,,"[25.2, 78.4]",3754055,3,,,,,-0.049140733,,Right Foot,,,,"[31.3, 78.1]",,Ground Pass,,6.1073728,,,James Philip Milner,3473.0,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Midfield,10,Liverpool,24,"['8874d095-719c-42dc-b3e6-103e1ed450a4', 'a92a8226-3f77-49ef-a5b5-2bfad4035ab5']",27,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:27.458,Pass,True
,,,,,,,,,,,,,,,,,,0.764087,,,,,,,,,,,,,ec7c3094-8406-4fb2-80e3-2d39ecd32ee8,118,,"[30.2, 78.1]",3754055,3,,,,,-2.345206,,Right Foot,,,,"[25.7, 73.5]",,Ground Pass,,6.43506,,,Alberto Moreno Pérez,3515.0,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Center Midfield,10,Liverpool,24,['7c6d2385-5fe6-4c86-8082-eeca1cd234bd'],28,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:28.237,Pass,
,,,,,,,,,,,,,,,,,,0.752259,,,,,,,,,,,,,1124f979-603a-4acc-8767-58f37162628a,120,,"[25.7, 73.5]",3754055,3,,,,,1.8520285,,Left Foot,,,,"[24.4, 78.0]",,Ground Pass,,4.6840153,,,Adam David Lallana,4090.0,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,10,Liverpool,24,['4667bbbd-2b0e-453b-82ac-1a6d7b01f627'],29,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:29.001,Pass,
,,,,,,,,,,,,,,,,,,0.819258,,,,,,,,,,,,,f8215cb4-c451-4259-adeb-b6784a848f90,124,,"[24.3, 78.0]",3754055,3,,,,,-2.121472,,Right Foot,,,,"[17.3, 66.6]",,Ground Pass,,13.377593,,,Nathaniel Edwin Clyne,4590.0,,,,,,1,Regular Play,Adam David Lallana,4090.0,Right Midfield,10,Liverpool,24,"['64530676-970d-4835-a360-945fb7062d93', 'bb656673-bffe-49d2-b0f6-b69d4f246572']",30,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:30.022,Pass,True
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,5ab2edb9-aac5-4815-9f25-dcc8e1db28f2,127,,"[16.9, 71.5]",3754055,3,,,,,-2.1293957,,Right Foot,,,,"[8.9, 58.7]",,Ground Pass,,15.09437,,,Dejan Lovren,3471.0,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,10,Liverpool,24,['073f713a-312f-4b1f-990a-0b3722fc90a4'],33,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:33.162,Pass,
,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,77e60ac6-d830-48de-9742-e18299ed6b88,130,,"[9.9, 55.5]",3754055,3,,,,,-1.3513896,,Right Foot,,,,"[16.3, 26.8]",,Ground Pass,,29.404932,,,Kolo Habib Touré,38412.0,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,10,Liverpool,24,['5e16aba1-4aec-433d-92e7-889cc1da371e'],35,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:35.688,Pass,
,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,8c4f16c4-8d64-4710-b644-82089be45e74,133,,"[22.6, 15.8]",3754055,3,,,,,1.6840537,,Right Foot,,,,"[20.2, 36.9]",,Ground Pass,,21.236053,,,Emre Can,3493.0,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,10,Liverpool,24,['ecfdce03-5062-4ca6-bebb-ce5e44379d64'],43,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:43.782,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,d480ae56-2ad1-4dfc-bada-0953a34deb2d,136,,"[20.2, 36.6]",3754055,3,,,,,1.1769782,,Right Foot,,,,"[29.3, 58.5]",,Ground Pass,,23.715395,,,Dejan Lovren,3471.0,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,10,Liverpool,24,['5f012d22-f299-4f9d-a02c-e0dcfbaf6361'],46,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:46.634,Pass,
