ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.85789,,,,,,,,,,,,,,fce8f4f0-5691-4b54-b2d1-e21958471134,52,,"[57.5, 43.1]",3754294,0,,,,,1.6670496,,Right Foot,,,"[54.7, 72.1]",,Ground Pass,,29.13486,,,,,Dejan Lovren,3471.0,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,3,Liverpool,24,['493200ce-a7a9-493d-9e0d-3d4c4d70cc64'],42,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:42.420,Pass,
,,,,,,,,,,,,,,,,,,0.877499,,,,,,,,,,,,,,f3b851d8-eb98-49b7-b706-03141d91a78a,55,,"[56.7, 72.3]",3754294,0,,,,,0.7551044,,Left Foot,,,"[60.1, 75.5]",,Ground Pass,,4.669047,,,,,James Philip Milner,3473.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,3,Liverpool,24,['b9b574e5-1ce5-43b1-a63e-9653c9cef099'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:45.624,Pass,
,,,,,,,,,,,,,,,,,,1.119039,,,,,,,,,,,,,,42edd37a-f33e-4e16-ba36-df70f0e43afc,58,,"[63.1, 75.5]",3754294,0,,,,,-1.9673613,,Right Foot,,,"[56.4, 59.5]",,Ground Pass,,17.346182,,,,,Lucas Pezzini Leiva,7780.0,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,3,Liverpool,24,['5882bbcb-f538-4c19-ac60-5e45816b0686'],49,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:49.207,Pass,
,,,,,,,,,,,,,,,,,,1.772531,,,,,,,,,,,,,,9fd22142-48ca-4bc3-b752-112cf19d841c,61,,"[56.4, 59.5]",3754294,0,,,,,-1.4309113,,Right Foot,,,"[61.3, 24.7]",,Ground Pass,,35.14328,,,,,Mamadou Sakho,3483.0,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,3,Liverpool,24,['a90f5cf9-a7ef-4aa3-a5f0-fb67ecaf5e04'],51,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:51.380,Pass,
,,,,,,,,,,,,,,,,,,1.031575,,,,,,,,,,,,,,ce78163e-b932-465d-8000-aed62a24a1b0,64,,"[68.6, 21.8]",3754294,0,,,,,0.032421067,,Left Foot,,,"[87.1, 22.4]",,Ground Pass,,18.509727,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,3,Liverpool,24,['4a1aaac9-09b3-4caa-b28a-dd8e265e6a38'],55,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:55.146,Pass,
,,,,,,,,,,,,,,,,,,1.644916,,,,,,,,,,,,,,95e09636-a886-4968-8970-deb0aef8dbd4,70,,"[88.8, 22.6]",3754294,1,,,,,0.6896729,,Right Foot,,,"[112.2, 41.9]",,High Pass,,30.332327,,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,James Philip Milner,3473.0,Right Defensive Midfield,4,Liverpool,24,['ee9b95ad-641c-43fa-8306-3390e1f1a2d6'],31,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:31.127,Pass,
,,,,,,,,,,,,,,,,,,1.213912,,,,,,,,,,,,,,48eaeb10-b520-4039-9948-d48c1b19adac,73,,"[86.8, 37.7]",3754294,1,,,,,0.8560767,,Right Foot,,,"[97.3, 49.8]",,Ground Pass,,16.02061,,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,Recovery,1,From Free Kick,James Philip Milner,3473.0,Right Defensive Midfield,4,Liverpool,24,['0a794978-72f5-41e5-8b32-db50b7354894'],35,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:35.940,Pass,
,,,,,,,,,,,,,,,,,,1.595071,,,,,,,,,,,,,,b7a9260c-585e-4ebd-b17f-e3853fc34e15,76,,"[96.7, 52.5]",3754294,1,,,,,-0.76835436,,Right Foot,,,"[114.6, 35.2]",,High Pass,,24.893774,,,Incomplete,,Mamadou Sakho,3483.0,,,,,,1,From Free Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,4,Liverpool,24,"['116697d0-94f2-491c-81be-9d72dd945b58', '66f3d228-f5a9-4050-80b3-05734ea645ed']",38,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:38.095,Pass,
,,,,,,,,,,,,,,,,,,1.861977,,,,,,,,,,,,,,105ab31d-94e5-4e72-a4e2-00ddd513de51,80,,"[39.7, 27.6]",3754294,1,,,,,-1.7725587,,Other,,,"[37.9, 18.8]",,Low Pass,,8.982204,,,,,Aaron Lennon,3953.0,,,,,Recovery,1,Regular Play,Romelu Lukaku Menama,3289.0,Center Forward,5,Everton,29,"['873c239a-cc0c-4197-bd2b-f3ce86a568f2', '97e0cccf-083b-4d54-a68a-0ed5d1c821d1']",42,,,,,,,,,,,,,,,,,,Everton,29,00:01:42.867,Pass,True
,,,,,,,,,,,,,,,,,,2.911106,,,,,,,,,,,,,,f0add7ab-0bf8-4672-b9db-71706a20f09f,83,,"[42.4, 7.8]",3754294,1,,,,,0.74988014,,Left Foot,,,"[62.8, 26.8]",,High Pass,,27.87759,,,,,Romelu Lukaku Menama,3289.0,,,,,,1,Regular Play,Aaron Lennon,3953.0,Left Wing,5,Everton,29,['b6c90076-e0ba-43d1-9ea5-9bc1310fe361'],44,,,,,,,,,,,,,,,,,,Everton,29,00:01:44.827,Pass,
