ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.326879,,,,,,,,,,,,e11dac1c-befc-4f3d-905f-a1977b05d83a,953,,"[50.8, 71.4]",3754040,23,,True,,,-1.1744953,,Right Foot,,,,"[56.7, 57.3]",,Ground Pass,,15.284633,,,Graham Dorrans,16334.0,,,,,Free Kick,1,From Free Kick,Russell Martin,21212.0,Right Center Back,53,Norwich City,56,['32eec460-907f-4510-83b3-04f6c9e5f67c'],3,,,,,,,,,,,,,,,,,Norwich City,56,00:23:03.626,Pass,
,,,,,,,,,,,,,,,,1.038837,,,,,,,,,,,,eaa4d2f7-81ae-42b7-8777-d853b1b83994,956,,"[49.7, 62.8]",3754040,23,,,,,1.5191182,,Right Foot,,,,"[50.3, 74.4]",,Ground Pass,,11.615507,,,Russell Martin,21212.0,,,,,,1,From Free Kick,Graham Dorrans,16334.0,Right Center Midfield,53,Norwich City,56,['9438f8bc-ef1c-4483-a6d1-a37f8cb1bd43'],7,,,,,,,,,,,,,,,,,Norwich City,56,00:23:07.404,Pass,
,,,,,,,,,,,,,,,,3.233902,,,,,,,,,,,,4ccd26a8-bfe7-487a-aa1f-5d6ab4ea87a6,959,,"[51.8, 74.6]",3754040,23,,,,,-0.63664144,,Right Foot,,,,"[94.0, 43.4]",,High Pass,,52.481236,Incomplete,,,,,,,,,1,From Free Kick,Russell Martin,21212.0,Right Center Back,53,Norwich City,56,['118e9163-d571-4467-8b92-84c5b47d57b1'],8,,,,,,,,,,,,,,,,,Norwich City,56,00:23:08.483,Pass,
,,,,,,,,,,,,,,,,1.979043,,,,,,,,,,,,118e9163-d571-4467-8b92-84c5b47d57b1,960,,"[26.1, 36.7]",3754040,23,,,,,-1.4226363,,Head,,,,"[29.1, 16.6]",,High Pass,,20.322647,,,Mamadou Sakho,3483.0,,,,,Recovery,1,Regular Play,Martin Škrtel,18872.0,Center Back,54,Liverpool,24,"['4ccd26a8-bfe7-487a-aa1f-5d6ab4ea87a6', 'fb2e3a64-e350-4bcc-b839-1effb8dac30a']",11,,,,,,,,,,,,,,,,,Liverpool,24,00:23:11.717,Pass,
,,,,,,,,,,,,,,,,2.053693,,,,,,,,,,,,f8cc53c7-9946-46f8-9d5a-3acc6747ad6b,963,,"[27.6, 18.8]",3754040,23,,,,,2.3201447,,Left Foot,,,,"[12.9, 34.6]",,Ground Pass,,21.580778,,,Simon Mignolet,3539.0,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,54,Liverpool,24,['5736fa13-9904-4cba-8099-5aac200d07ce'],13,,,,,,,,,,,,,,,,,Liverpool,24,00:23:13.736,Pass,
,,,,,,,,,,,,,,,,1.715275,,,,,,,,,,,,7ffbec74-0f50-4132-811a-078c40923ac1,966,,"[13.1, 36.5]",3754040,23,,,,,1.2519612,,Right Foot,,,,"[19.9, 57.1]",,Ground Pass,,21.693317,,,Emre Can,3493.0,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,54,Liverpool,24,['549b4752-64db-4852-b334-d13233e735c9'],17,,,,,,,,,,,,,,,,,Liverpool,24,00:23:17.837,Pass,
,,,,,,,,,,,,,,,,1.481588,,,,,,,,,,,,05a2df4d-9798-4f4e-91a2-584f597a247e,969,,"[23.8, 56.0]",3754040,23,,,,,-0.68152624,,Right Foot,,,,"[38.1, 44.4]",,Ground Pass,,18.413311,,,Martin Škrtel,18872.0,,,,,,1,Regular Play,Emre Can,3493.0,Right Center Back,54,Liverpool,24,['79b47813-efc6-4955-bdaf-33c47c139257'],21,,,,,,,,,,,,,,,,,Liverpool,24,00:23:21.997,Pass,
,,,,,,,,,,,,,,,,1.024991,,,,,,,,,,,,7306166a-1509-47d7-b074-2f3bf01d8275,972,,"[51.2, 51.1]",3754040,23,,,,,0.02509933,,Right Foot,,,,"[75.1, 51.7]",,Ground Pass,,23.90753,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Martin Škrtel,18872.0,Center Back,54,Liverpool,24,['b024ef3b-0b5b-4a4f-9946-9075775a5e23'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:23:25.773,Pass,
,,,,,,,,,,,,,,,,0.733175,,,,,,,,,,,,60eaa9ff-2061-4f77-a136-c44f4ddce67a,975,,"[75.1, 51.7]",3754040,23,,,,,0.028769039,,Right Foot,,,,"[89.0, 52.1]",,Ground Pass,,13.905754,,,James Philip Milner,3473.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,54,Liverpool,24,['77b3052b-235b-4c1a-9130-34f089f6adbd'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:23:27.532,Pass,
,,,,,,,,,,,,,,,,0.928296,,,,,,,,,,,,05acef4f-4105-4520-ae34-91f4b6c3bdee,979,,"[28.3, 30.9]",3754040,23,,,,,-2.38183,,Right Foot,,,,"[22.3, 25.2]",,Ground Pass,,8.275868,,,Robert Brady,10967.0,,,,,Recovery,1,Regular Play,Sébastien Aymar Bassong Nguena,31296.0,Left Center Back,54,Liverpool,24,['a6d5ca6a-b873-4a55-ac13-c7ac055f9718'],28,,,,,,,,,,,,,,,,,Norwich City,56,00:23:28.817,Pass,
,,,,,,,,,,,,,,,,3.17339,,,,,,,,,,,,0f377fd2-2cc6-474e-ba5b-4aba9557ee35,982,,"[32.1, 13.0]",3754040,23,,,,,-0.37471086,,Left Foot,,,,"[64.9, 0.1]",,Ground Pass,,35.245567,Out,,,,,,,,,1,Regular Play,Robert Brady,10967.0,Left Back,54,Liverpool,24,,32,,,,,,,,,,,,,,,,,Norwich City,56,00:23:32.190,Pass,
,,,,,,,,,,,,,,,,2.568852,,,,,,,,,,,,7cc71007-e619-4ad8-a014-8b5cac537096,983,,"[46.2, 80.0]",3754040,23,,,,,-2.3910062,,,,,,"[35.8, 70.3]",,High Pass,,14.221462,,,Martin Škrtel,18872.0,,,,,Throw-in,1,From Throw In,Emre Can,3493.0,Right Center Back,55,Liverpool,24,['44619226-e12e-4fad-8e2b-338a6f28f26f'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:23:38.098,Pass,
,,,,,,,,,,,,,,,,1.52363,,,,,,,,,,,,e67af24c-7157-4f66-96a1-a4e69cd5f05f,986,,"[35.8, 70.1]",3754040,23,,,,,1.19029,,Right Foot,,,,"[38.8, 77.6]",,Low Pass,,8.077747,,,Emre Can,3493.0,,,,,,1,From Throw In,Martin Škrtel,18872.0,Center Back,55,Liverpool,24,['373b5dc8-118d-4fc7-a911-6395cd5d9650'],40,,,,,,,,,,,,,,,,,Liverpool,24,00:23:40.706,Pass,
,,,,,,,,,,,,,,,,0.961944,,,,,,,,,,,,b6c3cd55-9bf0-4244-adfd-5dd57eda6323,989,,"[44.3, 73.3]",3754040,23,,,,,-0.5848776,,Right Foot,,,,"[59.1, 63.5]",,Ground Pass,,17.750492,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Emre Can,3493.0,Right Center Back,55,Liverpool,24,['154a384c-f085-4d81-b701-d75d1510afd8'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:23:44.445,Pass,
,,,,,,,,,,,,,,,,1.332864,,,,,,,,,,,,e131aea7-e2cb-4111-814c-5a24dde34930,992,,"[56.3, 65.2]",3754040,23,,,,,2.5858982,,Right Foot,,,,"[43.9, 72.9]",,Ground Pass,,14.596232,,,Emre Can,3493.0,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,55,Liverpool,24,['3beb3e79-d42a-4d84-b868-15749c495cff'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:23:46.305,Pass,
,,,,,,,,,,,,,,,,1.410496,,,,,,,,,,,,defd4d2b-3e66-474e-a549-a896e051c7db,995,,"[42.2, 72.5]",3754040,23,,,,,-1.6246364,,Left Foot,,,,"[41.3, 55.8]",,Ground Pass,,16.724234,,,Martin Škrtel,18872.0,,,,,,1,From Throw In,Emre Can,3493.0,Right Center Back,55,Liverpool,24,['dab4e4a0-b106-49dc-8a28-c15d99ec8272'],48,,,,,,,,,,,,,,,,,Liverpool,24,00:23:48.822,Pass,
,,,,,,,,,,,,,,,,1.117243,,,,,,,,,,,,c657468a-edd4-4303-b9a1-a4e0cae147b6,998,,"[45.2, 56.0]",3754040,23,,,,,0.80667156,,Right Foot,,,,"[54.4, 65.6]",,Ground Pass,,13.296617,,,James Philip Milner,3473.0,,,,,,1,From Throw In,Martin Škrtel,18872.0,Center Back,55,Liverpool,24,['7ec4f2d9-6517-4f28-a2c8-2a9f2bc45ab1'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:23:52.173,Pass,
,,,,,,,,,,,,,,,,0.924831,,,,,,,,,,,,476d1ea2-2891-489d-b8a5-7de574ed4a71,1001,,"[54.4, 65.8]",3754040,23,,,,,2.6363025,,Right Foot,,,,"[45.0, 71.0]",,Ground Pass,,10.742439,,,Emre Can,3493.0,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,55,Liverpool,24,['7f9657f0-ba35-466e-ac4d-18e4364cbbdf'],53,,,,,,,,,,,,,,,,,Liverpool,24,00:23:53.351,Pass,
,,,,,,,,,,,,,,,,1.701015,,,,,,,,,,,,cc789c0a-ead8-4cd7-a599-3fc57665bf08,1004,,"[46.9, 70.1]",3754040,23,,,,,-1.8978239,,Right Foot,,,,"[39.2, 47.4]",,Ground Pass,,23.970398,,,Martin Škrtel,18872.0,,,,,,1,From Throw In,Emre Can,3493.0,Right Center Back,55,Liverpool,24,['ba52784b-d699-4a3b-8fc9-5a62e9e34dc0'],56,,,,,,,,,,,,,,,,,Liverpool,24,00:23:56.468,Pass,
,,,,,,,,,,,,,,,,1.096052,,,,,,,,,,,,4db03714-78dd-4c29-96a5-4e6d5d799260,1007,,"[40.7, 46.2]",3754040,23,,,,,-0.6383198,,Right Foot,,,,"[53.1, 37.0]",,Ground Pass,,15.4402075,,,Lucas Pezzini Leiva,7780.0,,,,,,1,From Throw In,Martin Škrtel,18872.0,Center Back,55,Liverpool,24,['01abaa17-eef6-4c8b-938c-548508b7cd61'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:23:58.988,Pass,
,,,,,,,,,,,,,,,,1.109948,,,,,,,,,,,,4ec42047-a66a-4abd-b616-894eed937d88,1011,,"[49.7, 37.4]",3754040,24,,,,,2.4232874,,Right Foot,,,,"[36.2, 49.2]",,Ground Pass,,17.930141,,,Martin Škrtel,18872.0,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,55,Liverpool,24,"['9486a1c5-eafa-4724-8186-0c10ee2dbf59', 'ea9fff96-5352-4353-8bde-0dfb3d6e239c']",0,,,,,,,,,,,,,,,,,Liverpool,24,00:24:00.782,Pass,True
,,,,,,,,,,,,,,,,1.673907,,,,,,,,,,,,532063ca-7c73-4222-86d6-d4e754c9f5bb,1015,,"[35.1, 48.5]",3754040,24,,,,,-1.8219806,,Left Foot,,,,"[28.3, 22.0]",,Ground Pass,,27.358545,,,Mamadou Sakho,3483.0,,,,,,1,From Throw In,Martin Škrtel,18872.0,Center Back,55,Liverpool,24,['7fabd221-c9c0-48be-b34c-f334c0a877db'],2,,,,,,,,,,,,,,,,,Liverpool,24,00:24:02.626,Pass,
,,,,,,,,,,,,,,,,1.849551,,,,,,,,,,,,a7dbb26e-be4e-42bb-9032-1b9d7c286be7,1018,,"[28.3, 21.8]",3754040,24,,,,,0.16795294,,Right Foot,,,,"[57.2, 26.7]",,Ground Pass,,29.312454,,,James Philip Milner,3473.0,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,55,Liverpool,24,['20b2c7bc-d189-4aa4-8d8c-36c8a8bc7fe5'],4,,,,,,,,,,,,,,,,,Liverpool,24,00:24:04.470,Pass,
,,,,,,,,,,,,,,,,1.187644,,,,,,,,,,,,b266e1c5-ee85-4d03-9cb6-705fe5b01bc7,1022,,"[57.8, 18.3]",3754040,24,,,,,-1.1393956,,Right Foot,,,,"[63.6, 5.7]",,Ground Pass,,13.870832,,,Alberto Moreno Pérez,3515.0,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,55,Liverpool,24,"['733ee551-fcfa-4149-89ca-26025762ee6f', 'b920ad0b-6c74-4a07-ab50-64e075a4407e']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:24:07.100,Pass,True
,,,,,,,,,,,,,,,,1.30641,,,,,,,,,,,,6a0dda83-1bca-4cbd-afe0-68a5c54202cc,1025,,"[63.6, 5.7]",3754040,24,,,,,1.254227,,Left Foot,,,,"[69.3, 23.1]",,Ground Pass,,18.309834,,,Christian Benteke Liolo,3380.0,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Wing Back,55,Liverpool,24,['4178cdf0-cfcf-442f-b078-36d2e4002331'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:24:08.327,Pass,
,,,,,,,,,,,,,,,,2.045334,,,,,,,,,,,,7563a6d0-9e59-45d3-a1dc-a8cf53d5d51d,1028,,"[70.6, 23.3]",3754040,24,,,,,-0.24695495,,Right Foot,,,,"[94.4, 17.3]",,Ground Pass,,24.544653,,,Alberto Moreno Pérez,3515.0,,,,,,1,From Throw In,Christian Benteke Liolo,3380.0,Left Center Forward,55,Liverpool,24,['237f0f31-e018-489f-91dc-7af347cf7c69'],10,,,,,,,,,,,,,,,,,Liverpool,24,00:24:10.572,Pass,
,,,,,,,,,,,,,,,,0.414595,,,,,,,,,,,,073dd53e-3492-499f-babe-7f0dd2233364,1031,,"[96.7, 17.7]",3754040,24,,,,,0.9973558,,Left Foot,,,,"[102.9, 27.3]",,Low Pass,,11.428036,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Wing Back,55,Liverpool,24,"['54448cc4-3157-4722-817b-af0e79b84a8a', 'f209adfc-8c3a-43f4-b07e-3251638abc8b']",12,,,,,,,,,,,,,,,,,Liverpool,24,00:24:12.658,Pass,
,,,,,,,,,,,,,,,,1.904501,,,,,,,,,,,,33ea8528-8bfb-4e62-906b-fbceec7dacda,1034,,"[110.0, 14.5]",3754040,24,,,,,1.7563756,,Left Foot,True,,,"[105.1, 40.6]",,Ground Pass,,26.555979,,,Daniel Andre Sturridge,3529.0,,,,,Recovery,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Wing Back,55,Liverpool,24,['769e7c26-48cd-4fe2-acb5-f17a2be4972d'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:24:14.093,Pass,
,,,,,,,,,,,,,,,,1.497448,,,,,,,,,,,,d093ad0e-4619-45aa-82ac-4ccbba0c2fd1,1042,,"[34.1, 73.7]",3754040,24,,,,,-0.059102684,,Right Foot,,,,"[51.0, 72.7]",,Ground Pass,,16.92956,,,Jonathan Howson,9578.0,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Midfield,56,Norwich City,56,['d5fa4b86-8ba4-430f-9595-a1f7b6e3b712'],22,,,,,,,,,,,,,,,,,Norwich City,56,00:24:22.818,Pass,
,,,,,,,,,,,,,,,,0.822459,,,,,,,,,,,,692de150-8bf0-4450-83fc-a53f1eeb5d3f,1045,,"[51.0, 72.7]",3754040,24,,,,,-2.6314669,,Right Foot,,,,"[42.6, 68.0]",,Ground Pass,,9.625487,,,Nathan Redmond,3286.0,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,56,Norwich City,56,['1850acef-59c8-4e28-a265-c6173d108f07'],24,,,,,,,,,,,,,,,,,Norwich City,56,00:24:24.395,Pass,
,,,,,,,,,,,,,,,,0.597969,,,,,,,,,,,,40676268-1646-446d-af20-910554b0f7b3,1048,,"[42.6, 68.4]",3754040,24,,,,,0.6451486,,Right Foot,,,,"[52.3, 75.7]",,Ground Pass,,12.140017,,,Jonathan Howson,9578.0,,,,,,1,Regular Play,Nathan Redmond,3286.0,Right Midfield,56,Norwich City,56,['8dd004ea-294a-4296-a42d-aa43459e5ed2'],25,,,,,,,,,,,,,,,,,Norwich City,56,00:24:25.258,Pass,
,,,,,,,,,,,,,,,,0.208053,,,,,,,,,,,,98663c96-f238-4d38-90b0-c9ddb9790793,1051,,"[52.3, 75.7]",3754040,24,,,,,-0.23255694,,Right Foot,,,,"[56.1, 74.8]",,Ground Pass,,3.905125,Incomplete,,Nathan Redmond,3286.0,,,,,,1,Regular Play,Jonathan Howson,9578.0,Left Center Midfield,56,Norwich City,56,"['91e74846-6014-49eb-b2be-98bb19403b50', 'd6c65d19-5a6c-4046-8b9a-8421b59aa60b']",26,,,,,,,,,,,,,,,,,Norwich City,56,00:24:26.590,Pass,
,,,,,,,,,,,,,,,,1.125753,,,,,,,,,,,,015f3685-11e6-42a7-b8a9-d77a17a56cc3,1054,,"[55.7, 80.0]",3754040,24,,,,,-0.93303406,,,,,,"[64.0, 68.8]",,High Pass,,13.940229,,,Graham Dorrans,16334.0,,,,,Throw-in,1,From Throw In,Steven Whittaker,11124.0,Right Back,57,Norwich City,56,['86ed871c-51be-43e7-a6f3-0170b1b69b5f'],49,,,,,,,,,,,,,,,,,Norwich City,56,00:24:49.354,Pass,
,,,,,,,,,,,,,,,,0.7612,,,,,,,,,,,,45f86550-8124-455d-9552-2af2fdcad205,1058,,"[62.5, 68.4]",3754040,24,,,,,2.4959033,,Right Foot,,,,"[55.2, 73.9]",,Ground Pass,,9.140022,,,Steven Whittaker,11124.0,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,57,Norwich City,56,"['07dd1024-878c-48e9-9edf-24d9dc457ee2', 'e81a004d-53d4-4ba2-a258-f905b9a53827']",51,,,,,,,,,,,,,,,,,Norwich City,56,00:24:51.140,Pass,True
,,,,,,,,,,,,,,,,1.187579,,,,,,,,,,,,5783affe-31f4-4a7a-968c-d0a61cc18da3,1062,,"[55.2, 75.0]",3754040,24,,,,,-1.0584068,,Right Foot,,,,"[64.2, 59.0]",,Ground Pass,,18.35756,,,Graham Dorrans,16334.0,,,,,,1,From Throw In,Steven Whittaker,11124.0,Right Back,57,Norwich City,56,['966e9659-8de9-4f2e-83a4-de3babac617b'],52,,,,,,,,,,,,,,,,,Norwich City,56,00:24:52.979,Pass,
,,,,,,,,,,,,,,,,1.524609,,,,,,,,,,,,d0d0554a-2c12-48f4-91b4-01a791d20c1a,1066,,"[63.8, 59.0]",3754040,24,,,,,-1.7952124,,Right Foot,,,,"[61.7, 49.8]",,Ground Pass,,9.436631,,,Jonathan Howson,9578.0,,,,,,1,From Throw In,Graham Dorrans,16334.0,Right Center Midfield,57,Norwich City,56,"['46da2e44-88a2-4bd0-bd70-9a01523500e6', 'd27b5b1b-23d1-401e-b4b2-f2d5c70e3845']",54,,,,,,,,,,,,,,,,,Norwich City,56,00:24:54.327,Pass,True
,,,,,,,,,,,,,,,,1.731202,,,,,,,,,,,,8caa3861-789d-4577-a3ff-c800bc2c6441,1069,,"[76.6, 28.0]",3754040,24,,,,,-1.3815014,,Right Foot,,,,"[80.7, 6.6]",,Ground Pass,,21.789217,,,Robert Brady,10967.0,,,,,,1,From Throw In,Jonathan Howson,9578.0,Left Center Midfield,57,Norwich City,56,['e00881a7-2436-48f7-9a20-e15db86bbe71'],59,,,,,,,,,,,,,,,,,Norwich City,56,00:24:59.121,Pass,
,,,,,,,,,,,,,,,,0.901965,,,,,,,,,,,,23d94e68-ad1b-47cd-9085-d725e1893bd7,1072,,"[82.4, 6.8]",3754040,25,,,,,0.9025069,,Left Foot,,,,"[94.4, 22.0]",,Ground Pass,,19.36595,,,Matt Jarvis,22594.0,,,,,,1,From Throw In,Robert Brady,10967.0,Left Back,57,Norwich City,56,['0478736f-1fb8-4eef-976d-ebd5ce86d5df'],1,,,,,,,,,,,,,,,,,Norwich City,56,00:25:01.061,Pass,
,,,,,,,,,,,,,,,,1.215634,,,,,,,,,,,,4cff7218-efdc-449a-a85e-cf569924fa7c,1076,,"[94.4, 21.1]",3754040,25,,,,,-2.3009317,,Left Foot,,,,"[83.3, 8.7]",,Ground Pass,,16.642416,,,Robert Brady,10967.0,,,,,,1,From Throw In,Matt Jarvis,22594.0,Left Midfield,57,Norwich City,56,['0130a98b-1d4f-425a-9ad6-f9891c52237c'],2,,,,,,,,,,,,,,,,,Norwich City,56,00:25:02.154,Pass,
,,,,,,,,,,,,,,,,0.861238,,,,,,,,,,,,c2898513-117f-4bb8-8209-64de6f4a9159,1079,,"[83.5, 8.5]",3754040,25,,,,,-0.3780584,,Left Foot,,,,"[97.6, 2.9]",,Low Pass,,15.171354,,,Matt Jarvis,22594.0,,,,,,1,From Throw In,Robert Brady,10967.0,Left Back,57,Norwich City,56,['70a56765-1ea7-4953-95ac-f711cc13be89'],4,,,,,,,,,,,,,,,,,Norwich City,56,00:25:04.267,Pass,
,,,,,,,,,,,,,,,,1.003032,,,,,,,,,,,,41e5953c-bc4c-4c3a-9570-0608be68b475,1082,,"[95.5, 10.8]",3754040,25,,,,,1.0076395,,Right Foot,True,,,"[110.4, 34.4]",,High Pass,,27.910034,Incomplete,,Cameron Jerome,4807.0,,,,,,1,From Throw In,Matt Jarvis,22594.0,Left Midfield,57,Norwich City,56,"['b451f21c-dd32-4b9b-a819-bf447896223a', 'fe6999f7-13c4-46a3-9b5b-fd8e845c8ae2']",8,,,,,,,,,,,,,,,,,Norwich City,56,00:25:08.697,Pass,
,,,,,,,,,,,,,,,,0.568143,,,,,,,,,,,,56670340-1a9c-49c5-ab9e-0848d15989a2,1086,,"[82.8, 23.9]",3754040,25,,,,,2.3650439,,Right Foot,,,,"[77.1, 29.5]",,Ground Pass,,7.9906197,,,Alexander Banor Tettey,9463.0,,,,,Recovery,1,From Throw In,Jonathan Howson,9578.0,Left Center Midfield,57,Norwich City,56,['0125ea08-d4d4-45d0-84cf-a54043f6d209'],12,,,,,,,,,,,,,,,,,Norwich City,56,00:25:12.826,Pass,
,,,,,,,,,,,,,,,,1.808288,,,,,,,,,,,,f7699d20-330f-4185-8b99-42698c8ddd10,1089,,"[77.1, 29.5]",3754040,25,,,,,-1.1213179,,Right Foot,,,,"[86.7, 9.6]",,High Pass,,22.09457,,,Matt Jarvis,22594.0,,,,,,1,From Throw In,Alexander Banor Tettey,9463.0,Center Defensive Midfield,57,Norwich City,56,['724888fa-68ef-4e04-b7d3-dea6dc0f7d42'],13,,,,,,,,,,,,,,,,,Norwich City,56,00:25:13.475,Pass,
,,,,,,,,,,,,,,,,1.009257,,,,,,,,,,,,329a8627-f0bc-43a3-a357-a986d3f5763e,1092,,"[92.5, 8.7]",3754040,25,,,,,-1.353685,,Right Foot,,,,"[94.0, 1.9]",,Ground Pass,,6.963476,,,Robert Brady,10967.0,,,,,,1,From Throw In,Matt Jarvis,22594.0,Left Midfield,57,Norwich City,56,['51376a38-7fce-4df9-8ee8-481c8611f81d'],16,,,,,,,,,,,,,,,,,Norwich City,56,00:25:16.564,Pass,
,,,,,,,,,,,,,,,,1.539235,,,,,,,,,,,,d479c967-3bcf-4773-bda6-ebcc63751bf0,1095,,"[100.2, 1.6]",3754040,25,,,,,1.3402745,,Left Foot,True,,,"[109.4, 40.8]",,High Pass,,40.26512,Unknown,,,,,,,,,1,From Throw In,Robert Brady,10967.0,Left Back,57,Norwich City,56,,18,,,,,,,,,,,,,,,,,Norwich City,56,00:25:18.612,Pass,
,,,,,,,,,,,,,,,,2.656807,,,,,,,,,,,,f9ed6333-bc5d-4132-8366-9bc370d34bea,1098,,"[10.5, 36.3]",3754040,25,,True,,,-0.46823475,,Right Foot,,,,"[36.6, 23.1]",,Ground Pass,,29.248077,,,Mamadou Sakho,3483.0,,,,,Free Kick,1,From Free Kick,Simon Mignolet,3539.0,Goalkeeper,58,Liverpool,24,['fe4a4bf2-682a-433c-943f-5615306f85c6'],37,,,,,,,,,,,,,,,,,Liverpool,24,00:25:37.191,Pass,
,,,,,,,,,,,,,,,,0.598095,,,,,,,,,,,,cdba3788-37d0-41e3-aca1-b09b04770f7e,1100,,"[37.0, 20.5]",3754040,25,,,,,-0.26714253,,Left Foot,,,,"[46.5, 17.9]",,Ground Pass,,9.849365,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,58,Liverpool,24,['8cabc6dc-21c7-4350-b967-18ef1fd40570'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:25:46.379,Pass,
,,,,,,,,,,,,,,,,1.397644,,,,,,,,,,,,c713112f-edb3-4923-bcd1-cfe102613430,1103,,"[46.5, 17.9]",3754040,25,,,,,1.5564089,,Right Foot,,,,"[46.7, 31.8]",,Ground Pass,,13.901439,,,Lucas Pezzini Leiva,7780.0,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,58,Liverpool,24,['5892757e-bcd9-4a47-bb85-0a946f9f72f8'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:25:47.097,Pass,
,,,,,,,,,,,,,,,,0.757257,,,,,,,,,,,,0c93c63d-6ff1-4702-b770-2bc5b757ff90,1106,,"[47.1, 29.3]",3754040,25,,,,,-0.905781,,Right Foot,,,,"[58.0, 15.4]",,Ground Pass,,17.664087,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,58,Liverpool,24,['c45d413b-b1b9-4919-83e7-a0ce4640f08d'],48,,,,,,,,,,,,,,,,,Liverpool,24,00:25:48.893,Pass,
,,,,,,,,,,,,,,,,1.190915,,,,,,,,,,,,c0a2c76a-5d6e-4e5e-91ec-07c5a30aaa7c,1109,,"[51.4, 15.4]",3754040,25,,,,,-3.0965781,,Right Foot,,,,"[40.3, 14.9]",,Ground Pass,,11.111256,,,Mamadou Sakho,3483.0,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,58,Liverpool,24,['b3480234-9f3f-4dd0-9878-3f13a71feebc'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:25:52.478,Pass,
,,,,,,,,,,,,,,,,0.638258,,,,,,,,,,,,6b66581e-ccef-494f-971f-c7061804c3d8,1112,,"[54.6, 12.6]",3754040,25,,,,,-0.12169778,,Left Foot,,,,"[68.5, 10.9]",,Ground Pass,,14.003571,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,58,Liverpool,24,['4f2781a1-394a-46d7-bbe4-f8ad0caa8145'],59,,,,,,,,,,,,,,,,,Liverpool,24,00:25:59.997,Pass,
