bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.691027,,,,,,,,,,,,,a8e32bca-40cf-42f3-8f47-cdcf8b61357c,2894,,,"[120.0, 0.1]",3753984,75,,True,,,2.0798671,,Right Foot,,,,"[105.6, 25.9]",,Ground Pass,29.546574,,,,Aaron Cresswell,3062.0,,,,,,Corner,2,From Corner,Dimitri Payet,3491.0,Left Wing,160,West Ham United,40,['69970f8d-3bef-4b47-88f8-54afc1b3e235'],44,,,,,,,,,,,,,,,,West Ham United,40,00:30:44.718,Pass,
,,,,,,,,,,,,,,0.154231,,,,,,,,,,,,,ba83940a-bb8c-44ed-917c-1dc74c397366,2896,,,"[107.6, 24.8]",3753984,75,,,,,0.9600704,,Left Foot,,,,"[109.0, 26.8]",,High Pass,2.4413111,,Incomplete,,,,,,,,,,2,From Corner,Aaron Cresswell,3062.0,Left Back,160,West Ham United,40,['cdde5e19-e882-4746-a168-6fff32117a0a'],47,,,,,,,,,,,,,,,,West Ham United,40,00:30:47.291,Pass,
,,,,,,,,,,,,,,2.220831,,,,,,,,,,,,,03a60123-a860-49dd-b61a-b5d11adea8c0,2898,,,"[120.0, 0.1]",3753984,76,,True,,,2.38058,,Right Foot,,,,"[96.9, 22.1]",,Ground Pass,31.9,,,,Aaron Cresswell,3062.0,,,,,,Corner,2,From Corner,Dimitri Payet,3491.0,Left Wing,161,West Ham United,40,['8d5bdb2b-d89a-4264-8e16-46325459165b'],4,,,,,,,,,,,,,,,,West Ham United,40,00:31:04.209,Pass,
,,,,,,,,,,,,,,1.451027,,,,,,,,,,,,,bcae2a02-d424-421a-acaa-6e11c3b4ee20,2900,,,"[97.0, 23.5]",3753984,76,,,,,1.9844855,daf8f15e-3929-45bb-84fa-58e54dee53f6,Left Foot,,,,"[89.8, 39.9]",,Ground Pass,17.91089,,,,Manuel Lanzini,3595.0,True,,,,,,2,From Corner,Aaron Cresswell,3062.0,Left Back,161,West Ham United,40,['00ae08b1-c603-47a9-9cc5-c1d8a741d8f3'],7,,,,,,,,,,,,,,,,West Ham United,40,00:31:07.349,Pass,
,,,,,,,,,,,,,,1.587118,,,,,,,,,,,,,1019cc8f-21f6-431a-9489-3812f44e5b2d,2906,,,"[120.0, 80.0]",3753984,76,,,,,-1.7771202,cd0928b7-a930-4031-b323-2a9c2e2623c3,Right Foot,,,,"[111.9, 41.3]",,High Pass,39.53859,,,True,Winston Reid,4280.0,True,,,Outswinging,,Corner,2,From Corner,Dimitri Payet,3491.0,Left Wing,162,West Ham United,40,['ec281067-d56c-41a4-a71a-b885f22f34ce'],46,,,,,,,,,,,,,,,,West Ham United,40,00:31:46.920,Pass,
,,,,,,,,,,,,,,2.782457,,,,,,,,,,,,,7f0d97f3-dc16-4d4d-9a85-374206b0cc1d,2912,,,"[6.0, 44.0]",3753984,77,,True,,,0.10603643,,Right Foot,,,,"[46.4, 48.3]",,Ground Pass,40.628193,,,,James Philip Milner,3473.0,,,,,,Goal Kick,2,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,163,Liverpool,24,['eae49682-355f-4e00-a0c5-523f7ae8605c'],25,,,,,,,,,,,,,,,,Liverpool,24,00:32:25.594,Pass,
,,,,,,,,,,,,,,1.333663,,,,,,,,,,,,,a12dff35-afcd-4a71-a520-912e0257c5aa,2916,,,"[54.5, 53.8]",3753984,77,,,,,1.0043813,,Right Foot,,,,"[67.6, 74.4]",,Ground Pass,24.412497,,,,Jordon Ibe,3635.0,,,,,,,2,From Goal Kick,James Philip Milner,3473.0,Right Defensive Midfield,163,Liverpool,24,['3634793b-c4bb-4f4d-af1a-904d135e2b4e'],30,,,,,,,,,,,,,,,,Liverpool,24,00:32:30.921,Pass,
,,,,,,,,,,,,,,1.318988,,,,,,,,,,,,,1e457609-0f75-4e39-9189-e400636bf7e2,2918,,,"[67.0, 74.4]",3753984,77,,,,,-2.8879185,,Right Foot,,,,"[56.2, 71.6]",,Ground Pass,11.157061,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,From Goal Kick,Jordon Ibe,3635.0,Right Wing Back,163,Liverpool,24,['6859ea01-da3d-45fd-8934-8153595be5cf'],32,,,,,,,,,,,,,,,,Liverpool,24,00:32:32.255,Pass,
,,,,,,,,,,,,,,2.015774,,,,,,,,,,,,,540f0e85-6dda-4a21-82a5-87cd3a89b55c,2921,,,"[56.2, 71.6]",3753984,77,,,,,-2.068139,,Right Foot,,,,"[46.7, 54.1]",,Ground Pass,19.912308,,,,Martin Škrtel,18872.0,,,,,,,2,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Center Back,163,Liverpool,24,['6ea402ad-a051-46c4-ac51-358814736c57'],34,,,,,,,,,,,,,,,,Liverpool,24,00:32:34.461,Pass,
,,,,,,,,,,,,,,1.939498,,,,,,,,,,,,,b1707563-22f2-44e0-b8c9-7e0ce2fe6ccd,2924,,,"[51.2, 52.5]",3753984,77,,,,,-1.4488419,,Right Foot,,,,"[55.6, 16.6]",,Ground Pass,36.168633,,,,Dejan Lovren,3471.0,,,,,,,2,From Goal Kick,Martin Škrtel,18872.0,Center Back,163,Liverpool,24,['de2a415e-e2f7-4cb1-90ee-17cb7f57d816'],37,,,,,,,,,,,,,,,,Liverpool,24,00:32:37.598,Pass,
,,,,,,,,,,,,,,2.328041,,,,,,,,,,,,,32c02fb7-1f86-4537-a1c8-f19eaa565e9c,2927,,,"[64.8, 15.6]",3753984,77,,,,,0.3439373,,Left Foot,,,,"[106.4, 30.5]",,High Pass,44.187893,,,,Christian Benteke Liolo,3380.0,,,,Through Ball,True,,2,From Goal Kick,Dejan Lovren,3471.0,Left Center Back,163,Liverpool,24,['3873cd7e-0c92-43d8-9d36-602b5ff5b830'],41,,,,,,,,,,,,,,,,Liverpool,24,00:32:41.321,Pass,
,,,,,,,,,,,,,,0.933599,,,,,,,,,,,,,14c0894c-94ff-4b88-9315-a7ec144210fd,2931,,,"[108.6, 29.9]",3753984,77,,,,,2.0566626,,Right Foot,,,,"[103.9, 38.8]",,Ground Pass,10.06479,,Incomplete,,James Philip Milner,3473.0,,,,,,,2,From Goal Kick,Christian Benteke Liolo,3380.0,Center Forward,163,Liverpool,24,"['101da7da-87c9-407b-9b84-40bcc6a0fbea', '8d3827a0-382d-4c5c-83f6-612c7c3639a0', 'af248437-f0b0-4a54-afe4-4d847e48d88e']",45,,,,,,,,,,,,,,,,Liverpool,24,00:32:45.806,Pass,True
,,,,,,,,,,,,,,3.441917,,,,,,,,,,,,,a479bf4b-a671-47fa-b012-dbf9cba84452,2943,,,"[18.6, 41.0]",3753984,79,,True,,,-0.50986135,,Right Foot,,,,"[76.9, 8.4]",,High Pass,66.795586,,Unknown,,,,,,,,,Free Kick,2,From Free Kick,Darren Randolph,20066.0,Goalkeeper,164,West Ham United,40,,25,,,,,,,,,,,,,,,,West Ham United,40,00:34:25.859,Pass,
,,,,,,,,,,,,,,2.210332,,,,,,,,,,,,,8c1a08a7-4279-4248-8d1c-08716e20441d,2946,,,"[48.4, 71.4]",3753984,79,,True,,,-1.4178897,,Right Foot,,,,"[52.9, 42.2]",,Ground Pass,29.544712,,,,Lucas Pezzini Leiva,7780.0,,,,,,Free Kick,2,From Free Kick,Martin Škrtel,18872.0,Center Back,165,Liverpool,24,['97ddd6cb-3e07-40b3-b479-193181fc8606'],39,,,,,,,,,,,,,,,,Liverpool,24,00:34:39.259,Pass,
,,,,,,,,,,,,,,1.824701,,,,,,,,,,,,,764c48dd-3fdf-423a-ac70-e8c8825c66bc,2948,,,"[66.2, 36.3]",3753984,79,,,,,-1.2864115,,Right Foot,,,,"[75.7, 3.8]",,Ground Pass,33.860004,,,,Alberto Moreno Pérez,3515.0,,,,,,,2,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,165,Liverpool,24,['e9426864-c507-48cf-8aa6-9d374a1d01ef'],44,,,,,,,,,,,,,,,,Liverpool,24,00:34:44.372,Pass,
,,,,,,,,,,,,,,1.409709,,,,,,,,,,,,,16e6b436-ca72-4262-b04f-8e442317f30a,2951,,,"[83.2, 2.4]",3753984,79,,,,,2.7549438,,Left Foot,,,,"[69.2, 8.1]",,Ground Pass,15.115886,,,,Dejan Lovren,3471.0,,,,,,,2,From Free Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,165,Liverpool,24,['4da9660b-91fe-44a6-9bc4-52dc8856438b'],49,,,,,,,,,,,,,,,,Liverpool,24,00:34:49.094,Pass,
,,,,,,,,,,,,,,1.813173,,,,,,,,,,,,,66255c96-5696-41e4-92f9-27096c069b84,2954,,,"[77.5, 14.1]",3753984,79,,,,,-0.41526824,,Right Foot,,,,"[99.5, 4.4]",,Ground Pass,24.043503,,,,Alberto Moreno Pérez,3515.0,,,,,,,2,From Free Kick,Dejan Lovren,3471.0,Left Center Back,165,Liverpool,24,['dd51bb28-d42e-49bc-9b9e-46cf123e73c2'],54,,,,,,,,,,,,,,,,Liverpool,24,00:34:54.704,Pass,
,,,,,,,,,,,,,,1.272857,,,,,,,,,,,,,0dbb658a-23d8-489b-89cd-ccc804a495fc,2957,,,"[99.5, 4.4]",3753984,79,,,,,1.2029548,,Left Foot,True,,,"[111.1, 34.5]",,High Pass,32.257866,,Incomplete,,,,,,,,,,2,From Free Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,165,Liverpool,24,['c9e75974-ce00-481e-8c07-30cf032259b9'],57,,,,,,,,,,,,,,,,Liverpool,24,00:34:57.480,Pass,
,,,,,,,,,,,,,,0.154486,,,,,,,,,,,,,e2de21b3-4d97-4a22-bb73-f06fe98cb579,2959,,,"[83.6, 25.2]",3753984,80,,,,,1.5707964,,Right Foot,,,,"[83.6, 25.8]",,High Pass,0.6,,Incomplete,,Daniel William John Ings,3654.0,,,,,,Recovery,2,From Free Kick,Dejan Lovren,3471.0,Left Center Back,165,Liverpool,24,"['7848e362-0c5f-441c-bc3e-45532794aff6', '9c40b506-ac25-4962-8c4b-e9cf19ea5a10']",1,,,,,,,,,,,,,,,,Liverpool,24,00:35:01.321,Pass,
,,,,,,,,,,,,,,0.649331,,,,,,,,,,,,,35c92a4d-af35-4795-acb8-dbb19842fa1f,2962,,,"[86.2, 22.0]",3753984,80,,,,,1.1071488,,Left Foot,,,,"[89.5, 28.6]",,Ground Pass,7.3790245,,,,Daniel William John Ings,3654.0,,,,,,Recovery,2,From Free Kick,Dejan Lovren,3471.0,Left Center Back,165,Liverpool,24,['98c66311-d068-4355-b847-b3f1978e5a09'],2,,,,,,,,,,,,,,,,Liverpool,24,00:35:02.471,Pass,
,,,,,,,,,,,,,,1.150671,,,,,,,,,,,,,c1793a86-41a8-482f-ad44-03b3401be464,2964,,,"[91.1, 28.0]",3753984,80,,,,,-1.0948542,,Right Foot,,,,"[96.1, 18.3]",,Ground Pass,10.912836,,Incomplete,,Dejan Lovren,3471.0,,,,,,,2,From Free Kick,Daniel William John Ings,3654.0,Right Attacking Midfield,165,Liverpool,24,"['686302d5-4661-48db-88c8-a64dd1faaa3b', 'da738d56-dbc2-4ee6-93c8-7412a11c8e0c']",3,,,,,,,,,,,,,,,,Liverpool,24,00:35:03.120,Pass,
,,,,,,,,,,,,,,0.783794,,,,,,,,,,,,,da738d56-dbc2-4ee6-93c8-7412a11c8e0c,2967,,,"[24.0, 61.8]",3753984,80,,,,,-2.2142975,,Right Foot,,,,"[20.1, 56.6]",,Low Pass,6.5,,,,James Tomkins,3316.0,,,,,,Recovery,2,From Free Kick,Manuel Lanzini,3595.0,Right Wing,165,Liverpool,24,"['76b4c3f6-799b-4951-93bd-7a58aa7735fa', 'c1793a86-41a8-482f-ad44-03b3401be464', 'dc5eeb9f-d61f-4ab7-b045-894436e113ed']",4,,,,,,,,,,,,,,,,West Ham United,40,00:35:04.271,Pass,True
,,,,,,,,,,,,,,3.464388,,,,,,,,,,,,,d0b0f08d-175b-43f0-8c23-f60bafdf12bd,2970,,,"[20.1, 56.6]",3753984,80,,,,,0.608325,,Right Foot,,,,"[53.7, 80.0]",,High Pass,40.945328,,Out,,,,,,,,,,2,From Free Kick,James Tomkins,3316.0,Right Back,165,Liverpool,24,,5,,,,,,,,,,,,,,,,West Ham United,40,00:35:05.092,Pass,
,,,,,,,,,,,,,,1.426294,,,,,,,,,,,,,f34d7199-7538-465e-a90c-a639a923f48a,2973,,,"[67.6, 0.1]",3753984,81,,True,,,2.7159703,,,,,,"[52.6, 6.9]",,Low Pass,16.469366,,,,Dejan Lovren,3471.0,,,,,,Throw-in,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Wing Back,166,Liverpool,24,['ed16070d-46f4-4158-9d97-f263952f8ad2'],15,,,,,,,,,,,,,,,,Liverpool,24,00:36:15.654,Pass,
,,,,,,,,,,,,,,1.454595,,,,,,,,,,,,,b4b53dfb-d887-4425-8bb8-1dc76ccefdf9,2977,,,"[57.5, 3.9]",3753984,81,,,,,1.5416783,,Left Foot,,,,"[58.1, 24.5]",,Ground Pass,20.608736,,,,Martin Škrtel,18872.0,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Left Center Back,166,Liverpool,24,['e1234921-6e39-47fb-b6d1-225008bd5ec4'],17,,,,,,,,,,,,,,,,Liverpool,24,00:36:17.457,Pass,
,,,,,,,,,,,,,,1.916127,,,,,,,,,,,,,08a15dfa-31f3-45f8-9c33-c275fa919347,2980,,,"[62.3, 32.5]",3753984,81,,,,,0.25395852,,Right Foot,,,,"[98.9, 42.0]",,High Pass,37.812828,,,,Christian Benteke Liolo,3380.0,,,,,,,2,From Throw In,Martin Škrtel,18872.0,Center Back,166,Liverpool,24,['5c89609c-c524-4673-8323-64c2acf29107'],20,,,,,,,,,,,,,,,,Liverpool,24,00:36:20.952,Pass,
,,,,,,,,,,,,,,1.217569,,,,,,,,,,,,,439f67f7-3ab8-4919-8518-91c08bcba2a3,2982,,,"[98.9, 42.0]",3753984,81,,,,True,-1.076855,,,,,,"[104.5, 31.6]",,High Pass,11.811858,,Incomplete,,Daniel William John Ings,3654.0,,,,,,,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,166,Liverpool,24,"['5688becd-5f99-4ae7-9b1c-b34b85574171', '88c21c26-a0af-4ee7-b16c-e5f7392e03fd', 'c875d4eb-dac1-4e29-a2e4-d642a21053c0']",22,,,,,,,,,,,,,,,,Liverpool,24,00:36:22.868,Pass,True
,,,,,,,,,,,,,,0.913231,,,,,,,,,,,,,6f39c6c1-686a-4b9d-8694-6fc14803793d,2987,,,"[14.8, 49.6]",3753984,81,,,,,0.22679885,,Right Foot,,,,"[26.5, 52.3]",,Ground Pass,12.007498,,,,Dimitri Payet,3491.0,,,,,,,2,Regular Play,James Tomkins,3316.0,Right Back,167,West Ham United,40,['06e35014-712e-4008-ba68-5679e790c60b'],25,,,,,,,,,,,,,,,,West Ham United,40,00:36:25.098,Pass,
,,,,,,,,,,,,,,1.796921,,,,,,,,,,,,,6472b003-6aa5-44bb-b43f-027ad41e4ea6,2992,,,"[32.9, 36.5]",3753984,81,,,,,-1.9192241,,Right Foot,,,,"[24.4, 13.1]",,Ground Pass,24.895983,,,,Aaron Cresswell,3062.0,,,,,,,2,Regular Play,Dimitri Payet,3491.0,Right Wing,167,West Ham United,40,"['f331fa26-569f-4736-91dc-22d113858a94', 'f6de1a4b-83ae-4d53-a950-075f2c40328f']",30,,,,,,,,,,,,,,,,West Ham United,40,00:36:30.616,Pass,True
,,,,,,,,,,,,,,4.895874,,,,,,,,,,,,,fca8d13a-5aed-44bb-8c1f-59b2b5d13bd9,2996,,,"[24.5, 11.8]",3753984,81,,,,,-0.17513521,,Left Foot,,,,"[86.1, 0.9]",,High Pass,62.556934,,Out,,Diafra Sakho,3962.0,,,,,,,2,Regular Play,Aaron Cresswell,3062.0,Left Back,167,West Ham United,40,['471e8a07-9186-4a78-892d-8b1e5f15c174'],32,,,,,,,,,,,,,,,,West Ham United,40,00:36:32.711,Pass,
,,,,,,,,,,,,,,2.902897,,,,,,,,,,,,,666cb3e8-7144-4317-b5af-7e6cf71c1369,2999,,,"[18.2, 80.0]",3753984,81,,,,,-1.2578951,,,,,,"[27.0, 52.8]",,Low Pass,28.58811,,,,Dejan Lovren,3471.0,,,,,,Throw-in,2,From Throw In,Martin Škrtel,18872.0,Center Back,168,Liverpool,24,['266e4a9e-0119-48b6-80ef-4f5b3078d737'],40,,,,,,,,,,,,,,,,Liverpool,24,00:36:40.155,Pass,
,,,,,,,,,,,,,,1.379289,,,,,,,,,,,,,5f766973-73d0-49b1-8c03-4cf032fb9094,3002,,,"[35.3, 42.7]",3753984,81,,,,,0.5292468,,Left Foot,,,,"[45.9, 48.9]",,Ground Pass,12.280066,,,,Lucas Pezzini Leiva,7780.0,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Left Center Back,168,Liverpool,24,['75cbedd8-1ac9-4098-8d23-73f7c1e80945'],44,,,,,,,,,,,,,,,,Liverpool,24,00:36:44.335,Pass,
,,,,,,,,,,,,,,1.103211,,,,,,,,,,,,,a4e2c1e8-2936-4767-aec6-8020f73bb820,3005,,,"[70.1, 58.1]",3753984,81,,,,,1.0932608,,Right Foot,,,,"[77.5, 72.4]",,Ground Pass,16.101242,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,168,Liverpool,24,['12f8224f-2414-4b0a-8ede-f9e340e998bd'],50,,,,,,,,,,,,,,,,Liverpool,24,00:36:50.349,Pass,
,,,,,,,,,,,,,,0.767478,,,,,,,,,,,,,8b3458f8-4461-468e-8f1b-9db6c70e2ed8,3008,,,"[77.5, 72.4]",3753984,81,,,,,-1.6010901,,Right Foot,,,,"[77.2, 62.5]",,Ground Pass,9.904545,,,,Lucas Pezzini Leiva,7780.0,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Center Back,168,Liverpool,24,['c0fcba71-9dd7-436b-8661-97a66807574f'],52,,,,,,,,,,,,,,,,Liverpool,24,00:36:52.086,Pass,
,,,,,,,,,,,,,,0.869607,,,,,,,,,,,,,f3b885da-9200-4fec-b75f-819beb942911,3011,,,"[79.0, 62.7]",3753984,81,,,,,0.049140733,,Right Foot,,,,"[97.3, 63.6]",,Ground Pass,18.322117,,,,Daniel William John Ings,3654.0,,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,168,Liverpool,24,['d27599d3-647d-4557-82a1-da6eeb843d77'],53,,,,,,,,,,,,,,,,Liverpool,24,00:36:53.585,Pass,
,,,,,,,,,,,,,,0.890458,,,,,,,,,,,,,31ad8bb3-0799-4701-a073-8df6a38baca4,3014,,,"[90.7, 68.3]",3753984,81,,,,,0.7551044,,Right Foot,,,,"[97.5, 74.7]",,Ground Pass,9.338094,,,,Jordon Ibe,3635.0,,,,,,,2,From Throw In,Daniel William John Ings,3654.0,Right Attacking Midfield,168,Liverpool,24,['bbcba697-fd17-49e7-a55b-c700e7134681'],57,,,,,,,,,,,,,,,,Liverpool,24,00:36:57.086,Pass,
,,,,,,,,,,,,,,0.971244,,,,,,,,,,,,,14cd903f-af98-48f9-8f0f-73d2eb818ee0,3017,,,"[116.5, 67.0]",3753984,82,,,,,-1.7738415,4bd48f93-9eaa-4b7a-8fce-e0a6b45c3779,Right Foot,True,True,,"[112.3, 46.6]",,Ground Pass,20.827866,,,,James Philip Milner,3473.0,True,,,,,,2,From Throw In,Jordon Ibe,3635.0,Right Wing Back,168,Liverpool,24,['d71a18ef-b1d6-49fa-abec-07438bb5de51'],2,,,,,,,,,,,,,,,,Liverpool,24,00:37:02.066,Pass,
,,,,,,,,,,,,,,0.365136,,,,,,,,,,,,,8604e068-d7f1-4484-806d-c81212dc3368,3022,,,"[117.2, 51.0]",3753984,82,,,,,-1.5707964,,Right Foot,,,,"[117.2, 45.3]",,Low Pass,5.7,,Incomplete,,,,,,,,,Recovery,2,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,168,Liverpool,24,['afab1b64-3010-4fde-99d5-ec8a5793451c'],4,,,,,,,,,,,,,,,,Liverpool,24,00:37:04.764,Pass,
,,,,,,,,,,,,,,1.31242,,,,,,,,,,,,,3000b82b-deaa-422c-8ccc-4f034f4f394d,3024,,,"[120.0, 80.0]",3753984,82,,True,,,-2.0812848,,Right Foot,,,,"[117.2, 75.0]",,Ground Pass,5.7306194,,,,James Philip Milner,3473.0,,,,,,Corner,2,From Corner,Jordon Ibe,3635.0,Right Wing Back,169,Liverpool,24,['64ded5ac-4a99-498f-a339-9df79120c336'],9,,,,,,,,,,,,,,,,Liverpool,24,00:37:09.956,Pass,
,,,,,,,,,,,,,,1.352702,,,,,,,,,,,,,73014936-c54b-4640-bd77-e794b7aac102,3026,,,"[117.2, 75.0]",3753984,82,,,,,-2.7680955,,Right Foot,,,,"[95.0, 66.3]",,Low Pass,23.843866,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,From Corner,James Philip Milner,3473.0,Right Defensive Midfield,169,Liverpool,24,['317dc882-59d4-4e88-91ab-1cc264101f29'],12,,,,,,,,,,,,,,,,Liverpool,24,00:37:12.624,Pass,
,,,,,,,,,,,,,,1.514806,,,,,,,,,,,,,f0ea3250-8a22-47e6-a15d-73b2163ced96,3031,,,"[90.9, 54.5]",3753984,82,,,,,1.0960381,,Right Foot,,,,"[100.1, 72.4]",,Ground Pass,20.125854,,,,James Philip Milner,3473.0,,,,,,Recovery,2,From Corner,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,169,Liverpool,24,['b6dabf02-58d0-4ede-9cfb-2e776736fa8f'],17,,,,,,,,,,,,,,,,Liverpool,24,00:37:17.891,Pass,
,,,,,,,,,,,,,,1.484413,,,,,,,,,,,,,7d69d5f4-8b4c-4b40-afdb-b19035fd5306,3034,,,"[102.0, 69.7]",3753984,82,,,,,-0.5317241,,Right Foot,,,,"[113.9, 62.7]",,Ground Pass,13.806158,,,,Jordon Ibe,3635.0,,,,,,,2,From Corner,James Philip Milner,3473.0,Right Defensive Midfield,169,Liverpool,24,['e838b764-de68-4066-bcb8-7b049edde319'],21,,,,,,,,,,,,,,,,Liverpool,24,00:37:21.361,Pass,
,,,,,,,,,,,,,,2.086106,,,,,,,,,,,,,dbf33d6c-2e82-44b8-a8c8-ea5d5c46ace2,3040,,,"[120.0, 80.0]",3753984,82,,,,,-1.7794274,ba0d7953-25f9-45c7-8da9-5db9bc57b58b,Right Foot,,,,"[110.6, 35.6]",,High Pass,45.38414,,,True,Christian Benteke Liolo,3380.0,True,,True,Outswinging,,Corner,2,From Corner,James Philip Milner,3473.0,Right Defensive Midfield,170,Liverpool,24,['125a7674-9902-449d-92f8-f2381029bc5d'],46,,,,,,,,,,,,,,,,Liverpool,24,00:37:46.828,Pass,
,,,,,,,,,,,,,,4.130516,,,,,,,,,,,,,6c20ab40-2fcc-4553-85e8-53a829dedfea,3048,,,"[7.0, 36.1]",3753984,83,,,,,0.049697265,,Right Foot,,,,"[83.4, 39.9]",,High Pass,76.494446,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Darren Randolph,20066.0,Goalkeeper,171,West Ham United,40,['5a794126-097a-4789-9821-d40246fc054f'],17,,,,,,,,,,,,,,,,West Ham United,40,00:38:17.226,Pass,
,,,,,,,,,,,,,,2.075396,,,,,,,,,,,,,5a794126-097a-4789-9821-d40246fc054f,3049,,,"[36.7, 40.2]",3753984,83,,,,,0.5792437,,Head,,,,"[52.6, 50.6]",,High Pass,18.99921,,Incomplete,,James Philip Milner,3473.0,,,,,,Recovery,2,From Goal Kick,Dejan Lovren,3471.0,Left Center Back,171,West Ham United,40,"['6c20ab40-2fcc-4553-85e8-53a829dedfea', 'b4490dc1-5018-4131-ac21-e1cae53bdce8', 'cbe386c3-3468-4e46-9cbe-ecec0c2dfbfd']",21,,,,,,,,,,,,,,,,Liverpool,24,00:38:21.357,Pass,
,,,,,,,,,,,,,,0.331904,,,,,,,,,,,,,cbe386c3-3468-4e46-9cbe-ecec0c2dfbfd,3051,,,"[67.5, 29.5]",3753984,83,,,,True,0.0,,,,,,"[68.3, 29.5]",,Low Pass,0.8,,Incomplete,,,,,,,,,Recovery,2,From Goal Kick,Cheikhou Kouyaté,3684.0,Right Center Midfield,171,West Ham United,40,"['5a794126-097a-4789-9821-d40246fc054f', 'bad32bee-4dc4-4c58-8499-4dbade9754dc', 'da4e3e3e-b85a-4d90-b54c-c540dc298d3f']",23,,,,,,,,,,,,,,,,West Ham United,40,00:38:23.432,Pass,True
,,,,,,,,,,,,,,2.237729,,,,,,,,,,,,,3483d213-1cc2-4f4b-990c-e5110be8dd02,3055,,,"[50.0, 48.8]",3753984,83,,,,,-0.12102722,,Left Foot,,,,"[72.2, 46.1]",,High Pass,22.363586,,Incomplete,,Daniel William John Ings,3654.0,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,172,Liverpool,24,"['9c8db0ac-9d47-4dbb-b2f2-a3eace95cf0b', 'eb12eb15-70bf-4c0c-89f8-5ac219dda6f8']",24,,,,,,,,,,,,,,,,Liverpool,24,00:38:24.223,Pass,
,,,,,,,,,,,,,,1.785458,,,,,,,,,,,,,eb12eb15-70bf-4c0c-89f8-5ac219dda6f8,3057,,,"[47.9, 34.0]",3753984,83,,,,,-0.71016353,,Head,,,,"[58.6, 24.8]",,High Pass,14.111343,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Winston Reid,4280.0,Right Center Back,172,Liverpool,24,"['3483d213-1cc2-4f4b-990c-e5110be8dd02', 'd026987e-c8a5-4aed-b130-aba37e422840']",26,,,,,,,,,,,,,,,,West Ham United,40,00:38:26.460,Pass,
,,,,,,,,,,,,,,2.019928,,,,,,,,,,,,,4bfe1824-ad87-4ea7-a4bb-860ee9fb6c7e,3061,,,"[53.4, 7.6]",3753984,83,,,,,0.012657552,,Left Foot,,,,"[92.9, 8.1]",,High Pass,39.503166,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Aaron Cresswell,3062.0,Left Back,173,West Ham United,40,['29879d69-3a78-40e8-bab9-0c9f3f863bc9'],48,,,,,,,,,,,,,,,,West Ham United,40,00:38:48.674,Pass,
