ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7ee7c9d3-2a7b-47ba-83eb-da4103b91a94,1,,,3754087,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 3471, 'name': 'Dejan Lovren'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 6}, {'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 3532, 'name': 'Jordan Brian Henderson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 4090, 'name': 'Adam David Lallana'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 3529, 'name': 'Daniel Andre Sturridge'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 15}]}",Liverpool,24,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dcaecc31-d13f-4db6-88ab-c53a54724ba1,2,,,3754087,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 3099, 'name': 'Hugo Lloris'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 3205, 'name': 'Kyle Walker'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 20005, 'name': 'Toby Alderweireld'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3611, 'name': 'Kevin Wimmer'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 27}, {'player': {'id': 3594, 'name': 'Danny Rose'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 10956, 'name': 'Eric Dier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3037, 'name': 'Mousa Sidi Yaya Dembélé'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 19}, {'player': {'id': 3083, 'name': 'Heung-Min Son'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 7}, {'player': {'id': 3094, 'name': 'Bamidele Alli'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 20}, {'player': {'id': 3043, 'name': 'Christian Dannemann Eriksen'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 23}, {'player': {'id': 10955, 'name': 'Harry Kane'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 10}]}",Tottenham Hotspur,38,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fa7b26d8-43e8-48e5-aed6-c8e1352cc7c8,3,,,3754087,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,['9f5a66bc-9fe3-4348-a265-0cfedcfc2d44'],0,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f5a66bc-9fe3-4348-a265-0cfedcfc2d44,4,,,3754087,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Liverpool,24,['fa7b26d8-43e8-48e5-aed6-c8e1352cc7c8'],0,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,faf13d48-9d08-4afa-bc8b-578a9a07741e,1982,,,3754087,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,108,Tottenham Hotspur,38,['5e84aadd-eed8-40fa-b167-d36fb4250a61'],0,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5e84aadd-eed8-40fa-b167-d36fb4250a61,1983,,,3754087,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,108,Tottenham Hotspur,38,['faf13d48-9d08-4afa-bc8b-578a9a07741e'],0,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.195939,,,,,,,,,,,,,b4e45d90-a33b-4119-b1a8-ec56db7c7e90,5,,"[61.0, 40.1]",3754087,0,,,,,2.3561945,,Right Foot,,,"[60.2, 40.9]",,Ground Pass,,1.1313709,,,,Daniel Andre Sturridge,3529.0,,,,,,Kick Off,1,From Kick Off,Adam David Lallana,4090.0,Center Attacking Midfield,2,Liverpool,24,['f67ef2f0-e1b9-4b21-bd47-f4e3095cbd6c'],0,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.586,Pass,
,,,,,,,,,,,,,,,,,0.975279,,,,,,,,,,,,,7b0e1bd3-56c3-48e0-9de3-9e083266ccff,7,,"[59.5, 40.6]",3754087,0,,,,,-2.5893743,,Right Foot,,,"[49.6, 34.5]",,Ground Pass,,11.628413,,,,Emre Can,3493.0,,,,,,,1,From Kick Off,Daniel Andre Sturridge,3529.0,Center Forward,2,Liverpool,24,['ce7819d0-1e7e-4ad9-8ec5-04a42aa2e15d'],0,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.782,Pass,
,,,,,,,,,,,,,,,,,1.065712,,,,,,,,,,,,,6c09fc6a-ba02-4432-97dd-9669f3fdb0fb,11,,"[41.1, 32.3]",3754087,0,,,,,-2.70175,,Right Foot,,,"[27.5, 25.9]",,Ground Pass,,15.030636,,,,Mamadou Sakho,3483.0,,,,,,,1,From Kick Off,Emre Can,3493.0,Left Center Midfield,2,Liverpool,24,['48bebed3-b554-4a25-9bfd-6ca3187f817d'],3,,,,,,,,,,,,,,,,Liverpool,24,00:00:03.033,Pass,
,,,,,,,,,,,,,,,,,1.957457,,,,,,,,,,,,,ed9fc2e0-5c46-42f9-b8d2-51b8ad6165b4,14,,"[29.6, 24.3]",3754087,0,,,,,1.7715054,,Left Foot,,,"[23.7, 53.3]",,Ground Pass,,29.594088,,,,Dejan Lovren,3471.0,,,,,,,1,From Kick Off,Mamadou Sakho,3483.0,Left Center Back,2,Liverpool,24,['1aa0425a-deae-4dc2-baad-485a89009584'],9,,,,,,,,,,,,,,,,Liverpool,24,00:00:09.343,Pass,
,,,,,,,,,,,,,,,,,1.590438,,,,,,,,,,,,,76f68693-8890-4bfc-86bd-5939d925edfd,17,,"[23.7, 56.6]",3754087,0,,,,,1.1652728,,Right Foot,,,"[31.9, 75.7]",,Ground Pass,,20.785812,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Kick Off,Dejan Lovren,3471.0,Right Center Back,2,Liverpool,24,['c8a9711e-3d32-47ec-9adc-32917ed9eb35'],12,,,,,,,,,,,,,,,,Liverpool,24,00:00:12.147,Pass,
,,,,,,,,,,,,,,,,,1.044792,,,,,,,,,,,,,f746813a-1f22-4466-88da-844d7f8c773d,20,,"[34.1, 75.7]",3754087,0,,,,,0.044613235,,Right Foot,,,"[56.5, 76.7]",,Low Pass,,22.42231,,,,James Philip Milner,3473.0,,,,,,,1,From Kick Off,Nathaniel Edwin Clyne,4590.0,Right Back,2,Liverpool,24,['a7e3392b-b9e8-435e-93d8-aa9546c336c9'],14,,,,,,,,,,,,,,,,Liverpool,24,00:00:14.719,Pass,
,,,,,,,,,,,,,,,,,0.658622,,,,,,,,,,,,,32b416a4-05fb-4c39-b82b-ed5aa82d4ffc,23,,"[56.5, 76.7]",3754087,0,,,,,-1.4905095,,Left Foot,,,"[57.2, 68.0]",,Ground Pass,,8.728115,,,,Adam David Lallana,4090.0,,,,,,,1,From Kick Off,James Philip Milner,3473.0,Right Wing,2,Liverpool,24,['22a137cf-786f-4c22-a055-c072c8ccf794'],15,,,,,,,,,,,,,,,,Liverpool,24,00:00:15.957,Pass,
,,,,,,,,,,,,,,,,,0.735732,,,,,,,,,,,,,3785a783-e093-4e2f-91ad-4eb1bfbf3b03,27,,"[57.8, 74.1]",3754087,0,,,,,2.202487,,Right Foot,,,"[54.8, 78.2]",,Ground Pass,,5.080354,,,,James Philip Milner,3473.0,,,,,,,1,From Kick Off,Adam David Lallana,4090.0,Center Attacking Midfield,2,Liverpool,24,['e5b0d1f5-6574-4466-9e4c-d3c6d1bb6ff0'],18,,,,,,,,,,,,,,,,Liverpool,24,00:00:18.106,Pass,
,,,,,,,,,,,,,,,,,1.280178,,,,,,,,,,,,,c9c130b5-d64c-4089-a7b7-136424d4d3f1,29,,"[54.8, 78.2]",3754087,0,,,,,-0.29970485,,Right Foot,,,"[78.1, 71.0]",,Low Pass,,24.387087,,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,,,1,From Kick Off,James Philip Milner,3473.0,Right Wing,2,Liverpool,24,"['6bf15c57-145d-4baf-a833-7cc90f006c63', '8c06d5a0-fa0e-4be4-b680-1b7b54510af9']",18,,,,,,,,,,,,,,,,Liverpool,24,00:00:18.841,Pass,
,,,,,,,,,,,,,,,,,0.793954,,,,,,,,,,,,,8c06d5a0-fa0e-4be4-b680-1b7b54510af9,31,,"[42.0, 9.1]",3754087,0,,,,,-0.5253669,,Left Foot,,,"[48.9, 5.1]",,Low Pass,,7.975588,,,,Danny Rose,3594.0,,,,,,Interception,1,From Kick Off,Kevin Wimmer,3611.0,Left Center Back,2,Liverpool,24,"['07521c1d-ef0a-4b64-bde9-af3790edcf63', 'c9c130b5-d64c-4089-a7b7-136424d4d3f1']",20,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:20.121,Pass,
,,,,,,,,,,,,,,,,,1.748072,,,,,,,,,,,,,06ae33ef-21af-4964-b169-986bcfe0fdb9,34,,"[49.7, 5.1]",3754087,0,,,,,2.519855,,Head,,,"[37.0, 14.2]",,Low Pass,,15.6237,,Incomplete,,Toby Alderweireld,20005.0,,,,,,,1,From Kick Off,Danny Rose,3594.0,Left Back,2,Liverpool,24,"['34894689-13cc-42af-8e0e-f77fd1186107', '7df66baf-3b4a-489a-8af1-0238a893f7b4']",20,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:20.915,Pass,
,,,,,,,,,,,,,,,,,1.211934,,,,,,,,,,,,,a68c0a29-7536-405b-a608-413f271e8641,38,,"[66.4, 75.4]",3754087,0,,,,,2.7422502,,Right Foot,,,"[55.5, 80.0]",,Low Pass,,11.830892,,Out,,Nathaniel Edwin Clyne,4590.0,,,,,,Recovery,1,From Kick Off,James Philip Milner,3473.0,Right Wing,2,Liverpool,24,['e06bf9ce-7820-4638-854f-46c05ea8d7ea'],25,,,,,,,,,,,,,,,,Liverpool,24,00:00:25.682,Pass,
,,,,,,,,,,,,,,,,,2.474274,,,,,,,,,,,,,13c9a5e2-b7d8-432b-a82b-564497b28489,40,,"[68.6, 0.1]",3754087,0,,,,,0.63231945,,,,,"[88.8, 14.9]",,High Pass,,25.041565,,Incomplete,,Bamidele Alli,3094.0,,,,,,Throw-in,1,From Throw In,Danny Rose,3594.0,Left Back,3,Tottenham Hotspur,38,"['03863546-abcf-4788-bedb-e6d9c549bdba', '6b144d86-b915-451d-8f2f-d13da891d549']",46,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:46.892,Pass,
,,,,,,,,,,,,,,,,,0.717735,,,,,,,,,,,,,8d7d08b6-69a6-47ea-a35e-96d52bf182a9,44,,"[29.2, 65.9]",3754087,0,,,,,2.6779451,,Left Foot,,,"[21.0, 70.0]",,Ground Pass,,9.167879,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,4,Liverpool,24,['57bf8d79-7357-4d46-83e1-91f71db1994f'],50,,,,,,,,,,,,,,,,Liverpool,24,00:00:50.228,Pass,
,,,,,,,,,,,,,,,,,1.272687,,,,,,,,,,,,,b2d53412-765e-4f8a-afb0-bba6dfde6106,47,,"[21.0, 70.0]",3754087,0,,,,,1.2414702,,Right Foot,,,"[23.7, 77.9]",,Ground Pass,,8.348653,,,,James Philip Milner,3473.0,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,4,Liverpool,24,['4e539af4-9030-49a5-8efc-ff8db19b6e10'],51,,,,,,,,,,,,,,,,Liverpool,24,00:00:51.412,Pass,
,,,,,,,,,,,,,,,,,1.241462,,,,,,,,,,,,,462c5bab-4fcb-469a-9873-2e4b304e599e,51,,"[24.7, 78.2]",3754087,0,,,,,-0.39627567,,Right Foot,,,"[48.6, 68.2]",,Low Pass,,25.90772,,Incomplete,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Wing,4,Liverpool,24,"['d37632cd-5c1d-4392-92ca-92db7136df29', 'e3bd718a-02ea-4ace-b4b5-c37b77ceb62e']",53,,,,,,,,,,,,,,,,Liverpool,24,00:00:53.718,Pass,True
,,,,,,,,,,,,,,,,,0.562572,,,,,,,,,,,,,9d0ab7e4-584a-477b-b470-485116b2be1b,57,,"[79.6, 18.0]",3754087,0,,,,,2.0174,,Right Foot,,,"[76.2, 25.1]",,Low Pass,,7.8721027,,,,Heung-Min Son,3083.0,,,,,,,1,Regular Play,Bamidele Alli,3094.0,Center Attacking Midfield,5,Tottenham Hotspur,38,"['2825d9ff-1ea5-4a69-87cd-1975232252d2', 'a9af29c1-a6f4-4d00-bdd6-8e1f09a9879c', 'cdf8d7bf-b423-46e9-8c56-a02099805adf']",56,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:00:56.727,Pass,True
,,,,,,,,,,,,,,,,,0.455301,,,,,,,,,,,,,b7b0cea5-5785-4b63-b218-3b1fd3b4ecf6,60,,"[79.0, 20.8]",3754087,1,,,,,-1.953283,,Right Foot,,,"[75.5, 12.1]",,Ground Pass,,9.377633,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,,1,Regular Play,Heung-Min Son,3083.0,Right Wing,5,Tottenham Hotspur,38,['f16722b4-f5a6-48ae-a782-d63aeacfa916'],0,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:00.157,Pass,
,,,,,,,,,,,,,,,,,0.61074,,,,,,,,,,,,,03ef2ba5-1e36-4375-9a95-63c6f90acac9,63,,"[75.5, 12.1]",3754087,1,,,,,-2.6098685,,Left Foot,,,"[65.3, 6.1]",,Ground Pass,,11.83385,,,,Danny Rose,3594.0,,,,,,,1,Regular Play,Mousa Sidi Yaya Dembélé,3037.0,Left Defensive Midfield,5,Tottenham Hotspur,38,['336f1da1-4b4e-467d-8500-0ba4c5f1c6ec'],1,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:01.043,Pass,
,,,,,,,,,,,,,,,,,0.728904,,,,,,,,,,,,,8a99f14e-81c3-43e3-8f22-70cd06329e95,66,,"[69.5, 3.2]",3754087,1,,,,,-0.18789788,,Left Foot,,,"[83.7, 0.5]",,Ground Pass,,14.4544115,,,,Heung-Min Son,3083.0,,,,,,,1,Regular Play,Danny Rose,3594.0,Left Back,5,Tottenham Hotspur,38,['4896433c-99dd-4d63-8fc0-fff80b1945d2'],2,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:02.850,Pass,
,,,,,,,,,,,,,,,,,0.334728,,,,,,,,,,,,,8926b84f-2c70-4ecd-bd04-a4ef8c99f80a,70,,"[85.2, 1.5]",3754087,1,,,,,1.94513,,Right Foot,,,"[83.0, 7.1]",,Ground Pass,,6.0166435,,,,Christian Dannemann Eriksen,3043.0,,,,,,,1,Regular Play,Heung-Min Son,3083.0,Right Wing,5,Tottenham Hotspur,38,"['0eb3df91-cdf9-4366-9189-820b72e4ddb8', '601f9afe-836a-4a7d-8f63-41359f1062f1']",4,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:04.296,Pass,True
,,,,,,,,,,,,,,,,,0.709188,,,,,,,,,,,,,af77018c-c5e8-4ec3-8152-a7d4e7baffb5,74,,"[90.6, 6.0]",3754087,1,,,,,0.8675657,,Left Foot,,,"[98.4, 15.2]",,Ground Pass,,12.061509,,,,Heung-Min Son,3083.0,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Wing,5,Tottenham Hotspur,38,"['2bb27eb3-f88d-4d5c-a99f-fd5fb5f7e1e9', '588b830a-8e3c-4598-ba3d-5d7c06cf8dbf']",5,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:05.975,Pass,True
,,,,,,,,,,,,,,,,,2.87034,,,,,,,,,,,,,c67c12b9-5929-4c1b-a2fe-988ef7a68f14,81,,"[56.2, 70.3]",3754087,1,,,,True,-0.072929785,,,,,"[78.1, 68.7]",,High Pass,,21.95837,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,5,Tottenham Hotspur,38,"['646fba1d-4bfa-4879-baba-cd75c79e4033', 'f5a11c39-47b5-4955-81dd-3c180325549a']",10,,,,,,,,,,,,,,,,Liverpool,24,00:01:10.125,Pass,True
,,,,,,,,,,,,,,,,,1.775876,,,,,,,,,,,,,8a72d28c-8843-4356-a1b6-51d8ccb8f24d,84,,"[27.8, 32.3]",3754087,1,,,,,-1.347478,,Right Foot,,,"[34.0, 5.0]",,Ground Pass,,27.995178,,,,Kevin Wimmer,3611.0,,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,5,Tottenham Hotspur,38,['44ee053f-5a52-4702-a66b-34883e7c771d'],21,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:21.813,Pass,
,,,,,,,,,,,,,,,,,2.032057,,,,,,,,,,,,,5cd6ad0b-48eb-48a6-9901-8b1496c7dc43,87,,"[42.0, 7.4]",3754087,1,,,,,0.9529157,,Left Foot,,,"[61.9, 35.4]",,Ground Pass,,34.351273,,,,Bamidele Alli,3094.0,,,,,,,1,Regular Play,Kevin Wimmer,3611.0,Left Center Back,5,Tottenham Hotspur,38,['1a42fb9f-72a4-47eb-a323-edeb6ddc61fc'],25,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:25.021,Pass,
,,,,,,,,,,,,,,,,,1.850024,,,,,,,,,,,,,2175e6af-6452-436b-adc9-2a0acdbbbea4,93,,"[54.5, 40.4]",3754087,1,,,,,-1.8333658,,Left Foot,,,"[47.7, 15.1]",,Ground Pass,,26.1979,,,,Alberto Moreno Pérez,3515.0,,,,,,Recovery,1,Regular Play,Emre Can,3493.0,Left Center Midfield,5,Tottenham Hotspur,38,['f6e1bcb6-425e-4d4e-af51-d162c25993fd'],29,,,,,,,,,,,,,,,,Liverpool,24,00:01:29.278,Pass,
,,,,,,,,,,,,,,,,,1.265215,,,,,,,,,,,,,1f0e53c7-f768-4a3d-8431-bcdbb43d95bd,97,,"[47.6, 15.8]",3754087,1,,,,,1.9497052,,Left Foot,,,"[43.3, 26.6]",,Ground Pass,,11.624543,,Incomplete,,Mamadou Sakho,3483.0,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,5,Tottenham Hotspur,38,"['22fb5e9b-d78e-4806-9912-2f826d56597b', '54164b56-df8a-49b7-b616-98d1b5d8d964']",31,,,,,,,,,,,,,,,,Liverpool,24,00:01:31.262,Pass,
,,,,,,,,,,,,,,,,,2.289898,,,,,,,,,,,,,e4491911-6ce8-43fb-8c64-e86254c77de9,106,,"[76.5, 60.7]",3754087,1,,,,,-0.3591347,,Right Foot,,,"[106.6, 49.4]",,Ground Pass,,32.151207,,Incomplete,,Heung-Min Son,3083.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,5,Tottenham Hotspur,38,"['08df97a0-e543-4fca-a217-62b077054229', '23fb953b-7171-4539-9482-afc5e2276fff']",33,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:33.855,Pass,
,,,,,,,,,,,,,,,,,2.429332,,,,,,,,,,,,,922dc9ea-5342-47cf-a07a-9e6af50bc997,109,,"[78.3, 80.0]",3754087,1,,,,,-1.813561,,,,,"[70.4, 48.1]",,High Pass,,32.86366,,,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,Throw-in,1,From Throw In,Kyle Walker,3205.0,Right Back,6,Tottenham Hotspur,38,['4b2d9c82-5f92-4d59-aa9e-a668cd84ffe0'],54,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:01:54.740,Pass,
,,,,,,,,,,,,,,,,,1.673392,,,,,,,,,,,,,9633ff9e-5f84-4c59-986e-e3cf2687ddff,115,,"[77.3, 54.3]",3754087,2,,,,,-0.5747759,,Right Foot,,,"[103.7, 37.2]",,Ground Pass,,31.454252,,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Wing,7,Liverpool,24,"['04976819-f0aa-40e0-b5db-132235190632', 'd8138908-81aa-42e6-b0a9-c2999cbfe5fe']",1,,,,,,,,,,,,,,,,Liverpool,24,00:02:01.199,Pass,
,,,,,,,,,,,,,,,,,0.877459,,,,,,,,,,,,,15c54441-80a1-4a4d-9e23-44d2659a8d03,118,,"[100.8, 80.0]",3754087,2,,,,,-1.3813162,,,,,"[102.2, 72.7]",,Low Pass,,7.4330344,,,,Adam David Lallana,4090.0,,,,,,Throw-in,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,8,Liverpool,24,['628dab64-4c06-4579-863a-5f93b1b14ce6'],19,,,,,,,,,,,,,,,,Liverpool,24,00:02:19.534,Pass,
,,,,,,,,,,,,,,,,,0.462355,,,,,,,,,,,,,b3e63497-1b49-4405-b47c-6454cbbf8970,121,,"[102.2, 72.7]",3754087,2,,,,,2.226492,,Right Foot,,,"[98.2, 77.9]",,Ground Pass,,6.5604877,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,8,Liverpool,24,['8f7ae971-9643-427e-ab4b-2dd2c59b2889'],21,,,,,,,,,,,,,,,,Liverpool,24,00:02:21.245,Pass,
,,,,,,,,,,,,,,,,,0.841976,,,,,,,,,,,,,bb6722d8-dfd5-4cbf-b350-25d3a02caa12,124,,"[98.2, 77.9]",3754087,2,,,,,-1.5002067,,Left Foot,,,"[98.9, 68.0]",,Ground Pass,,9.924717,,,,James Philip Milner,3473.0,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,8,Liverpool,24,['28feeb72-3047-407e-9ffa-9190c50209e8'],22,,,,,,,,,,,,,,,,Liverpool,24,00:02:22.471,Pass,
,,,,,,,,,,,,,,,,,1.251835,,,,,,,,,,,,,ee814965-50a2-41f7-a13c-fc709ed7c647,130,,"[98.9, 67.2]",3754087,3,,,,,-1.1036462,,Right Foot,True,,"[110.4, 44.4]",,High Pass,,25.536053,,,,Emre Can,3493.0,,,,,,Free Kick,1,From Free Kick,Jordan Brian Henderson,3532.0,Right Center Midfield,9,Liverpool,24,['5342c093-e008-4b86-80ef-cecb3dee70dd'],6,,,,,,,,,,,,,,,,Liverpool,24,00:03:06.595,Pass,
,,,,,,,,,,,,,,,,,0.883069,,,,,,,,,,,,,140cdde1-9796-4e89-b893-71438f44c2b4,142,,"[92.7, 9.3]",3754087,3,,,,,-0.24220859,,Left Foot,,,"[101.2, 7.2]",,Ground Pass,,8.755569,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Free Kick,Alberto Moreno Pérez,3515.0,Left Back,9,Liverpool,24,['6c931024-36cc-4150-b75a-a4e8b654adec'],14,,,,,,,,,,,,,,,,Liverpool,24,00:03:14.980,Pass,
,,,,,,,,,,,,,,,,,1.250237,,,,,,,,,,,,,c72cfc51-5a3c-4c2c-ac82-3526a364b0a2,145,,"[100.2, 5.9]",3754087,3,,,,,-0.19915922,,Right Foot,,,"[111.1, 3.7]",,Ground Pass,,11.119802,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,9,Liverpool,24,['d1f2ce8d-0e43-4721-b563-af027d4d1ffe'],16,,,,,,,,,,,,,,,,Liverpool,24,00:03:16.672,Pass,
,,,,,,,,,,,,,,,,,1.712528,,,,,,,,,,,,,53eb5aed-55ec-49c4-a8d9-39f73b30f688,147,,"[111.1, 3.7]",3754087,3,,,,,1.5274631,,Left Foot,True,,"[112.7, 40.6]",,High Pass,,36.934673,,Incomplete,,,,,,,,,,1,From Free Kick,Alberto Moreno Pérez,3515.0,Left Back,9,Liverpool,24,['65f11647-5750-4500-85b8-95c0822d8519'],17,,,,,,,,,,,,,,,,Liverpool,24,00:03:17.922,Pass,
,,,,,,,,,,,,,,,,,3.692103,,,,,,,,,,,,,06721383-947c-4571-9cfb-b3f80471ac4f,150,,"[8.7, 39.5]",3754087,3,,,,,0.35311928,,Drop Kick,,,"[80.6, 66.0]",,High Pass,,76.62806,,Incomplete,,Heung-Min Son,3083.0,,,,,,,1,From Keeper,Hugo Lloris,3099.0,Goalkeeper,10,Tottenham Hotspur,38,"['68eff322-60aa-47d9-92f6-9b05232973ca', 'a81a182d-0495-413e-8753-39cc6270e3e5']",22,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:22.091,Pass,
