50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.985164,,,,,,,,,,,,76e7230b-1fbd-40cb-94f5-4e69fe597bd2,2955,,,"[78.3, 71.0]",3754154,74,,,,,-1.9252905,,Other,,,"[72.6, 55.6]",,High Pass,,16.421022,,,,,Andros Townsend,3297.0,,,,,,2,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,161,Newcastle United,37,['b3f14960-de35-4f07-9a19-313245c342b2'],28,,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:28.743,Pass,
,,,,,,,,,,,,,,,,,3.338755,,,,,,,,,,,,4a0622c6-9a9b-477c-a5a0-83938550fb04,2959,,,"[70.9, 54.4]",3754154,74,,,,,-1.8760949,,Left Foot,,,"[65.7, 37.9]",,High Pass,,17.3,,,Incomplete,,Jack Colback,9649.0,,,,,,2,From Throw In,Andros Townsend,3297.0,Right Wing,161,Newcastle United,37,"['4684e3de-7c05-43b3-a8b9-148e480f3035', '76698b2c-fbf8-49ae-8b8f-c94995500f02', 'ccea3010-7628-4d06-a569-e46d82d53cb3']",30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:29:30.808,Pass,True
,,,,,,,,,,,,,,,,,0.947805,,,,,,,,,,,,0f6b670c-d9aa-49fc-82a9-33f6cdfa2e2b,2964,,,"[54.4, 42.5]",3754154,74,,,,,-3.0326507,,Right Foot,,,"[48.0, 41.8]",,Ground Pass,,6.4381676,,,,,Kevin Linford Stewart,11992.0,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,162,Liverpool,24,"['273d4848-9d85-40bf-99f9-9c1749411223', 'bfea4a87-2c7b-4cad-9bfe-191d75eb8004']",35,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:35.172,Pass,True
,,,,,,,,,,,,,,,,,2.157166,,,,,,,,,,,,55acc648-c3b0-4aea-816e-d5b84c5528f0,2967,,,"[51.1, 44.4]",3754154,74,,,,,1.6015558,,Right Foot,,,"[50.3, 70.4]",,Ground Pass,,26.012304,,,,,James Philip Milner,3473.0,,,,,,2,Regular Play,Kevin Linford Stewart,11992.0,Right Defensive Midfield,162,Liverpool,24,['2202f93e-7044-42ce-a881-6383ea7243eb'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:37.951,Pass,
,,,,,,,,,,,,,,,,,1.068724,,,,,,,,,,,,4131911f-5670-4737-9ca4-f2527c7d2280,2970,,,"[49.7, 77.7]",3754154,74,,,,,-2.8119683,,Right Foot,,,"[34.5, 72.5]",,Ground Pass,,16.064869,,,,,Dejan Lovren,3471.0,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Back,162,Liverpool,24,['5fbc8409-56a7-48e9-9ba7-2300cc0925db'],43,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:43.683,Pass,
,,,,,,,,,,,,,,,,,2.579664,,,,,,,,,,,,245937f7-ecf4-495c-b802-1d7d41f2a104,2973,,,"[30.9, 72.5]",3754154,74,,,,,-1.6674472,,Left Foot,,,"[27.4, 36.4]",,Ground Pass,,36.26927,,,,,Kolo Habib Touré,38412.0,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,162,Liverpool,24,['9e4fb39e-05d5-4a27-a958-de5f19c225e6'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:45.746,Pass,
,,,,,,,,,,,,,,,,,1.983964,,,,,,,,,,,,e2ab6dbc-5117-4c0a-9e35-ea461a6f047e,2976,,,"[62.7, 61.6]",3754154,74,,,,,1.5175922,,Right Foot,,,"[63.6, 78.5]",,Ground Pass,,16.923948,,,,,James Philip Milner,3473.0,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,162,Liverpool,24,['0637202a-9565-4872-9ade-c6d2132b00f2'],56,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:56.067,Pass,
,,,,,,,,,,,,,,,,,2.173117,,,,,,,,,,,,993c16fa-00f5-4b5a-b81b-49b3d230b35b,2979,,,"[65.9, 78.5]",3754154,74,,,,,-0.45587575,,Right Foot,,,"[96.9, 63.3]",,High Pass,,34.525932,,,,,Adam David Lallana,4090.0,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Back,162,Liverpool,24,['fd9b6618-b19d-4dd2-b724-de2079c6e85e'],58,,,,,,,,,,,,,,,,,,Liverpool,24,00:29:58.956,Pass,
,,,,,,,,,,,,,,,,,0.743236,,,,,,,,,,,,e8624f5c-dd05-446b-a72e-94613823ebc0,2982,,,"[94.4, 60.5]",3754154,75,,,,,-1.2827408,,Left Foot,,,"[98.4, 47.0]",,Ground Pass,,14.080128,,,,,Philippe Coutinho Correia,3501.0,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,162,Liverpool,24,['0557511a-2590-4e20-9671-725d98e8608c'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:03.384,Pass,
,,,,,,,,,,,,,,,,,0.660834,,,,,,,,,,,,d372ab75-c876-4d5e-a045-30d03e3ac579,2984,,,"[99.0, 47.0]",3754154,75,,,,,0.86670005,,Right Foot,,,"[105.2, 54.3]",,Ground Pass,,9.577578,True,,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,162,Liverpool,24,"['bbc8508f-4256-40f9-a269-98bc14a64f72', 'eb382f36-7399-4605-9fa8-011995ef6a3c']",4,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:04.128,Pass,
,,,,,,,,,,,,,,,,,0.99245,,,,,,,,,,,,2d229adf-ae88-45a2-9f53-14bad956510f,2993,,,"[32.0, 52.6]",3754154,75,,,,,0.10281082,,Right Foot,,,"[44.6, 53.9]",,Ground Pass,,12.666886,,,Incomplete,,Moussa Sissoko,3091.0,,,,,,2,Regular Play,Vurnon Anita,16072.0,Right Back,162,Liverpool,24,"['00ea93c9-7c1b-4ebc-930c-5c5d56ebafd3', '1472a1b7-a663-4baf-bf89-d25a675680fc', '2db237a7-31af-4cbb-9146-9d81dd862199']",9,,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:09.456,Pass,True
,,,,,,,,,,,,,,,,,0.74662,,,,,,,,,,,,2db237a7-31af-4cbb-9146-9d81dd862199,2995,,,"[75.5, 26.2]",3754154,75,,,,,-0.22266094,,Right Foot,,,"[86.1, 23.8]",,Ground Pass,,10.868302,,,,,Alberto Moreno Pérez,3515.0,,,,,Recovery,2,Regular Play,Kevin Linford Stewart,11992.0,Right Defensive Midfield,162,Liverpool,24,"['2d229adf-ae88-45a2-9f53-14bad956510f', 'da33f923-b7e0-483b-8f65-1ef9beedf43e']",10,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:10.448,Pass,
,,,,,,,,,,,,,,,,,1.124497,,,,,,,,,,,,162b2511-95fa-40e9-acec-adde666cd485,2999,,,"[85.1, 22.4]",3754154,75,,,,,2.148236,,Left Foot,,,"[80.8, 29.0]",,Ground Pass,,7.877182,,,,,Lucas Pezzini Leiva,7780.0,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,162,Liverpool,24,"['353b0e2e-8906-485d-80c5-bf6e050948a3', 'ba310d4e-81bc-400d-bdce-b8d6f2ac1464']",11,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:11.918,Pass,True
,,,,,,,,,,,,,,,,,0.493689,,,,,,,,,,,,2bbd7568-55e1-4dd2-bf08-bb51a9e128d4,3001,,,"[81.3, 29.0]",3754154,75,,,,,0.53783554,,Right Foot,,,"[87.0, 32.4]",,Ground Pass,,6.6370173,,,,,Philippe Coutinho Correia,3501.0,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,162,Liverpool,24,['0abe9f25-0c90-461a-8fb5-262419eed530'],13,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:13.043,Pass,
,,,,,,,,,,,,,,,,,3.387775,,,,,,,,,,,,c28da4e9-44c8-4b6b-bc49-5ca862c24287,3003,,,"[87.0, 32.4]",3754154,75,,,,,-0.90906805,,Right Foot,,,"[110.6, 2.1]",,High Pass,,38.40638,,,,,Alberto Moreno Pérez,3515.0,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,162,Liverpool,24,['aa0e8b24-2373-4bde-adb0-d1e2a27c71fc'],13,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:13.537,Pass,
,,,,,,,,,,,,,,,,,1.667143,,,,,,,,,,,,f4c892de-3d6b-4163-9cdb-e50315d7ceb5,3009,,,"[116.6, 0.1]",3754154,75,,,,,2.921896,,,,,"[96.0, 4.7]",,Low Pass,,21.107346,,,,,Lucas Pezzini Leiva,7780.0,,,,,Throw-in,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,163,Liverpool,24,['b51013fd-57a4-43f2-89c8-fe427aee9d0b'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:26.240,Pass,
,,,,,,,,,,,,,,,,,1.149929,,,,,,,,,,,,0626d3c0-bd16-4844-83a8-2dd31069838c,3013,,,"[91.3, 7.2]",3754154,75,,,,,-3.1322906,,Right Foot,,,"[69.8, 7.0]",,Ground Pass,,21.50093,,,,,Kolo Habib Touré,38412.0,,,,,,2,From Throw In,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,163,Liverpool,24,"['570a02c5-a4e9-4237-873a-53349b4f49e3', '87a87e02-58f5-4aa8-94d0-dd3bd95c5e00']",29,,,,,,,,,,,,,,,,,,Liverpool,24,00:30:29.790,Pass,True
,,,,,,,,,,,,,,,,,1.660299,,,,,,,,,,,,07940087-f202-4635-90b5-eeb6b9ed75c5,3021,,,"[37.6, 76.1]",3754154,75,,,,,-1.1790963,,Right Foot,,,"[41.4, 66.9]",,Ground Pass,,9.953894,,,,,Aleksandar Mitrović,4269.0,,,,,,2,From Throw In,Moussa Sissoko,3091.0,Center Attacking Midfield,163,Liverpool,24,"['b7dd99ca-1812-4002-826e-84ec956ad774', 'f158469e-182c-4967-8bfc-b8a27ff851bf']",33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:30:33.620,Pass,True
,,,,,,,,,,,,,,,,,4.557079,,,,,,,,,,,,33e5522e-9113-4100-b08e-e3d25c439950,3027,,,"[48.7, 66.0]",3754154,76,,,,,-0.43181124,,Right Foot,,,"[112.5, 36.6]",,High Pass,,70.24813,,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,Free Kick,2,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,164,Newcastle United,37,"['2e9df672-e8be-4764-85f9-21e883963277', '53bcb483-3f5b-4b0d-8a9e-ae5c3076cb15']",4,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:04.602,Pass,
,,,,,,,,,,,,,,,,,1.320362,,,,,,,,,,,,b3d76f73-1f1c-4642-a870-c577c11555d2,3031,,,"[12.8, 42.5]",3754154,76,,,,,-0.8468591,,Keeper Arm,,,"[18.9, 35.6]",,Ground Pass,,9.209778,,,,,Kolo Habib Touré,38412.0,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,165,Liverpool,24,['6721c7fc-cecc-44ff-a1b9-ca1622cf735b'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:11.979,Pass,
,,,,,,,,,,,,,,,,,1.59032,,,,,,,,,,,,681633eb-3483-4a32-8103-19dd40729181,3034,,,"[22.5, 31.9]",3754154,76,,,,,-1.2800916,,Right Foot,,,"[29.8, 7.5]",,Ground Pass,,25.468609,,,,,Alberto Moreno Pérez,3515.0,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,165,Liverpool,24,['f4321137-d264-4c51-a503-5140f4ddb20d'],14,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:14.559,Pass,
,,,,,,,,,,,,,,,,,1.463663,,,,,,,,,,,,28e9842b-f691-41db-97db-a7354ae865d2,3036,,,"[29.8, 7.5]",3754154,76,,,,,1.9607861,,Left Foot,,,"[23.1, 23.8]",,Ground Pass,,17.62328,,,,,Kolo Habib Touré,38412.0,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,165,Liverpool,24,['7c05ac7f-6e3e-4805-918b-57190cf30be6'],16,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:16.150,Pass,
,,,,,,,,,,,,,,,,,2.023688,,,,,,,,,,,,c139a224-2a2e-4d39-adcf-9cbec8584f94,3040,,,"[37.8, 21.5]",3754154,76,,,,,1.4631065,,Left Foot,,,"[39.4, 36.3]",,Ground Pass,,14.886235,,,,,Lucas Pezzini Leiva,7780.0,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,165,Liverpool,24,['09f5e8a8-12bf-4a24-93a2-814f9fd44dfe'],19,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:19.872,Pass,
,,,,,,,,,,,,,,,,,1.381586,,,,,,,,,,,,2acfe49c-87d4-479b-974f-96217e88dd17,3044,,,"[42.0, 38.5]",3754154,76,,,,,0.7899643,,Right Foot,,,"[63.8, 60.5]",,Ground Pass,,30.9716,,,,,Adam David Lallana,4090.0,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,165,Liverpool,24,"['752fde1b-208a-445b-8ed0-11253ec3dedf', '9471d9f4-e63d-4754-b301-024220f4ab9c']",23,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:23.687,Pass,True
,,,,,,,,,,,,,,,,,1.504093,,,,,,,,,,,,00f25685-aa1b-414f-94d3-26aedb1e1e92,3048,,,"[61.9, 47.7]",3754154,76,,,,,-0.08430673,,Left Foot,,,"[90.3, 45.3]",,Ground Pass,,28.501228,,,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,165,Liverpool,24,"['4087faa0-f147-4c78-b1f3-5773681e0dcb', 'ac1bafce-3a1a-4ab8-b909-c1c00d93f2c5']",27,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:27.623,Pass,
,,,,,,,,,,,,,,,,,1.828957,,,,,,,,,,,,eb828740-4faa-4f30-abb1-880daa977900,3053,,,"[30.0, 34.5]",3754154,76,,,,,0.37583786,,Left Foot,,,"[48.5, 41.8]",,High Pass,,19.888187,,,,,Moussa Sissoko,3091.0,,,,,,2,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,165,Liverpool,24,['32cd80f5-651c-4c7f-aba5-e0cdd8acbade'],30,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:30.559,Pass,
,,,,,,,,,,,,,,,,,1.040449,,,,,,,,,,,,92754545-1074-4901-95a7-8b894c7616bd,3057,,,"[45.1, 37.9]",3754154,76,,,,,-0.88650155,,Right Foot,,,"[54.4, 26.5]",,High Pass,,14.71224,,,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Center Attacking Midfield,165,Liverpool,24,"['1dc26834-c18a-440a-a478-71f961a70830', '38abb696-b0d2-4e51-946b-2ab2b2d0d216', 'ce060084-165a-4a69-95c9-d72218418dd2']",33,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:33.394,Pass,True
,,,,,,,,,,,,,,,,,1.151397,,,,,,,,,,,,e3a9132a-17a5-4c6e-8c5b-e67313983c4f,3061,,,"[67.4, 54.3]",3754154,76,,,,,0.4987769,,Right Foot,,,"[79.7, 61.0]",,Ground Pass,,14.006427,,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,165,Liverpool,24,['73dc5e20-be07-4d78-b104-c73e46336909'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:37.240,Pass,
,,,,,,,,,,,,,,,,,1.769002,,,,,,,,,,,,597221d9-b503-4a95-b4cb-6e868eed0e2f,3064,,,"[82.5, 64.0]",3754154,76,,,,,0.7853982,,Right Foot,,,"[97.4, 78.9]",,Ground Pass,,21.071781,,,,,James Philip Milner,3473.0,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,165,Liverpool,24,['52df1a20-ff25-4689-b815-a3a7da411ea1'],40,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:40.032,Pass,
,,,,,,,,,,,,,,,,,1.451992,,,,,,,,,,,,c8d7a444-5b6a-46aa-8213-83a811f85a3b,3067,,,"[99.0, 68.7]",3754154,76,,,,,2.7881525,,Right Foot,,,"[88.7, 72.5]",,Ground Pass,,10.978616,,,,,Lucas Pezzini Leiva,7780.0,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Back,165,Liverpool,24,['abca9d01-f2ea-48bc-bc76-5826cf3cec78'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:45.377,Pass,
,,,,,,,,,,,,,,,,,0.977365,,,,,,,,,,,,13d8b498-9ce7-4a82-ab65-4ddb333d2617,3070,,,"[88.7, 72.5]",3754154,76,,,,,-0.7105383,,Right Foot,,,"[101.6, 61.4]",,High Pass,,17.018225,,,Incomplete,,James Philip Milner,3473.0,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,165,Liverpool,24,"['5b58624d-25c7-4137-a218-c859678fc953', '92a90432-2785-4cc3-b4b2-9889c1e662f1']",47,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:47.748,Pass,
,,,,,,,,,,,,,,,,,0.981932,,,,,,,,,,,,d9058473-aa63-44dc-9bfc-24d30c8506e6,3074,,,"[37.8, 23.7]",3754154,76,,,,,2.132115,,Right Foot,,,"[29.5, 36.9]",,Low Pass,,15.592627,,,,,Moussa Sissoko,3091.0,,,,,Recovery,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,165,Liverpool,24,"['76598a35-5473-4d30-bf28-7e87adff6bd2', '7be6fa56-16e6-407d-973a-7edd3d17a308']",50,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:50.577,Pass,True
,,,,,,,,,,,,,,,,,1.514752,,,,,,,,,,,,e2ce6e7d-9946-4265-ad80-a5732ba52762,3077,,,"[29.5, 36.9]",3754154,76,,,,,-0.57383174,,Right Foot,,,"[55.8, 19.9]",,Ground Pass,,31.31597,,,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,2,Regular Play,Moussa Sissoko,3091.0,Center Attacking Midfield,165,Liverpool,24,"['4af674a8-813b-4151-b616-750e57066db0', '7a177415-3f78-4b69-bad7-2bfdf1ce763f']",51,,,,,,,,,,,,,,,,,,Newcastle United,37,00:31:51.579,Pass,
,,,,,,,,,,,True,,,,,,3.022933,,,,,,,,,,,,7a177415-3f78-4b69-bad7-2bfdf1ce763f,3079,,,"[64.3, 60.2]",3754154,76,,,,,-2.3886507,,Right Foot,,,"[48.4, 45.3]",,Ground Pass,,21.790365,,,,,Kolo Habib Touré,38412.0,,,,,Interception,2,Regular Play,Lucas Pezzini Leiva,7780.0,Left Defensive Midfield,165,Liverpool,24,"['487bbbed-e963-4fdc-9058-4d39f2c97289', 'e2ce6e7d-9946-4265-ad80-a5732ba52762']",53,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:53.094,Pass,
,,,,,,,,,,,,,,,,,1.705547,,,,,,,,,,,,661617b0-c378-420f-af73-4c5929050d63,3082,,,"[46.6, 44.8]",3754154,76,,,,,-3.023018,,Right Foot,,,"[18.9, 41.5]",,Ground Pass,,27.895878,,,,,Simon Mignolet,3539.0,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,165,Liverpool,24,"['08570689-485e-4975-b6ce-73582818afee', '4d23d284-5afe-4d1f-9dda-d3c47581c961']",56,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:56.117,Pass,True
,,,,,,,,,,,,,,,,,3.580344,,,,,,,,,,,,dee1673d-825a-40fb-975f-b210f3941832,3084,,,"[17.5, 41.3]",3754154,76,,,,,0.12553146,,Right Foot,,,"[69.8, 47.9]",,High Pass,,52.714798,,,Incomplete,,,,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,165,Liverpool,24,['18525e56-9b34-4205-81f4-0fda8686c08c'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:31:57.822,Pass,
,,,,,,,,,,,,,,,,,4.317365,,,,,,,,,,,,2d2afb59-feeb-4b9b-8e27-f18a59a258b4,3086,,,"[36.2, 53.1]",3754154,77,,,,,-0.5653765,,Head,,,"[74.5, 28.8]",,High Pass,,45.358353,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,Recovery,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,165,Liverpool,24,"['5719919c-263e-463d-986b-1dbe08850b0e', 'd377235e-7c9f-4e4f-9226-6864473fa25c']",3,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:03.861,Pass,
,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,5719919c-263e-463d-986b-1dbe08850b0e,3089,,,"[45.6, 51.3]",3754154,77,,,,True,1.6897966,,,,,"[44.5, 60.5]",,High Pass,,9.265528,,,,,Vurnon Anita,16072.0,,,,,Recovery,2,Regular Play,Cheik Ismaël Tioté,42900.0,Right Center Midfield,165,Liverpool,24,"['2d2afb59-feeb-4b9b-8e27-f18a59a258b4', '2df758dd-c331-4793-ae5b-d4f3ec83c9da', 'e8200ab2-3767-47af-a27c-7f81b518e2c7']",8,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:08.178,Pass,True
,,,,,,,,,,,,,,,,,5.294716,,,,,,,,,,,,f84ec617-af06-401b-bbe4-5cf1bb53d5e9,3092,,,"[44.0, 60.1]",3754154,77,,,,,-0.040986497,,Right Foot,,,"[107.4, 57.5]",,High Pass,,63.45329,,,Incomplete,,,,,,,,,2,Regular Play,Vurnon Anita,16072.0,Right Back,165,Liverpool,24,"['50abb596-a2ef-4f5d-a8df-4133107b0ecf', '944d4281-61cb-4292-b82d-fa9342d212a8']",9,,,,,,,,,,,,,,,,,,Newcastle United,37,00:32:09.423,Pass,True
,,,,,,,,,,,,,,,,,3.166841,,,,,,,,,,,,e7a42e3a-e0fa-4ec8-9c19-3c2e17cd0f67,3095,,,"[13.2, 22.4]",3754154,77,,,,,-0.29423457,,Keeper Arm,,,"[29.7, 17.4]",,Ground Pass,,17.24094,,,,,Kolo Habib Touré,38412.0,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,165,Liverpool,24,['7dfbc2ef-a4a4-488e-ac82-47309757e72a'],15,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:15.563,Pass,
,,,,,,,,,,,,,,,,,0.977078,,,,,,,,,,,,9c4626a8-108e-49d0-9777-1d3de5768ec1,3098,,,"[29.7, 17.5]",3754154,77,,,,,0.7564208,,Right Foot,,,"[43.9, 30.9]",,Ground Pass,,19.524343,,,,,Kevin Linford Stewart,11992.0,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,165,Liverpool,24,['309e20b6-ed69-4138-9430-e32badcc3a4b'],20,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:20.250,Pass,
,,,,,,,,,,,,,,,,,4.074574,,,,,,,,,,,,6ed73db2-92d4-4612-a042-ee4cfdcd5629,3101,,,"[47.7, 36.6]",3754154,77,,,,,1.1806788,,Right Foot,,,"[64.6, 77.7]",,High Pass,,44.438946,,,,,James Philip Milner,3473.0,,,True,,,2,Regular Play,Kevin Linford Stewart,11992.0,Right Defensive Midfield,165,Liverpool,24,['f14dc670-35df-488c-a59f-6232dd956e95'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:22.608,Pass,
,,,,,,,,,,,,,,,,,1.272831,,,,,,,,,,,,7aaf7a9d-6848-45c4-8f00-45013a89e5a2,3104,,,"[67.1, 77.0]",3754154,77,,,,,-0.83175665,,Right Foot,,,"[85.6, 56.7]",,Ground Pass,,27.46525,,,,,Daniel Andre Sturridge,3529.0,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Back,165,Liverpool,24,['ab6e9959-3d19-4650-8a4d-df0f2e385f7d'],28,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:28.111,Pass,
,,,,,,,,,,,,,,,,,2.117909,,,,,,,,,,,,36d28078-fd3f-4b5c-9500-6a2a173dd85e,3107,,,"[82.0, 61.9]",3754154,77,,,,,1.3457581,,Left Foot,,,"[85.8, 78.5]",,Low Pass,,17.029387,,,,,James Philip Milner,3473.0,,,,,,2,Regular Play,Daniel Andre Sturridge,3529.0,Center Forward,165,Liverpool,24,['00e21bc7-2886-46e0-a59f-b232eda2d8f7'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:30.256,Pass,
,,,,,,,,,,,,,,,,,1.778604,,,,,,,,,,,,f2cb0ca3-4e05-456a-bb40-f01a4eabfcc5,3110,,,"[95.0, 70.4]",3754154,77,,,,,0.35361227,,Left Foot,,,"[109.9, 75.9]",,Ground Pass,,15.882695,,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Back,165,Liverpool,24,['d5624e33-7808-4698-896f-62d2f77032b2'],34,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:34.425,Pass,
,,,,,,,,,,,,,,,,,0.899913,,,,,,,,,,,,0020408f-89bd-4507-87f4-0fd64c5171ba,3112,,,"[109.9, 75.9]",3754154,77,,,,,2.9473517,,Left Foot,,,"[103.8, 77.1]",,Ground Pass,,6.2169123,,,,,Adam David Lallana,4090.0,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,165,Liverpool,24,['b46cc667-a625-4d12-8c4e-437d19420ef3'],36,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:36.203,Pass,
,,,,,,,,,,,,,,,,,1.342682,,,,,,,,,,,,077f1885-0461-4f0c-a554-af601e03b217,3116,,,"[104.2, 78.2]",3754154,77,,,,,-2.683933,,Right Foot,,,"[90.8, 71.6]",,Ground Pass,,14.9372015,,,,,Lucas Pezzini Leiva,7780.0,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,165,Liverpool,24,"['1dc905ee-c010-4321-89a6-1eb2ec36ae82', 'cd791f65-8e08-42d1-952b-3d6fe571ac79']",40,,,,,,,,,,,,,,,,,,Liverpool,24,00:32:40.304,Pass,True
