50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,1.700777,,,,,,,,,,,,,,df5ebf61-1be5-4a23-9d66-ff033ed749e1,3104,,"[82.6, 31.4]",3754064,73,,,,0.6816557,dad47073-eb04-4bd2-8835-a9522b5a5d3e,Left Foot,,,,"[105.4, 49.9]",,Ground Pass,,29.36137,,,,,Christian Benteke Liolo,3380.0,True,,,Through Ball,True,,2,From Throw In,Adam David Lallana,4090.0,Right Midfield,159,Liverpool,24,['a11a4b12-e9ed-4d98-b66f-327df9b998cc'],37,,,,,,,,,,,,,,,,,Liverpool,24,00:28:37.927,Pass,
,,,,,,,,,,,,,,,,,,,,3.631644,,,,,,,,,,,,,,3f7dfcec-71f5-408d-844d-b9658bd52364,3109,,"[6.0, 36.0]",3754064,74,True,,,-0.44610554,,Right Foot,,,,"[33.6, 22.8]",,Ground Pass,,30.594116,,,,,Virgil van Dijk,3669.0,,,,,,Goal Kick,2,From Goal Kick,Fraser Forster,3970.0,Goalkeeper,160,Southampton,25,['c571434e-6b15-48b7-9b89-8b793d8e89e6'],8,,,,,,,,,,,,,,,,,Southampton,25,00:29:08.105,Pass,
,,,,,,,,,,,,,,,,,,,,3.083032,,,,,,,,,,,,,,ea9bbec3-c0f2-4a97-90d4-5abf32dcd1f2,3111,,"[32.6, 22.8]",3754064,74,True,,,-0.09127883,,Right Foot,,,,"[120.0, 14.8]",,High Pass,,87.765366,,,Out,,,,,,,,,,2,From Goal Kick,Virgil van Dijk,3669.0,Left Center Back,160,Southampton,25,,14,,,,,,,,,,,,,,,,,Southampton,25,00:29:14.468,Pass,
,,,,,,,,,,,,,,,,,,,,5.204585,,,,,,,,,,,,,,ad4eae0d-0a4b-47d7-9745-d0aef4d3beb1,3112,,"[7.0, 44.1]",3754064,74,,,,0.24286322,,Right Foot,,,,"[84.9, 63.4]",,High Pass,,80.25522,,,Incomplete,,Divock Okoth Origi,4747.0,,,,,,Goal Kick,2,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,161,Liverpool,24,"['1f3ad08f-26a7-47ce-8f18-888bf6f2d7a7', '65db4977-b93c-4469-b238-e0c09bd972c6']",35,,,,,,,,,,,,,,,,,Liverpool,24,00:29:35.927,Pass,
,,,,,,,,,,,,,,,,,,,,0.993432,,,,,,,,,,,,,,65db4977-b93c-4469-b238-e0c09bd972c6,3114,,"[35.2, 16.7]",3754064,74,,,,-0.42331076,,Head,,,,"[44.3, 12.6]",,High Pass,,9.980982,,,,,Victor Wanyama,3098.0,,,,,,Recovery,2,From Counter,Virgil van Dijk,3669.0,Left Center Back,162,Southampton,25,"['62faca5d-ec2c-4bb7-8b9e-3b25c3fbb37e', 'ad4eae0d-0a4b-47d7-9745-d0aef4d3beb1']",41,,,,,,,,,,,,,,,,,Southampton,25,00:29:41.131,Pass,
,,,,,,,,,,,,,,,,,,,,0.568576,,,,,,,,,,,,,,e2f32944-60c7-4a78-8637-75fef5dea0d7,3117,,"[44.3, 12.1]",3754064,74,,,True,0.3470616,,,,,,"[49.0, 13.8]",,Low Pass,,4.9979997,,,,,Steven Davis,3828.0,,,,,,,2,From Counter,Victor Wanyama,3098.0,Center Defensive Midfield,162,Southampton,25,"['41af15cd-6079-466e-bd06-0e8d940ef02a', 'f3501bf4-5517-4b33-9f5b-b0b479775d18']",44,,,,,,,,,,,,,,,,,Southampton,25,00:29:44.140,Pass,True
,,,,,,,,,,,,,,,,,,,,0.393752,,,,,,,,,,,,,,ea90a12f-a3e5-4e59-8a77-f286c09bf5c3,3121,,"[46.5, 13.8]",3754064,74,,,,-2.158799,,Other,,,,"[45.5, 12.3]",,Low Pass,,1.8027756,,,,,Victor Wanyama,3098.0,,,,,,,2,From Counter,Steven Davis,3828.0,Right Center Midfield,162,Southampton,25,"['2d7ac3d0-87d9-4abe-a06c-ec3d864db63e', 'fd6671d6-215b-4a97-8f42-585ba09205be']",44,,,,,,,,,,,,,,,,,Southampton,25,00:29:44.857,Pass,True
,,,,,,,,,,,,,,,,,,,,3.6508,,,,,,,,,,,,,,1a344664-cab2-41c1-bd1e-a7e0af889c24,3124,,"[45.5, 12.3]",3754064,74,,,,0.24799298,,Right Foot,,,,"[76.7, 20.2]",,High Pass,,32.184624,,,Unknown,,,,,,,,,,2,From Counter,Victor Wanyama,3098.0,Center Defensive Midfield,162,Southampton,25,['2d7ac3d0-87d9-4abe-a06c-ec3d864db63e'],45,,,,,,,,,,,,,,,,,Southampton,25,00:29:45.326,Pass,True
,,,,,,,,,,,,,,,,,,,,2.836759,,,,,,,,,,,,,,211f6f3c-f287-4df7-9928-d2b0fbc84a6d,3127,,"[49.3, 57.9]",3754064,75,,,,-0.8581174,,Right Foot,,,,"[84.3, 17.4]",,High Pass,,53.52803,,,,,Christian Benteke Liolo,3380.0,,,True,,,Free Kick,2,From Free Kick,Martin Škrtel,18872.0,Right Center Back,163,Liverpool,24,['0c473ca8-7287-405d-b015-145974d3c683'],11,,,,,,,,,,,,,,,,,Liverpool,24,00:30:11.125,Pass,
,,,,,,,,,,,,,,,,,,,,1.251869,,,,,,,,,,,,,,86f92c8d-4452-449e-a958-0e6a901e7f8f,3130,,"[84.3, 17.4]",3754064,75,,,,-3.0560873,,Other,,,,"[77.3, 16.8]",,Low Pass,,7.025667,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,From Free Kick,Christian Benteke Liolo,3380.0,Right Center Forward,163,Liverpool,24,['3fc87ed7-31ce-4731-af8f-caeb70751878'],14,,,,,,,,,,,,,,,,,Liverpool,24,00:30:14.023,Pass,
,,,,,,,,,,,,,,,,,,,,0.886136,,,,,,,,,,,,,,cb722000-ac92-4846-9059-4dc5456e09fa,3134,,"[74.2, 16.8]",3754064,75,,,,1.1016843,,Right Foot,,,,"[81.6, 31.4]",,Low Pass,,16.368261,,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,From Free Kick,Nathaniel Edwin Clyne,4590.0,Left Back,163,Liverpool,24,"['da0faa7f-be60-43e5-9b3a-dfd5c7634ada', 'e7947122-36e9-4890-9ef7-f72aed073825']",17,,,,,,,,,,,,,,,,,Liverpool,24,00:30:17.023,Pass,True
,,,,,,,,,,,,,,,,,,,,0.279998,,,,,,,,,,,,,,6daab354-ab9f-4e33-9d96-ccda09e25210,3137,,"[82.0, 31.4]",3754064,75,,,,-1.2986504,,Right Foot,,,,"[83.2, 27.1]",,Low Pass,,4.464303,,,,,Christian Benteke Liolo,3380.0,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Midfield,163,Liverpool,24,['9dd44453-1280-4f30-a1e0-aaa8d2970abd'],17,,,,,,,,,,,,,,,,,Liverpool,24,00:30:17.937,Pass,
,,,,,,,,,,,,,,,,,,,,2.138582,,,,,,,,,,,,,,ccbe89e2-2d59-44e2-bfd6-0458b78c111e,3139,,"[83.2, 27.1]",3754064,75,,,,2.883049,,Head,,,,"[71.1, 30.3]",,Low Pass,,12.515989,,,Incomplete,,Emre Can,3493.0,,,,,,,2,From Free Kick,Christian Benteke Liolo,3380.0,Right Center Forward,163,Liverpool,24,"['46e8a682-e04e-4fd6-801c-2a840c50c603', 'fa14fafb-65f2-4595-9101-c983a1d9a4db']",18,,,,,,,,,,,,,,,,,Liverpool,24,00:30:18.217,Pass,
,,,,,,,,,,,,,,,,,,,,0.815762,,,,,,,,,,,,,,fa14fafb-65f2-4595-9101-c983a1d9a4db,3141,,"[49.0, 49.8]",3754064,75,,,,-0.43955588,,Right Foot,,,,"[65.8, 41.9]",,Ground Pass,,18.56475,,,,,Graziano Pellè,11062.0,,,,,,Recovery,2,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,164,Southampton,25,"['bb52dc2e-7cf3-4bbc-ae77-5e83daf7776d', 'ccbe89e2-2d59-44e2-bfd6-0458b78c111e']",20,,,,,,,,,,,,,,,,,Southampton,25,00:30:20.356,Pass,
,,,,,,,,,,,,,,,,,,,,0.91262,,,,,,,,,,,,,,07a0d3dd-2bb5-487d-9673-a3c7100498c1,3144,,"[65.8, 41.9]",3754064,75,,,,2.3717372,,Right Foot,,,,"[56.0, 51.4]",,Ground Pass,,13.648809,,,,,James Ward-Prowse,3328.0,,,,,,,2,Regular Play,Graziano Pellè,11062.0,Center Forward,164,Southampton,25,['8e8520d9-de42-45cc-b2ad-f9523305902e'],21,,,,,,,,,,,,,,,,,Southampton,25,00:30:21.319,Pass,
,,,,,,,,,,,,,,,,,,,,1.194798,,,,,,,,,,,,,,a0f6d764-a6de-4a1c-bba1-0ed2e3faae20,3149,,"[57.1, 29.3]",3754064,75,,,,-1.2990042,,Right Foot,,,,"[58.8, 23.2]",,High Pass,,6.332456,,,,,Philippe Coutinho Correia,3501.0,,,,,,Recovery,2,Regular Play,Joe Allen,10931.0,Left Center Midfield,165,Liverpool,24,"['28e23450-7d9f-440b-b1ac-d6a1f5580e5d', 'c6956e38-e815-4fb8-951f-8627fe539bc2']",23,,,,,,,,,,,,,,,,,Liverpool,24,00:30:23.438,Pass,True
,,,,,,,,,,,,,,,,,,,,0.602354,,,,,,,,,,,,,,cdfa68c5-1e0b-4eee-b33d-5f1b232ea44a,3152,,"[67.8, 26.4]",3754064,75,,,,0.30628785,,Right Foot,,,,"[79.5, 30.1]",,High Pass,,12.271104,,,Incomplete,,Divock Okoth Origi,4747.0,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,165,Liverpool,24,"['12ec71ed-5974-44b5-9588-d61681919f14', 'a2bb339b-8b63-486c-997a-8959694c937e']",26,,,,,,,,,,,,,,,,,Liverpool,24,00:30:26.541,Pass,
,,,,,,,,,,,,,,,,,,,,0.930114,,,,,,,,,,,,,,279e64a1-ea1d-43f8-a4fa-ccecbe2019f9,3157,,"[63.9, 25.4]",3754064,75,,,,1.5013893,,Right Foot,,,,"[65.2, 44.1]",,Ground Pass,,18.745132,,,,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Joe Allen,10931.0,Left Center Midfield,165,Liverpool,24,['5e9b0394-e4e5-4d18-aca8-70f31d80291b'],31,,,,,,,,,,,,,,,,,Liverpool,24,00:30:31.134,Pass,
,,,,,,,,,,,,,,,,,,,,1.335041,,,,,,,,,,,,,,c2f3fbc9-d887-4329-91bf-584c2771c317,3160,,"[66.0, 48.8]",3754064,75,,,,-1.5707964,,Right Foot,,,,"[66.0, 39.2]",,Ground Pass,,9.6,,,,,Joe Allen,10931.0,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Midfield,165,Liverpool,24,['a37776ba-1e27-4408-a991-6eb27cb75d32'],35,,,,,,,,,,,,,,,,,Liverpool,24,00:30:35.374,Pass,
,,,,,,,,,,,,,,,,,,,,1.11124,,,,,,,,,,,,,,e269dc7b-37f6-4646-ba09-cdcdb7b116de,3166,,"[64.7, 48.2]",3754064,75,,,,-1.5907936,,Right Foot,,,,"[64.5, 38.2]",,Ground Pass,,10.002,,,,,Joe Allen,10931.0,,,,,,Free Kick,2,From Free Kick,Martin Škrtel,18872.0,Right Center Back,166,Liverpool,24,['0d38d263-20f0-4131-8b96-edcbc19a7518'],47,,,,,,,,,,,,,,,,,Liverpool,24,00:30:47.174,Pass,
,,,,,,,,,,,,,,,,,,,,1.330484,,,,,,,,,,,,,,9a3b2e86-1551-43d1-889f-8aa188b78449,3169,,"[64.5, 38.8]",3754064,75,,,,-0.049648605,,Left Foot,,,,"[80.6, 38.0]",,Ground Pass,,16.119864,,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,From Free Kick,Joe Allen,10931.0,Left Center Midfield,166,Liverpool,24,['eab5a11c-bd25-4723-ba6c-b5cf1c7e52e9'],48,,,,,,,,,,,,,,,,,Liverpool,24,00:30:48.648,Pass,
,,,,,,,,,,,,,,,,,,,,1.527233,,,,,,,,,,,,,,ffd8702f-4c34-4961-b792-aa7a95ecf6b2,3172,,"[81.2, 37.1]",3754064,75,,,,-0.16749793,,Right Foot,,,,"[101.9, 33.6]",,Ground Pass,,20.993809,,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Midfield,166,Liverpool,24,"['a8cc0199-2d32-480a-87f3-a45be065f6df', 'e0c6737a-1da3-4813-94f1-5a285a29fe84']",50,,,,,,,,,,,,,,,,,Liverpool,24,00:30:50.592,Pass,
,,,,,,,,,,,,,,,,,,,,0.739618,,,,,,,,,,,,,,40871027-6e46-4cd7-bfd3-f7b99120b10f,3176,,"[88.6, 0.1]",3754064,76,,,,1.4968573,,,,,,"[90.0, 19.0]",,Low Pass,,18.95178,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,Throw-in,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Left Back,167,Liverpool,24,"['c59299f2-6826-47b3-9ca1-b1a69eb2f804', 'c67c0ee9-988c-413c-be8a-9188ce5675e4']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:31:02.416,Pass,
,,,,,,,,,,,,,,,,,,,,0.978637,,,,,,,,,,,,,,590aa22a-0841-4b08-b4b0-bc91f1b3253c,3179,,"[36.9, 58.4]",3754064,76,,,,-2.2617395,,Right Foot,,,,"[32.6, 53.2]",,Ground Pass,,6.747592,,,,,Victor Wanyama,3098.0,,,,,,Recovery,2,Regular Play,James Ward-Prowse,3328.0,Left Center Midfield,168,Southampton,25,['2a168d45-3b4e-4887-9ae5-66fd79c5e3e8'],4,,,,,,,,,,,,,,,,,Southampton,25,00:31:04.377,Pass,
,,,,,,,,,,,,,,,,,,,,1.482531,,,,,,,,,,,,,,3ced7ac3-70c3-4513-af57-aca952e40122,3182,,"[34.2, 49.5]",3754064,76,,,,-1.5707964,,Right Foot,,,,"[34.2, 21.8]",,Ground Pass,,27.7,,,,,Ryan Bertrand,20045.0,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,168,Southampton,25,['57d57d81-dfed-4eb2-a2da-d0b6e5d4c6da'],7,,,,,,,,,,,,,,,,,Southampton,25,00:31:07.319,Pass,
,,,,,,,,,,,,,,,,,,,,1.513839,,,,,,,,,,,,,,8330fa8a-88fe-42c5-a9ef-3eb1af68060b,3185,,"[62.4, 3.5]",3754064,76,,,,2.346391,,Left Foot,,,,"[52.3, 13.8]",,Ground Pass,,14.425672,,,,,Victor Wanyama,3098.0,,,,,,,2,Regular Play,Ryan Bertrand,20045.0,Left Back,168,Southampton,25,['96e03c55-ab79-482f-96c4-7ed3955e8cdd'],15,,,,,,,,,,,,,,,,,Southampton,25,00:31:15.595,Pass,
,,,,,,,,,,,,,,,,,,,,1.904846,,,,,,,,,,,,,,943c6188-46c5-4bc7-9435-6c3cc64b47d5,3188,,"[50.4, 14.4]",3754064,76,,,,-0.53243244,,Right Foot,,,,"[68.9, 3.5]",,Ground Pass,,21.472307,,,,,Steven Davis,3828.0,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,168,Southampton,25,['dc6c0b87-7268-4646-9828-00fa315b043e'],19,,,,,,,,,,,,,,,,,Southampton,25,00:31:19.291,Pass,
,,,,,,,,,,,,,,,,,,,,1.178043,,,,,,,,,,,,,,64297d8d-90fe-416b-8e48-d4e6a607bf8c,3191,,"[68.7, 3.5]",3754064,76,,,,1.2252407,,Right Foot,,,,"[73.2, 16.0]",,Low Pass,,13.28533,,,Incomplete,,Ryan Bertrand,20045.0,,,,,,,2,Regular Play,Steven Davis,3828.0,Right Center Midfield,168,Southampton,25,"['5ca4fe84-0ae8-4849-9eab-40152b181cb1', 'b4bc51c6-814c-46bd-94e7-bcdfb34ed49f']",21,,,,,,,,,,,,,,,,,Southampton,25,00:31:21.324,Pass,
,,,,,,,,,,,,,,,,,,,,1.680426,,,,,,,,,,,,,,4eab044f-e4b8-4215-9629-419b689c22f5,3196,,"[46.9, 69.0]",3754064,76,,,,3.0367157,,Right Foot,,,,"[35.5, 70.2]",,Ground Pass,,11.462984,,,,,Martin Škrtel,18872.0,,,,,,,2,Regular Play,Emre Can,3493.0,Right Center Midfield,169,Liverpool,24,"['0c306e1c-72f7-479d-bd5a-0df976c8188f', 'fcc44214-e98e-4ebd-b0e5-d0ddf8e98033']",23,,,,,,,,,,,,,,,,,Liverpool,24,00:31:23.014,Pass,True
,,,,,,,,,,,,,,,,,,,,1.241429,,,,,,,,,,,,,,03372e6e-ed1a-444b-b420-602673e12474,3199,,"[37.4, 68.4]",3754064,76,,,,-0.38131937,,Right Foot,,,,"[58.6, 59.9]",,Ground Pass,,22.840534,,,,,Divock Okoth Origi,4747.0,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,169,Liverpool,24,['f473a401-3f24-4db9-8779-7ac900076a0a'],26,,,,,,,,,,,,,,,,,Liverpool,24,00:31:26.128,Pass,
,,,,,,,,,,,,,,,,,,,,1.5949,,,,,,,,,,,,,,5c199e15-9635-4208-9328-edca2e84d6f3,3202,,"[58.6, 59.9]",3754064,76,,,,0.4717775,,Right Foot,,,,"[68.4, 64.9]",,Ground Pass,,11.001818,,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,2,Regular Play,Divock Okoth Origi,4747.0,Left Center Forward,169,Liverpool,24,"['6e47d63d-9a06-458d-adef-298aed64031a', '7885bcc3-28cd-4fbf-9997-e359ab109a24', 'f1c3e2f4-076b-4ae2-afd5-4fa70203591e']",27,,,,,,,,,,,,,,,,,Liverpool,24,00:31:27.369,Pass,True
,,,,,,,,,,,,,,,,,,,,1.566288,,,,,,,,,,,,,,462dfd98-52c1-41f7-a05e-bb6384711b16,3207,,"[51.7, 14.4]",3754064,76,,,,1.3191063,,Left Foot,,,,"[56.2, 31.9]",,Ground Pass,,18.069311,,,,,Victor Wanyama,3098.0,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,170,Southampton,25,"['5abe812d-bcc3-4972-b242-e8b20fe70f7e', '8f0d6a8e-73b3-4190-b721-154905dcd138']",29,,,,,,,,,,,,,,,,,Southampton,25,00:31:29.513,Pass,True
,,,,,,,,,,,,,,,,,,,,1.214784,,,,,,,,,,,,,,125ac41b-6f97-490f-a7e3-58b3267472ce,3210,,"[56.0, 33.3]",3754064,76,,,,0.900426,,Right Foot,,,,"[67.1, 47.3]",,Ground Pass,,17.86645,,,,,Sadio Mané,3629.0,,,,,,,2,Regular Play,Victor Wanyama,3098.0,Center Defensive Midfield,170,Southampton,25,['51a4066d-8a2b-4b2b-ad4e-8f62b368b0a8'],31,,,,,,,,,,,,,,,,,Southampton,25,00:31:31.611,Pass,
,,,,,,,,,,,,,,,,,,,,2.579221,,,,,,,,,,,,,,4f37e84d-deb8-4b6c-98c4-bb6f542cdfaa,3214,,"[67.1, 47.1]",3754064,76,,,,1.2344837,,Right Foot,,,,"[71.4, 59.4]",,Ground Pass,,13.029965,,,,,Rhu-endly Martina,3590.0,,,,,,,2,Regular Play,Sadio Mané,3629.0,Right Wing,170,Southampton,25,"['b1fa0b10-a270-4a85-99c1-a9bfcf645352', 'bac43140-90c6-4ef2-81ef-a378d915d6e2']",33,,,,,,,,,,,,,,,,,Southampton,25,00:31:33.129,Pass,True
,,,,,,,,,,,,,,,,,,,,1.152876,,,,,,,,,,,,,,8cbb4948-d20a-4dae-b612-8138c566179f,3217,,"[71.4, 59.4]",3754064,76,,,,-0.46218133,,Right Foot,,,,"[98.7, 45.8]",,High Pass,,30.5,,,Incomplete,,,,,,,,,,2,Regular Play,Rhu-endly Martina,3590.0,Right Back,170,Southampton,25,['935d2ce1-d3e4-492c-8be6-78f40f24cfce'],35,,,,,,,,,,,,,,,,,Southampton,25,00:31:35.801,Pass,
,,,,,,,,,,,,,True,,,,,,,0.879335,,,,,,,,,,,,,,935d2ce1-d3e4-492c-8be6-78f40f24cfce,3218,,"[21.4, 34.3]",3754064,76,,,,0.42048505,,Head,,,,"[33.7, 39.8]",,Low Pass,,13.473678,,,,,Emre Can,3493.0,,,,,,Interception,2,Regular Play,Mamadou Sakho,3483.0,Left Center Back,171,Liverpool,24,"['8cbb4948-d20a-4dae-b612-8138c566179f', 'fedef8c1-bddc-459f-8499-f2d5e34bedbb']",36,,,,,,,,,,,,,,,,,Liverpool,24,00:31:36.954,Pass,
,,,,,,,,,,,,,,,,,,,,0.791965,,,,,,,,,,,,,,b75371c9-6d5f-482f-8b19-e0b3f12d9433,3221,,"[33.7, 39.8]",3754064,76,,,,1.1941559,,Right Foot,,,,"[39.0, 53.2]",,Ground Pass,,14.410066,,,,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Emre Can,3493.0,Right Center Midfield,171,Liverpool,24,['f4d62ef6-5aed-42d8-95b1-e08eee07aa13'],39,,,,,,,,,,,,,,,,,Liverpool,24,00:31:39.384,Pass,
,,,,,,,,,,,,,,,,,,,,0.529781,,,,,,,,,,,,,,0ccfb1cf-758a-410d-9434-a26ba55d443b,3225,,"[50.3, 40.2]",3754064,76,,,,-1.1642295,,Left Foot,,,,"[53.4, 33.0]",,Ground Pass,,7.839005,,,,,Philippe Coutinho Correia,3501.0,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Midfield,171,Liverpool,24,['310ac12e-46f5-4c04-a3ab-a58c7b37093e'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:31:44.340,Pass,
,,,,,,,,,,,,,,,,,,,,1.162792,,,,,,,,,,,,,,0c69c164-20c6-48eb-97b8-e54a15df1a55,3228,,"[61.9, 39.2]",3754064,76,,,,-0.54152447,,Right Foot,,,,"[75.2, 31.2]",,Ground Pass,,15.520632,,,,,Adam David Lallana,4090.0,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,171,Liverpool,24,['eeaa0f6a-2daf-4b37-bb83-2f63a8f6a8b2'],50,,,,,,,,,,,,,,,,,Liverpool,24,00:31:50.388,Pass,
,,,,,,,,,,,,,,,,,,,,1.439679,,,,,,,,,,,,,,452d4fa3-ecab-4daa-9ed2-b4f7004793c4,3232,,"[87.1, 24.4]",3754064,76,,,,-1.0045295,,Right Foot,,,,"[96.0, 10.4]",,Ground Pass,,16.589455,,,,,Divock Okoth Origi,4747.0,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Midfield,171,Liverpool,24,['09f0f715-278a-4831-8d6d-3b34a51ec481'],54,,,,,,,,,,,,,,,,,Liverpool,24,00:31:54.768,Pass,
,,,,,,,,,,,,,,,,,,,,1.67982,,,,,,,,,,,,,,a9fe0fc5-1c5d-4bbf-afed-9a48f1eca0f1,3235,,"[94.5, 15.8]",3754064,76,,,,0.9677648,,Right Foot,True,,,"[110.2, 38.6]",,High Pass,,27.682667,,,Incomplete,,,,,,,,,,2,Regular Play,Divock Okoth Origi,4747.0,Left Center Forward,171,Liverpool,24,['bb636c13-2c79-4481-89c9-b7a5558adf76'],59,,,,,,,,,,,,,,,,,Liverpool,24,00:31:59.979,Pass,
,,,,,,,,,,,,,,,,,,,,1.882747,,,,,,,,,,,,,,bbe59323-d713-4021-91a2-2f7cb5e17afd,3238,,"[67.8, 25.4]",3754064,77,,,True,2.8437896,,,,,,"[57.7, 28.5]",,High Pass,,10.565037,,,Incomplete,,Mamadou Sakho,3483.0,,,,,,Recovery,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,171,Liverpool,24,"['333a8ca7-fefa-4a54-8cdd-9e5d4c298681', '360e1c18-7f08-41d0-8932-5e4cb52126ba', 'd9a6aa42-fbce-4cd9-8cdb-805ff48a610c']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:32:07.431,Pass,True
,,,,,,,,,,,,,,,,,,,,1.916446,,,,,,,,,,,,,,d0374fc5-539c-4405-b8c4-1101bde5000c,3243,,"[62.4, 51.6]",3754064,77,,,,-1.2985103,,Left Foot,,,,"[66.7, 36.2]",,Ground Pass,,15.9890585,,,,,Shane Long,3842.0,,,,,,,2,Regular Play,Graziano Pellè,11062.0,Center Forward,172,Southampton,25,"['4f47499c-93e6-4939-a20b-24faf4aa44c8', 'a498a5fa-46d1-4c4a-bdf3-fef902958191']",10,,,,,,,,,,,,,,,,,Southampton,25,00:32:10.367,Pass,True
,,,,,,,,,,,,,,,,,,,,1.400839,,,,,,,,,,,,,,2de15626-6fd4-46bc-8256-c2755bd7fbf8,3247,,"[66.1, 31.1]",3754064,77,,,,-1.8347601,,Left Foot,,,,"[62.1, 16.3]",,Ground Pass,,15.331015,,,,,Ryan Bertrand,20045.0,,,,,,,2,Regular Play,Shane Long,3842.0,Left Wing,172,Southampton,25,"['29234863-016c-4034-ba9e-d3cfa010cc75', '329e351e-f187-4fdf-9f77-d16c9a4c5b2e']",13,,,,,,,,,,,,,,,,,Southampton,25,00:32:13.865,Pass,True
,,,,,,,,,,,,,,,,,,,,1.75299,,,,,,,,,,,,,,2cd996a7-2efb-4c12-9226-e0ad741f53f3,3250,,"[73.5, 16.0]",3754064,77,,,,0.0,,Left Foot,,,,"[92.2, 16.0]",,Ground Pass,,18.7,,,,,Steven Davis,3828.0,,,,,,,2,Regular Play,Ryan Bertrand,20045.0,Left Back,172,Southampton,25,['b32627bf-f856-49e0-8f5c-ac68fc47295c'],17,,,,,,,,,,,,,,,,,Southampton,25,00:32:17.637,Pass,
,,,,,,,,,,,,,,,,,,,,2.287319,,,,,,,,,,,,,,6d259d61-9653-48d4-bc5b-ce564721056c,3253,,"[94.0, 14.4]",3754064,77,,,,-0.49555168,,Right Foot,,,,"[105.1, 8.4]",,Ground Pass,,12.617845,,,,,Ryan Bertrand,20045.0,,,,,,,2,Regular Play,Steven Davis,3828.0,Right Center Midfield,172,Southampton,25,['676ca8d8-fdcf-4e29-8e66-7f302f3ac5cf'],20,,,,,,,,,,,,,,,,,Southampton,25,00:32:20.761,Pass,
,,,,,,,,,,,,,,,,,,,,1.11616,,,,,,,,,,,,,,b14123a2-79de-4b1c-a9db-380a8f8853a3,3260,,"[29.6, 75.8]",3754064,77,,,,-1.3258177,,Right Foot,,,,"[32.7, 63.4]",,Ground Pass,,12.781628,,,,,Emre Can,3493.0,,,,,,,2,Regular Play,Jon Flanagan,10007.0,Right Back,173,Liverpool,24,['1b5ba3bf-ab77-4a11-b535-eaf9e6c928f4'],28,,,,,,,,,,,,,,,,,Liverpool,24,00:32:28.860,Pass,
