50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,ca3b2c8d-6878-452d-bf27-eb4f0281d05f,1,,,3754214,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,,0,,,,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 18672, 'name': 'Mark Bunn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 31}, {'player': {'id': 42700, 'name': 'Micah Richards'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 24380, 'name': 'Tetchi Jores Charlemagne Ulrich Okore'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 20285, 'name': 'Joleon Lescott'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 16}, {'player': {'id': 27146, 'name': 'Aly Cissokho'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 43}, {'player': {'id': 3583, 'name': 'Ashley Westwood'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 15}, {'player': {'id': 3436, 'name': 'Idrissa Gana Gueye'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 9533, 'name': 'Leandro Bacuna'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 7153, 'name': 'Jordan Veretout'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 17}, {'player': {'id': 6800, 'name': 'Carles Gil de Pareja Vicent'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 25}, {'player': {'id': 42699, 'name': 'Gabriel Imuetinyan Agbonlahor'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Aston Villa,59,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,59572b00-5129-493e-bfc3-cffc72f19a54,2,,,3754214,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,,0,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 3539, 'name': 'Simon Mignolet'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 4590, 'name': 'Nathaniel Edwin Clyne'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3483, 'name': 'Mamadou Sakho'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 17}, {'player': {'id': 3515, 'name': 'Alberto Moreno Pérez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 3473, 'name': 'James Philip Milner'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 7}, {'player': {'id': 3532, 'name': 'Jordan Brian Henderson'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 14}, {'player': {'id': 3493, 'name': 'Emre Can'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 23}, {'player': {'id': 3501, 'name': 'Philippe Coutinho Correia'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 10}, {'player': {'id': 3529, 'name': 'Daniel Andre Sturridge'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 15}, {'player': {'id': 3535, 'name': 'Roberto Firmino Barbosa de Oliveira'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Liverpool,24,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,e3a4dfb4-3ebf-40c6-92af-1f234e45916a,3,,,3754214,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,['3b52a539-bde5-4483-9a87-44212e8f88dd'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,3b52a539-bde5-4483-9a87-44212e8f88dd,4,,,3754214,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Aston Villa,59,['e3a4dfb4-3ebf-40c6-92af-1f234e45916a'],0,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,33b47619-dfaa-497e-9289-a1bfdfdcb524,2183,,,3754214,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,65,Liverpool,24,['96cd978b-c747-487b-a8b0-29faaf4370ac'],0,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,96cd978b-c747-487b-a8b0-29faaf4370ac,2184,,,3754214,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,65,Liverpool,24,['33b47619-dfaa-497e-9289-a1bfdfdcb524'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.337107,,,,,,,,,,,a8169309-1e58-4fdb-821b-fc0ef55d4096,5,,"[60.0, 40.0]",3754214,0,,,,-2.9672792,,Right Foot,,,,"[44.1, 37.2]",,Ground Pass,16.144659,,,,Ashley Westwood,3583.0,,,,,,Kick Off,1,From Kick Off,Gabriel Imuetinyan Agbonlahor,42699.0,Center Forward,2,Aston Villa,59,['bf2630c7-ca3e-486b-a8e3-6d0bfa7eb6c5'],0,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:00.676,Pass,
,,,,,,,,,,,,,,,,,2.39011,,,,,,,,,,,f2f765b6-a413-4238-83c1-8d6c37a89e66,8,,"[45.8, 38.2]",3754214,0,,,,-1.8099569,,Right Foot,,,,"[37.9, 5.8]",,Ground Pass,33.349213,,,,Aly Cissokho,27146.0,,,,,,,1,From Kick Off,Ashley Westwood,3583.0,Right Defensive Midfield,2,Aston Villa,59,['c8abac7e-b73d-436b-af73-c154b3a4c4fc'],2,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:02.082,Pass,
,,,,,,,,,,,,,,,,,3.18458,,,,,,,,,,,b0a2ee5f-9690-4a44-805f-deb4530ae65e,11,,"[37.0, 7.8]",3754214,0,,,,0.4311709,,Left Foot,,,,"[88.3, 31.4]",,High Pass,56.468132,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,Through Ball,True,,1,From Kick Off,Aly Cissokho,27146.0,Left Back,2,Aston Villa,59,"['9cb2aacb-cbf9-46e5-8f2f-e8e64a4dfe91', 'a7c380e2-827f-4edb-8f83-921d2a8db1f3']",4,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:04.560,Pass,
,,,,,,,,,,,,,,,,,1.29405,,,,,,,,,,,9bdb99cd-e127-4801-9803-e0ee9d7955b0,16,,"[34.8, 47.9]",3754214,0,,,,0.69258684,,Left Foot,,,,"[57.7, 66.9]",,Ground Pass,29.75584,,Incomplete,,James Philip Milner,3473.0,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,3,Liverpool,24,"['482f1bc0-85d3-400a-96da-d6f3c165590a', '828b24b2-fd72-4ed0-933f-0f9bb6689ce1', 'b4ae5fa0-e6e0-49ea-8423-7ecc61fbc613']",10,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:10.592,Pass,True
,,,,,,,,,,,,,,,,,1.767184,,,,,,,,,,,828b24b2-fd72-4ed0-933f-0f9bb6689ce1,18,,"[62.4, 13.2]",3754214,0,,,,0.39399305,,Left Foot,,,,"[89.1, 24.3]",,High Pass,28.915394,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,Recovery,1,Regular Play,Aly Cissokho,27146.0,Left Back,3,Liverpool,24,"['7ad381c4-60b2-4ced-8c7c-270ec0522920', '8222ebb3-921b-4b5e-be89-1e802f9fcf30', '9bdb99cd-e127-4801-9803-e0ee9d7955b0']",11,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:11.886,Pass,
,,,,,,,,,,,,,,,,,1.521021,,,,,,,,,,,f7d5541b-2100-4a2a-a804-597dd8584172,22,,"[36.4, 55.6]",3754214,0,,,,-0.6397698,,Head,,,,"[45.0, 49.2]",,High Pass,10.720075,,Incomplete,,Emre Can,3493.0,,,,,,Recovery,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,3,Liverpool,24,"['2567f5b9-c4db-443a-9b93-fabca2d93c93', '27168ee8-2e9e-494a-a953-18baa726d398']",14,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:14.945,Pass,
,,,,,,,,,,,,,,,,,0.45782,,,,,,,,,,,f8c042d4-dc94-468b-bf4a-6b63213ecef5,26,,"[43.3, 50.6]",3754214,0,,,,2.733961,,Right Foot,,,,"[38.9, 52.5]",,Ground Pass,4.7927027,,,,Jordan Brian Henderson,3532.0,,,,,,Recovery,1,Regular Play,Emre Can,3493.0,Left Center Midfield,3,Liverpool,24,['bd6871bc-dc24-4be7-936b-1795fcdce150'],18,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:18.104,Pass,
,,,,,,,,,,,,,,,,,1.756546,,,,,,,,,,,82f92db5-ce9f-4b63-aac3-fd70b5930270,29,,"[38.3, 51.2]",3754214,0,,,,-1.982337,,Right Foot,,,,"[30.4, 33.1]",,Ground Pass,19.748924,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,3,Liverpool,24,['423b88a0-cae3-4f24-8194-117296271a06'],18,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:18.758,Pass,
,,,,,,,,,,,,,,,,,1.347074,,,,,,,,,,,06834e2a-b9ce-4dd9-b3b5-495599d643a3,32,,"[31.4, 30.8]",3754214,0,,,,-0.89750886,,Left Foot,,,,"[44.8, 14.0]",,Ground Pass,21.489532,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,3,Liverpool,24,['3398a3dd-2df9-45c6-8df0-881952ca8d03'],21,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:21.459,Pass,
,,,,,,,,,,,,,,,,,1.026235,,,,,,,,,,,90b2c1b9-3842-4c54-b918-1729a5490000,35,,"[46.4, 14.0]",3754214,0,,,,1.937434,,Right Foot,,,,"[41.6, 26.5]",,Ground Pass,13.389921,,,,Emre Can,3493.0,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,3,Liverpool,24,['04e1748e-f956-4825-8659-1d5e6f3589b9'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:22.882,Pass,
,,,,,,,,,,,,,,,,,1.268615,,,,,,,,,,,536bff5e-b835-492a-8e90-702104d7997f,38,,"[40.8, 26.5]",3754214,0,,,,2.8372486,,Right Foot,,,,"[25.2, 31.4]",,Ground Pass,16.351452,,,,Mamadou Sakho,3483.0,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,3,Liverpool,24,['80031405-9a3e-41ac-a7c3-93f7636ad7a3'],24,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:24.057,Pass,
,,,,,,,,,,,,,,,,,1.681048,,,,,,,,,,,45fe4fac-43fd-4ea4-bc03-7c31a59332b4,41,,"[18.5, 31.9]",3754214,0,,,,1.0576203,,Right Foot,,,,"[28.7, 50.0]",,Ground Pass,20.776188,,,,Kolo Habib Touré,38412.0,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,3,Liverpool,24,['e73e76a2-6350-462c-b13a-5101dc815eca'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:27.630,Pass,
,,,,,,,,,,,,,,,,,1.265195,,,,,,,,,,,0922ea29-e478-4ed2-8167-76ddc722f49a,44,,"[33.1, 54.1]",3754214,0,,,,0.8541421,,Right Foot,,,,"[47.3, 70.4]",,Ground Pass,21.617817,,,,Jordan Brian Henderson,3532.0,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,3,Liverpool,24,['a0ebcfac-1382-4095-a6f4-99446e068a8f'],31,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:31.847,Pass,
,,,,,,,,,,,,,,,,,1.374531,,,,,,,,,,,37f98165-736c-42f0-952f-6fc4e9244529,47,,"[48.7, 70.4]",3754214,0,,,,-2.630842,,Right Foot,,,,"[37.1, 63.9]",,Low Pass,13.296992,,,,Kolo Habib Touré,38412.0,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,3,Liverpool,24,['e6d81c74-a6a1-43a4-a386-926e330adbd0'],33,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:33.211,Pass,
,,,,,,,,,,,,,,,,,1.288249,,,,,,,,,,,9e23302c-d2d6-45f0-8333-aaf1fbf4dfbe,50,,"[37.1, 63.9]",3754214,0,,,,-1.5707964,,Right Foot,,,,"[37.1, 34.8]",,Ground Pass,29.1,,,,Mamadou Sakho,3483.0,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,3,Liverpool,24,['1b1c5111-a516-4992-9025-01467c8af68d'],35,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:35.848,Pass,
,,,,,,,,,,,,,,,,,1.577719,,,,,,,,,,,38e4f373-b39a-4b19-ab92-138741f61367,53,,"[39.6, 30.0]",3754214,0,,,,-1.1277643,,Right Foot,,,,"[48.9, 10.4]",,Ground Pass,21.69447,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,3,Liverpool,24,['00d8bc2c-b3ed-4fb4-8830-e00afca639a1'],38,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:38.845,Pass,
,,,,,,,,,,,,,,,,,3.441533,,,,,,,,,,,b4671a8e-4d02-4649-8f30-f1a7d0e9b144,56,,"[46.4, 13.8]",3754214,0,,,,2.3024004,,Left Foot,,,,"[34.1, 27.5]",,Ground Pass,18.41141,,,,Mamadou Sakho,3483.0,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,3,Liverpool,24,['1b312a7d-cf80-4f40-82bb-01927b3db9cb'],41,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:41.955,Pass,
,,,,,,,,,,,,,,,,,1.49387,,,,,,,,,,,187c13f0-2da2-46c7-bf61-9f98ee703a44,59,,"[25.4, 32.1]",3754214,0,,,,1.159415,,Right Foot,,,,"[34.3, 52.5]",,Ground Pass,22.256908,,,,Kolo Habib Touré,38412.0,,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,3,Liverpool,24,['f3e23022-6704-4096-aac9-cbfd82643434'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:45.611,Pass,
,,,,,,,,,,,,,,,,,2.125052,,,,,,,,,,,9e0ee982-6675-4ade-ab9a-f7aa0249ec0b,62,,"[51.6, 68.9]",3754214,0,,,,-0.09782994,,Right Foot,,,,"[89.3, 65.2]",,High Pass,37.88113,,Incomplete,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,3,Liverpool,24,['3acc9173-f551-4a0e-b527-aeffae7d54a4'],50,,,,,,,,,,,,,,,,,,Liverpool,24,00:00:50.585,Pass,
,,,,,,,,,,,,,,,,,1.865443,,,,,,,,,,,3acc9173-f551-4a0e-b527-aeffae7d54a4,63,,"[30.8, 14.9]",3754214,0,,,,-1.484058,,Head,,,,"[31.6, 5.7]",,Low Pass,9.234717,,,,Aly Cissokho,27146.0,,,,,,Recovery,1,Regular Play,Joleon Lescott,20285.0,Left Center Back,3,Liverpool,24,"['83f8532a-53db-48dd-804c-275dcf0f6e3c', '9e0ee982-6675-4ade-ab9a-f7aa0249ec0b']",52,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:52.710,Pass,
,,,,,,,,,,,,,,,,,4.685915,,,,,,,,,,,4f2b52ec-4ebd-4afb-ade8-b6c985888a17,67,,"[24.1, 1.8]",3754214,0,,,,0.18887477,,Left Foot,,,,"[87.4, 13.9]",,High Pass,64.4461,,Incomplete,,Gabriel Imuetinyan Agbonlahor,42699.0,,,,,,,1,Regular Play,Aly Cissokho,27146.0,Left Back,3,Liverpool,24,"['0a41ce08-0b1a-44b2-82cd-2a09124d375e', 'e5712bcf-70c7-4b87-a5d4-d90ba9717f07']",55,,,,,,,,,,,,,,,,,,Aston Villa,59,00:00:55.337,Pass,
,,,,,,,,,,,,,,,,,2.150477,,,,,,,,,,,0a41ce08-0b1a-44b2-82cd-2a09124d375e,69,,"[32.7, 66.2]",3754214,1,,,,-2.7784457,,Head,,,,"[7.7, 56.7]",,High Pass,26.744158,,,,Simon Mignolet,3539.0,,,,,,Recovery,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,3,Liverpool,24,"['4f2b52ec-4ebd-4afb-ade8-b6c985888a17', 'f91b5f41-d14c-4457-82b7-dc1ebb4922e0']",0,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:00.023,Pass,
,,,,,,,,,,,,,,,,,2.051361,,,,,,,,,,,ff7b6db9-9f02-4db5-9452-a91fcf909d2f,72,,"[9.6, 56.6]",3754214,1,,,,-1.1224892,,Keeper Arm,,,,"[23.5, 27.7]",,Low Pass,32.06899,,,,Emre Can,3493.0,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,3,Liverpool,24,['6c84747b-18a9-4f70-92b6-752f7b0f6603'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:05.398,Pass,
,,,,,,,,,,,,,,,,,1.075621,,,,,,,,,,,e799e049-d860-458d-a140-9ff6543269f5,75,,"[56.4, 15.6]",3754214,1,,,,1.9890207,,Right Foot,,,,"[51.6, 26.4]",,Ground Pass,11.818629,,,,Jordan Brian Henderson,3532.0,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,3,Liverpool,24,['aa8f2732-73d4-4c2a-a554-8cf8648b73f3'],14,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:14.053,Pass,
,,,,,,,,,,,,,,,,,2.416734,,,,,,,,,,,b273f133-0b7b-4590-bef4-d11cc8f47c0f,78,,"[54.3, 27.3]",3754214,1,,,,0.9440085,,Right Foot,,,,"[90.8, 77.7]",,High Pass,62.22869,,,,Nathaniel Edwin Clyne,4590.0,,,True,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,3,Liverpool,24,['ef857ef5-3fa1-4253-89cb-ed03a073306e'],16,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:16.667,Pass,
,,,,,,,,,,,,,,,,,2.539151,,,,,,,,,,,70ab9b32-0133-42b9-ab6b-3542ba2fa622,81,,"[115.4, 66.9]",3754214,1,,,,-1.4787092,,Right Foot,True,,,"[118.9, 29.0]",,High Pass,38.061268,,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,3,Liverpool,24,"['7de34c82-536f-45e1-965b-d1ca3caa7030', 'cda3b949-e21f-4f12-b00a-392308da6cf3']",24,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:24.887,Pass,
,,,,,,,,,,,,,,,,,1.083049,,,,,,,,,,,854ac24d-1359-420f-bbfd-c120816a4573,84,,"[106.8, 0.1]",3754214,1,True,,,2.5096185,,,,,,"[101.2, 4.2]",,Low Pass,6.940461,,,,Alberto Moreno Pérez,3515.0,,,,,,Throw-in,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Left Center Forward,4,Liverpool,24,['b81bb3b8-0a01-4b2f-a963-d43fdf41fe4c'],34,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:34.355,Pass,
,,,,,,,,,,,,,,,,,1.489943,,,,,,,,,,,7dde3cd5-be34-4ba3-8d03-793a9118f686,86,,"[104.5, 5.2]",3754214,1,,,,2.511015,,Left Foot,,,,"[94.5, 12.5]",,Low Pass,12.381034,,,,Emre Can,3493.0,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,4,Liverpool,24,['9e07c2ca-46f6-4250-a6b6-e37646c54385'],35,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:35.507,Pass,
,,,,,,,,,,,,,,,,,1.19579,,,,,,,,,,,ca35bb9a-82c1-48fa-988f-03796acea9a6,90,,"[92.9, 8.3]",3754214,1,,,,-1.484058,,Right Foot,,,,"[93.3, 3.7]",,Low Pass,4.6173587,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Throw In,Emre Can,3493.0,Left Center Midfield,4,Liverpool,24,"['69cf203f-0215-47e2-a671-0c8cea23ecdd', '9632a439-445d-4fec-9e74-eaa08fd2fe0c']",37,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:37.059,Pass,True
,,,,,,,,,,,,,,,,,1.7536,,,,,,,,,,,41503ac5-6d66-4d9a-ae55-69e64254005f,96,,"[83.1, 3.1]",3754214,1,True,,,2.5314126,,Right Foot,,,,"[70.8, 11.7]",,Ground Pass,15.008331,,,,Emre Can,3493.0,,,,,,Free Kick,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Midfield,5,Liverpool,24,['4736b587-deb5-413f-91ba-8f789d5e96d5'],56,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:56.108,Pass,
,,,,,,,,,,,,,,,,,3.208574,,,,,,,,,,,50a4269e-dc15-4a06-91b9-541331bef9fb,98,,"[69.8, 13.7]",3754214,2,,,,1.7012395,,Right Foot,,,,"[64.5, 54.1]",,Ground Pass,40.746166,,,,Kolo Habib Touré,38412.0,,,True,,,,1,From Free Kick,Emre Can,3493.0,Left Center Midfield,5,Liverpool,24,['059b3aa6-2c84-43ea-a3b4-074a143c411d'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:00.625,Pass,
,,,,,,,,,,,,,,,,,1.376799,,,,,,,,,,,d53f0905-20d7-4e4b-bcec-53e2ae0f314c,101,,"[63.1, 51.7]",3754214,2,,,,1.197347,,Right Foot,,,,"[72.7, 76.2]",,Ground Pass,26.313684,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,5,Liverpool,24,['c925d0b8-82a0-4848-a06f-1a9b7acf8791'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:04.037,Pass,
,,,,,,,,,,,,,,,,,0.674997,,,,,,,,,,,61d5ab7d-bec0-4241-bd5d-8eb3a43e3249,105,,"[68.3, 67.9]",3754214,2,,,,-1.735945,,Right Foot,,,,"[67.3, 61.9]",,Ground Pass,6.0827627,,,,Jordan Brian Henderson,3532.0,,,,,,,1,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,5,Liverpool,24,"['4bc552bc-76d3-4d3b-9cac-fcc0642c74aa', 'e5ad62cf-72c2-49ff-a62b-5c5640fa602e']",7,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:07.200,Pass,True
,,,,,,,,,,,,,,,,,0.979205,,,,,,,,,,,81980dd7-e707-4e88-a8df-815b9f040aec,112,,"[38.1, 9.7]",3754214,2,,,,-0.96850896,,Left Foot,,,,"[44.7, 0.1]",,Low Pass,11.649893,,Out,,Jordan Veretout,7153.0,,,,,,Recovery,1,From Free Kick,Aly Cissokho,27146.0,Left Back,5,Liverpool,24,"['75d25cfd-4510-4633-a3eb-c4314ab01524', '88d25746-6a84-437e-bf9b-f1c6b4f0cb57']",11,,,,,,,,,,,,,,,,,,Aston Villa,59,00:02:11.612,Pass,True
,,,,,,,,,,,,,,,,,1.505549,,,,,,,,,,,d924a997-f601-4cb7-985b-9ccd6bc13c93,114,,"[73.3, 80.0]",3754214,2,True,,,-2.7894647,,,,,,"[51.8, 72.1]",,Low Pass,22.905458,,,,Kolo Habib Touré,38412.0,,,,,,Throw-in,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,6,Liverpool,24,['a9d0f037-bf7e-47bc-a189-4c8bc7834061'],17,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:17.844,Pass,
,,,,,,,,,,,,,,,,,1.484884,,,,,,,,,,,ce31a540-be20-4279-b404-e6c17f01db34,116,,"[52.0, 68.9]",3754214,2,,,,-1.7083831,,Right Foot,,,,"[47.5, 36.4]",,Ground Pass,32.81006,,,,Mamadou Sakho,3483.0,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,6,Liverpool,24,['8cbd0aec-e80f-410a-b1d2-428df9880fa1'],20,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:20.582,Pass,
,,,,,,,,,,,,,,,,,0.992589,,,,,,,,,,,8e5bb2cb-b7c3-469d-bbd3-c7ed5fd33fef,119,,"[54.8, 37.3]",3754214,2,,,,0.748102,,Right Foot,,,,"[68.7, 50.2]",,Ground Pass,18.96365,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,6,Liverpool,24,['cfe6560c-5681-4c02-b51b-4c4c86e68c65'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:25.922,Pass,
,,,,,,,,,,,,,,,,,0.813185,,,,,,,,,,,2fb3ba01-845e-4d96-8f67-a9d728485a69,123,,"[68.3, 46.4]",3754214,2,,,,-2.7080112,,Right Foot,,,,"[62.9, 43.9]",,Ground Pass,5.95063,,,,Emre Can,3493.0,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Left Center Forward,6,Liverpool,24,"['4b324e9e-8f07-4ada-9cbe-a3869493b20c', '75acdf32-924a-4cdc-9806-a6036929f483']",26,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:26.984,Pass,True
,,,,,,,,,,,,,,,,,0.695005,,,,,,,,,,,c4510a48-43c1-43ed-8e98-6a120d306984,126,,"[66.4, 43.3]",3754214,2,,,,1.6835239,,Right Foot,,,,"[65.2, 53.9]",,Ground Pass,10.667708,,,,Jordan Brian Henderson,3532.0,,,,,,,1,From Throw In,Emre Can,3493.0,Left Center Midfield,6,Liverpool,24,['db385281-3217-4f56-b7bf-1191408ce7b2'],28,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:28.452,Pass,
